wave,no,time,enemy_id,gate,lane,gold,health,time_auto_next_wave,time_show_button_next,tower_lock,rate_3_star,rate_2_star
3,13,1.8,22,2,-1,,,,,,,
3,14,1.8,22,2,-1,,,,,,,
3,15,1.8,22,2,-1,,,,,,,
3,16,1.8,22,2,-1,,,,,,,
3,17,1.8,22,2,-1,,,,,,,
3,18,1.8,22,2,-1,,,,,,,
3,19,1.8,22,2,-1,,,,,,,
3,0,5,15,0,-1,,,,,,,
3,1,1.8,15,0,-1,,,,,,,
3,2,1.8,15,0,-1,,,,,,,
3,3,1.5,26,0,-1,,,,,,,
3,4,1.8,26,0,-1,,,,,,,
3,5,1.8,10,0,-1,,,,,,,
3,6,1.5,26,0,-1,,,,,,,
3,7,1.2,26,0,-1,,,,,,,
3,8,1.5,10,0,-1,,,,,,,
3,9,1.2,26,0,-1,,,,,,,
3,10,1.8,26,0,-1,,,,,,,
3,11,1.6,10,0,-1,,,,,,,
3,12,1.8,26,0,-1,,,,,,,
3,13,1.2,26,0,-1,,,,,,,
3,14,1.4,26,0,-1,,,,,,,
3,0,12,5,0,-1,,,,,,,
3,1,1.8,5,0,-1,,,,,,,
3,2,1.8,5,0,-1,,,,,,,
3,3,1.5,27,0,-1,,,,,,,
3,4,1.8,5,0,-1,,,,,,,
3,5,1.8,27,0,-1,,,,,,,
3,6,1.5,5,0,-1,,,,,,,
3,7,1.2,27,0,-1,,,,,,,
3,8,1.5,27,0,-1,,,,,,,
3,9,1.2,5,0,-1,,,,,,,
3,10,1.8,27,0,-1,,,,,,,
3,11,1.6,27,0,-1,,,,,,,
3,12,1.8,5,0,-1,,,,,,,
3,13,1.2,27,0,-1,,,,,,,
3,14,1.4,5,0,-1,,,,,,,
4,0,0,15,0,-1,,,,,,,
4,1,1.5,15,0,-1,,,,,,,
4,2,1.5,15,0,-1,,,,,,,
4,3,1.5,24,0,-1,,,,,,,
4,4,1.8,24,0,-1,,,,,,,
4,5,1.7,22,0,-1,,,,,,,
4,6,1.5,24,0,-1,,,,,,,
4,7,1.5,22,0,-1,,,,,,,
4,8,1.5,23,0,-1,,,,,,,
4,9,1.2,23,0,-1,,,,,,,
4,10,1.7,27,0,-1,,,,,,,
4,11,1.6,27,0,-1,,,,,,,
4,12,1.8,22,0,-1,,,,,,,
4,13,1.2,27,0,-1,,,,,,,
4,14,1.4,27,0,-1,,,,,,,
4,15,1.7,27,0,-1,,,,,,,
4,16,1.5,24,0,-1,,,,,,,
4,17,1.3,23,0,-1,,,,,,,
4,18,1.8,23,0,-1,,,,,,,
4,19,1.4,24,0,-1,,,,,,,
4,0,23,15,1,0,,,,,,,
4,1,1.5,15,1,1,,,,,,,
4,2,1.6,15,1,2,,,,,,,
4,3,1.8,26,1,0,,,,,,,
4,4,1.8,26,1,1,,,,,,,
4,5,1.8,26,1,2,,,,,,,
4,6,1.5,22,1,-1,,,,,,,
4,7,1.2,22,1,-1,,,,,,,
4,8,1.5,24,1,-1,,,,,,,
4,9,1.2,26,1,-1,,,,,,,
4,10,2,22,1,-1,,,,,,,
4,11,1.6,26,1,-1,,,,,,,
4,12,2,26,1,-1,,,,,,,
4,13,1.2,22,1,-1,,,,,,,
4,14,1.4,26,1,-1,,,,,,,
4,0,37,15,2,0,,,,,,,
4,1,1.8,15,2,1,,,,,,,
4,2,1.8,15,2,2,,,,,,,
4,3,1.8,5,2,0,,,,,,,
4,4,1.9,5,2,1,,,,,,,
4,5,1.5,5,2,2,,,,,,,
4,6,1.5,22,2,-1,,,,,,,
4,7,1.2,22,2,-1,,,,,,,
4,8,1.5,23,2,-1,,,,,,,
4,9,1.2,23,2,-1,,,,,,,
4,10,1.3,22,2,-1,,,,,,,
4,11,1.6,22,2,-1,,,,,,,
4,12,1.3,22,2,-1,,,,,,,
4,13,1.2,23,2,-1,,,,,,,
4,14,1.4,22,2,-1,,,,,,,
4,15,1.3,23,2,-1,,,,,,,
4,16,1.5,22,2,-1,,,,,,,
4,17,1.3,22,2,-1,,,,,,,
4,18,1.2,23,2,-1,,,,,,,
4,19,1.4,22,2,-1,,,,,,,
5,0,0,23,0,-1,,,,,,,
5,1,1.5,24,0,-1,,,,,,,
5,2,1.5,23,0,-1,,,,,,,
5,3,1.8,24,0,-1,,,,,,,
5,4,1.8,24,0,-1,,,,,,,
5,5,1.8,24,0,-1,,,,,,,
5,6,1.5,23,0,-1,,,,,,,
5,7,1.2,24,0,-1,,,,,,,
5,8,1.5,23,0,-1,,,,,,,
5,9,1.2,24,0,-1,,,,,,,
5,10,1.5,23,0,-1,,,,,,,
5,11,1.6,24,0,-1,,,,,,,
5,12,1,23,0,-1,,,,,,,
5,13,1.2,23,0,-1,,,,,,,
5,14,1.4,24,0,-1,,,,,,,
5,0,0,24,2,-1,,,,,,,
5,1,1.6,24,2,-1,,,,,,,
5,2,1.6,23,2,-1,,,,,,,
5,3,1.8,24,2,-1,,,,,,,
5,4,1.7,24,2,-1,,,,,,,
5,5,1.7,24,2,-1,,,,,,,
5,6,1.5,23,2,-1,,,,,,,
5,7,1.2,23,2,-1,,,,,,,
5,8,1.5,23,2,-1,,,,,,,
5,9,1.2,24,2,-1,,,,,,,
5,10,1,23,2,-1,,,,,,,
5,11,1.6,24,2,-1,,,,,,,
5,12,1,24,2,-1,,,,,,,
5,13,1.2,23,2,-1,,,,,,,
5,14,1.4,24,2,-1,,,,,,,
5,0,21,26,1,0,,,,,,,
5,1,0,26,1,1,,,,,,,
5,2,0,26,1,2,,,,,,,
5,3,1.7,27,1,0,,,,,,,
5,4,0,27,1,1,,,,,,,
5,5,0,27,1,2,,,,,,,
5,6,1.7,10,1,0,,,,,,,
5,7,0,10,1,1,,,,,,,
5,8,0,10,1,2,,,,,,,
5,9,1.7,26,1,0,,,,,,,
5,10,0,26,1,1,,,,,,,
5,11,0,26,1,2,,,,,,,
5,12,1.7,27,1,0,,,,,,,
5,13,0,27,1,1,,,,,,,
5,14,0,27,1,2,,,,,,,
5,15,1.7,10,1,0,,,,,,,
5,16,0,10,1,1,,,,,,,
5,17,0,10,1,2,,,,,,,
5,18,1.7,15,1,0,,,,,,,
5,19,0,15,1,1,,,,,,,
5,20,0,15,1,2,,,,,,,
5,21,1.7,26,1,0,,,,,,,
5,22,0,26,1,1,,,,,,,
5,23,0,26,1,2,,,,,,,
5,24,1.7,27,1,0,,,,,,,
5,25,0,27,1,1,,,,,,,
5,26,0,27,1,2,,,,,,,
5,27,1.7,10,1,0,,,,,,,
5,28,0,10,1,1,,,,,,,
5,29,0,10,1,2,,,,,,,
6,0,0,26,0,0,,,,,,,
6,1,0,26,0,1,,,,,,,
6,2,0,26,0,2,,,,,,,
6,3,2,0,0,0,,,,,,,
6,4,0,0,0,1,,,,,,,
6,5,0,0,0,2,,,,,,,
6,6,2,0,0,0,,,,,,,
6,7,0,0,0,1,,,,,,,
6,8,0,0,0,2,,,,,,,
6,9,6,26,0,0,,,,,,,
6,10,0,26,0,1,,,,,,,
6,11,0,26,0,2,,,,,,,
6,12,2,0,0,0,,,,,,,
6,13,0,0,0,1,,,,,,,
6,14,0,0,0,2,,,,,,,
6,15,2,0,0,0,,,,,,,
6,16,0,0,0,1,,,,,,,
6,17,0,0,0,2,,,,,,,
6,18,2,26,0,0,,,,,,,
6,19,0,26,0,1,,,,,,,
6,20,0,26,0,2,,,,,,,
6,0,5,23,1,-1,,,,,,,
6,1,1.5,26,1,-1,,,,,,,
6,2,1.7,26,1,-1,,,,,,,
6,3,1.7,26,1,-1,,,,,,,
6,4,1.5,27,1,-1,,,,,,,
6,5,1.5,27,1,-1,,,,,,,
6,6,1.5,27,1,-1,,,,,,,
6,7,1.5,26,1,-1,,,,,,,
6,8,1.5,26,1,-1,,,,,,,
6,9,1.5,26,1,-1,,,,,,,
6,10,1.5,27,1,-1,,,,,,,
6,11,1.5,27,1,-1,,,,,,,
6,12,1.5,27,1,-1,,,,,,,
6,13,1.5,26,1,-1,,,,,,,
6,14,1.5,26,1,-1,,,,,,,
6,15,1.5,26,1,-1,,,,,,,
6,16,1.5,27,1,-1,,,,,,,
6,17,1.5,27,1,-1,,,,,,,
6,18,1.5,27,1,-1,,,,,,,
6,19,1.5,5,1,-1,,,,,,,
6,20,1.5,5,1,-1,,,,,,,
6,21,1.5,5,1,-1,,,,,,,
6,0,38,27,2,0,,,,,,,
6,1,0,27,2,1,,,,,,,
6,2,0,27,2,2,,,,,,,
6,3,2,23,2,0,,,,,,,
6,4,0,23,2,1,,,,,,,
6,5,0,23,2,2,,,,,,,
6,6,6,27,2,0,,,,,,,
6,7,0,27,2,1,,,,,,,
6,8,0,27,2,2,,,,,,,
6,9,2,23,2,0,,,,,,,
6,10,0,23,2,1,,,,,,,
6,11,0,23,2,2,,,,,,,
6,12,2,27,2,0,,,,,,,
6,13,0,27,2,1,,,,,,,
6,14,0,27,2,2,,,,,,,
7,0,0,26,0,-1,,,,,,,
7,1,1,22,0,-1,,,,,,,
7,2,1.5,22,0,-1,,,,,,,
7,3,1.5,26,0,-1,,,,,,,
7,4,1.8,26,0,-1,,,,,,,
7,5,1.6,26,0,-1,,,,,,,
7,6,1.5,22,0,-1,,,,,,,
7,7,1.2,26,0,-1,,,,,,,
7,8,1.5,26,0,-1,,,,,,,
7,9,1.2,22,0,-1,,,,,,,
7,10,1,26,0,-1,,,,,,,
7,11,1.6,26,0,-1,,,,,,,
7,12,1,22,0,-1,,,,,,,
7,13,1.2,26,0,-1,,,,,,,
7,14,1.4,22,0,-1,,,,,,,
7,0,2,26,1,-1,,,,,,,
7,1,1.5,26,1,-1,,,,,,,
7,2,1.5,26,1,-1,,,,,,,
7,3,1.5,27,1,-1,,,,,,,
7,4,1.5,27,1,-1,,,,,,,
7,5,1.5,27,1,-1,,,,,,,
7,6,1.5,26,1,-1,,,,,,,
7,7,1.5,26,1,-1,,,,,,,
7,8,1.5,26,1,-1,,,,,,,
7,9,1.5,27,1,-1,,,,,,,
7,10,1.5,27,1,-1,,,,,,,
7,11,1.5,27,1,-1,,,,,,,
7,12,1.5,26,1,-1,,,,,,,
7,13,1.5,26,1,-1,,,,,,,
7,14,1.5,26,1,-1,,,,,,,
7,15,1.5,27,1,-1,,,,,,,
7,16,1.5,27,1,-1,,,,,,,
7,17,1.5,27,1,-1,,,,,,,
7,18,1.5,26,1,-1,,,,,,,
7,19,1.5,26,1,-1,,,,,,,
7,20,1.5,26,1,-1,,,,,,,
7,21,1.5,27,1,-1,,,,,,,
7,22,1.5,27,1,-1,,,,,,,
7,23,1.5,27,1,-1,,,,,,,
7,0,25,22,2,-1,,,,,,,
7,1,1,27,2,-1,,,,,,,
7,2,1.5,22,2,-1,,,,,,,
7,3,1.5,27,2,-1,,,,,,,
7,4,1.8,22,2,-1,,,,,,,
7,5,1.8,27,2,-1,,,,,,,
7,6,1.5,22,2,-1,,,,,,,
7,7,1.2,27,2,-1,,,,,,,
7,8,1.5,22,2,-1,,,,,,,
7,9,1.2,27,2,-1,,,,,,,
7,10,1,27,2,-1,,,,,,,
7,11,1.6,27,2,-1,,,,,,,
7,12,1,22,2,-1,,,,,,,
7,13,1.2,27,2,-1,,,,,,,
7,14,1.4,22,2,-1,,,,,,,
8,0,0,22,2,-1,,,,,,,
8,1,1.5,15,2,-1,,,,,,,
8,2,1.5,22,2,-1,,,,,,,
8,3,1.8,15,2,-1,,,,,,,
8,4,1.2,22,2,-1,,,,,,,
8,5,1.5,22,2,-1,,,,,,,
8,6,1.2,22,2,-1,,,,,,,
8,7,1.5,15,2,-1,,,,,,,
8,8,1.2,15,2,-1,,,,,,,
8,9,1.5,22,2,-1,,,,,,,
8,10,1.5,22,2,-1,,,,,,,
8,11,1.5,15,2,-1,,,,,,,
8,12,1.5,15,2,-1,,,,,,,
8,13,1.8,15,2,-1,,,,,,,
8,14,1.2,22,2,-1,,,,,,,
8,15,1.5,15,2,-1,,,,,,,
8,16,1.2,22,2,-1,,,,,,,
8,17,1.5,22,2,-1,,,,,,,
8,18,1.2,22,2,-1,,,,,,,
8,19,1.5,15,2,-1,,,,,,,
8,20,1.6,15,2,-1,,,,,,,
8,21,1.6,22,2,-1,,,,,,,
8,22,1.2,15,2,-1,,,,,,,
8,23,1.4,15,2,-1,,,,,,,
8,0,10,24,0,2,,,,,,,
8,1,1.8,24,0,2,,,,,,,
8,2,1,26,0,2,,,,,,,
8,3,1.7,24,0,2,,,,,,,
8,4,1.5,24,0,2,,,,,,,
8,5,1,26,0,2,,,,,,,
8,6,1.6,24,0,2,,,,,,,
8,7,1.4,24,0,2,,,,,,,
8,8,1,26,0,2,,,,,,,
8,9,1.4,24,0,2,,,,,,,
8,10,1.2,24,0,2,,,,,,,
8,11,1,26,0,2,,,,,,,
8,12,1.2,24,0,2,,,,,,,
8,13,1,24,0,2,,,,,,,
8,14,0.8,26,0,2,,,,,,,
8,0,40,23,1,0,,,,,,,
8,1,1.8,23,1,0,,,,,,,
8,2,1,27,1,0,,,,,,,
8,3,1.7,23,1,0,,,,,,,
8,4,1.5,23,1,0,,,,,,,
8,5,1,27,1,0,,,,,,,
8,6,1.6,23,1,0,,,,,,,
8,7,1.4,23,1,0,,,,,,,
8,8,1,27,1,0,,,,,,,
8,9,1.4,23,1,0,,,,,,,
8,10,1.2,23,1,0,,,,,,,
8,11,1,27,1,0,,,,,,,
8,12,1.2,23,1,0,,,,,,,
8,13,1,23,1,0,,,,,,,
8,14,0.8,27,1,0,,,,,,,
9,0,0,26,0,0,,,,,,,
9,1,0,26,0,1,,,,,,,
9,2,0,26,0,2,,,,,,,
9,3,1.8,26,0,0,,,,,,,
9,4,0,26,0,1,,,,,,,
9,5,0,26,0,2,,,,,,,
9,6,1.8,26,0,0,,,,,,,
9,7,0,26,0,1,,,,,,,
9,8,0,26,0,2,,,,,,,
9,9,1.8,24,0,0,,,,,,,
9,10,0,24,0,1,,,,,,,
9,11,0,24,0,2,,,,,,,
9,12,1.8,24,0,0,,,,,,,
9,13,0,24,0,1,,,,,,,
9,14,0,24,0,2,,,,,,,
9,15,1.8,23,0,0,,,,,,,
9,16,0,23,0,1,,,,,,,
9,17,0,23,0,2,,,,,,,
9,0,0,15,1,0,,,,,,,
9,1,0,26,1,1,,,,,,,
9,2,0,26,1,2,,,,,,,
9,3,1.5,15,1,0,,,,,,,
9,4,0,26,1,1,,,,,,,
9,5,0,26,1,2,,,,,,,
9,6,1.5,15,1,0,,,,,,,
9,7,0,26,1,1,,,,,,,
9,8,0,26,1,2,,,,,,,
9,9,1.5,15,1,0,,,,,,,
9,10,0,26,1,1,,,,,,,
9,11,0,26,1,2,,,,,,,
9,12,1.5,15,1,0,,,,,,,
9,13,0,26,1,1,,,,,,,
9,14,0,26,1,2,,,,,,,
9,15,1.5,15,1,0,,,,,,,
9,16,0,26,1,1,,,,,,,
9,17,0,26,1,2,,,,,,,
9,18,1.5,15,1,0,,,,,,,
9,19,0,26,1,1,,,,,,,
9,20,0,26,1,2,,,,,,,
9,0,10.5,22,2,-1,,,,,,,
9,1,1.2,22,2,-1,,,,,,,
9,2,1.5,22,2,-1,,,,,,,
9,3,1.6,22,2,-1,,,,,,,
9,4,2,15,2,-1,,,,,,,
9,5,1.6,22,2,-1,,,,,,,
9,6,1.5,15,2,-1,,,,,,,
9,7,2,15,2,-1,,,,,,,
9,8,1.5,22,2,-1,,,,,,,
9,9,2,22,2,-1,,,,,,,
9,10,1.4,15,2,-1,,,,,,,
9,11,1.4,22,2,-1,,,,,,,
9,12,2,22,2,-1,,,,,,,
9,13,1.3,22,2,-1,,,,,,,
9,14,1.5,15,2,-1,,,,,,,
9,15,1.6,15,2,-1,,,,,,,
9,16,1.5,22,2,-1,,,,,,,
9,17,1.5,22,2,-1,,,,,,,
10,0,0,22,0,-1,,,,,,,
10,1,1.5,22,0,-1,,,,,,,
10,2,1.5,22,0,-1,,,,,,,
10,3,1.5,22,0,-1,,,,,,,
10,4,1.5,22,0,-1,,,,,,,
10,5,1.5,22,0,-1,,,,,,,
10,6,1.5,24,0,-1,,,,,,,
10,7,1.5,15,0,-1,,,,,,,
10,8,1.5,24,0,-1,,,,,,,
10,9,1.5,15,0,-1,,,,,,,
10,10,1.5,24,0,-1,,,,,,,
10,11,1.5,15,0,-1,,,,,,,
10,12,1.5,24,0,-1,,,,,,,
10,13,1.5,15,0,-1,,,,,,,
10,14,1.5,24,0,-1,,,,,,,
10,15,1.5,24,0,-1,,,,,,,
10,16,1.5,15,0,-1,,,,,,,
10,17,1.5,24,0,-1,,,,,,,
10,18,1.5,24,0,-1,,,,,,,
10,19,1.5,24,0,-1,,,,,,,
10,0,10,22,1,-1,,,,,,,
10,1,1.2,22,1,-1,,,,,,,
10,2,1.2,22,1,-1,,,,,,,
10,3,1.2,22,1,-1,,,,,,,
10,4,1.2,22,1,-1,,,,,,,
10,5,1.2,23,1,-1,,,,,,,
10,6,1.2,24,1,-1,,,,,,,
10,7,1.2,24,1,-1,,,,,,,
10,8,1.2,23,1,-1,,,,,,,
10,9,1.2,24,1,-1,,,,,,,
10,10,1.2,24,1,-1,,,,,,,
10,11,1.2,23,1,-1,,,,,,,
10,12,1.2,24,1,-1,,,,,,,
10,13,1.2,23,1,-1,,,,,,,
10,14,1.2,24,1,-1,,,,,,,
10,15,1.2,24,1,-1,,,,,,,
10,16,1.2,23,1,-1,,,,,,,
10,17,1.2,24,1,-1,,,,,,,
10,18,1.2,23,1,-1,,,,,,,
10,19,1.2,24,1,-1,,,,,,,
10,0,21,22,2,-1,,,,,,,
10,1,1.5,22,2,-1,,,,,,,
10,2,1.5,22,2,-1,,,,,,,
10,3,1.5,22,2,-1,,,,,,,
10,4,1.5,22,2,-1,,,,,,,
10,5,1.5,23,2,-1,,,,,,,
10,6,1.5,23,2,-1,,,,,,,
10,7,1.5,23,2,-1,,,,,,,
10,8,1.5,10,2,-1,,,,,,,
10,9,1.5,23,2,-1,,,,,,,
10,10,1.5,23,2,-1,,,,,,,
10,11,1.5,10,2,-1,,,,,,,
10,12,1.5,10,2,-1,,,,,,,
10,13,1.5,10,2,-1,,,,,,,
10,14,1.5,10,2,-1,,,,,,,
10,15,1.5,23,2,-1,,,,,,,
10,16,1.5,10,2,-1,,,,,,,
10,17,1.5,23,2,-1,,,,,,,
10,18,1.5,23,2,-1,,,,,,,
10,19,1.5,23,2,-1,,,,,,,
11,0,0,26,2,0,,,,,,,
11,1,0,26,2,1,,,,,,,
11,2,0,26,2,2,,,,,,,
11,3,1.6,27,2,0,,,,,,,
11,4,0,27,2,1,,,,,,,
11,5,0,27,2,2,,,,,,,
11,6,1.6,27,2,0,,,,,,,
11,7,0,27,2,1,,,,,,,
11,8,0,27,2,2,,,,,,,
11,9,1.6,26,2,0,,,,,,,
11,10,0,26,2,1,,,,,,,
11,11,0,26,2,2,,,,,,,
11,12,1.6,27,2,0,,,,,,,
11,13,0,27,2,1,,,,,,,
11,14,0,27,2,2,,,,,,,
11,15,1.6,27,2,0,,,,,,,
11,16,0,27,2,1,,,,,,,
11,17,0,27,2,2,,,,,,,
11,18,1.6,26,2,0,,,,,,,
11,19,0,26,2,1,,,,,,,
11,20,0,26,2,2,,,,,,,
11,21,1.6,27,2,0,,,,,,,
11,22,0,27,2,1,,,,,,,
11,23,0,27,2,2,,,,,,,
11,24,1.6,27,2,0,,,,,,,
11,25,0,27,2,1,,,,,,,
11,26,0,27,2,2,,,,,,,
11,0,14,27,0,0,,,,,,,
11,1,0,27,0,1,,,,,,,
11,2,0,27,0,2,,,,,,,
11,3,1.6,23,0,0,,,,,,,
11,4,0,23,0,1,,,,,,,
11,5,0,23,0,2,,,,,,,
11,6,1.6,23,0,0,,,,,,,
11,7,0,23,0,1,,,,,,,
11,8,0,23,0,2,,,,,,,
11,9,1.6,27,0,0,,,,,,,
11,10,0,27,0,1,,,,,,,
11,11,0,27,0,2,,,,,,,
11,12,1.6,23,0,0,,,,,,,
11,13,0,23,0,1,,,,,,,
11,14,0,23,0,2,,,,,,,
11,15,1.6,23,0,0,,,,,,,
11,16,0,23,0,1,,,,,,,
11,17,0,23,0,2,,,,,,,
11,18,1.6,27,0,0,,,,,,,
11,19,0,27,0,1,,,,,,,
11,20,0,27,0,2,,,,,,,
11,21,1.6,23,0,0,,,,,,,
11,22,0,23,0,1,,,,,,,
11,23,0,23,0,2,,,,,,,
11,24,1.6,23,0,0,,,,,,,
11,25,0,23,0,1,,,,,,,
11,26,0,23,0,2,,,,,,,
11,0,28,26,1,0,,,,,,,
11,1,0,26,1,1,,,,,,,
11,2,0,26,1,2,,,,,,,
11,3,1.3,0,1,0,,,,,,,
11,4,0,0,1,1,,,,,,,
11,5,0,0,1,2,,,,,,,
11,6,1.3,27,1,0,,,,,,,
11,7,0,27,1,1,,,,,,,
11,8,0,27,1,2,,,,,,,
11,9,1.3,1,1,0,,,,,,,
11,10,0,1,1,1,,,,,,,
11,11,0,1,1,2,,,,,,,
11,12,1.3,26,1,0,,,,,,,
11,13,0,26,1,1,,,,,,,
11,14,0,26,1,2,,,,,,,
11,15,1.3,0,1,0,,,,,,,
