wave,no,time,enemy_id,gate,lane,loop,health_increment,damage_increment,armor_increment,resistance_increment,move_increment,gold,health,time_auto_next_wave,time_show_button_next
1,1,2.8,10,2,0,,20,20,20,20,,,,,
1,2,2.8,10,2,1,,20,20,20,20,,,,,
1,3,2.8,10,2,2,,20,20,20,20,,,,,
1,4,2.8,10,2,0,,20,20,20,20,,,,,
1,5,2.8,10,2,1,,20,20,20,20,,,,,
1,6,2.8,10,2,2,,20,20,20,20,,,,,
2,0,2.8,4,1,1,,30,30,30,30,,,,,
2,1,2.8,4,1,0,,30,30,30,30,,,,,
2,2,2.8,14,1,2,,30,30,30,30,,,,,
2,3,2.8,14,1,1,,30,30,30,30,,,,,
2,4,2.8,4,1,0,,30,30,30,30,,,,,
2,5,2.8,14,1,2,,30,30,30,30,,,,,
2,6,2.8,14,1,2,,30,30,30,30,,,,,
2,7,2.8,4,1,0,,30,30,30,30,,,,,
2,8,2.8,14,1,2,,30,30,30,30,,,,,
2,9,2.8,4,1,1,,30,30,30,30,,,,,
2,10,2.5,14,1,1,,30,30,30,30,,,,,
2,11,0,14,1,2,,30,30,30,30,,,,,
2,12,2.5,4,1,1,,30,30,30,30,,,,,
2,13,2.5,14,1,0,,30,30,30,30,,,,,
2,14,0,4,1,2,,30,30,30,30,,,,,
2,15,2.5,4,1,0,,30,30,30,30,,,,,
2,0,0,3,3,1,,30,30,30,30,,,,,
2,1,0.8,3,3,0,,30,30,30,30,,,,,
2,2,1.8,3,3,2,,30,30,30,30,,,,,
2,3,2.2,3,3,0,,30,30,30,30,,,,,
2,4,2,3,3,0,,30,30,30,30,,,,,
2,5,2.5,3,3,1,,30,30,30,30,,,,,
2,6,0,3,3,2,,30,30,30,30,,,,,
2,7,2,10,3,0,,30,30,30,30,,,,,
2,8,1.8,10,3,1,,30,30,30,30,,,,,
2,9,1.3,10,3,2,,30,30,30,30,,,,,
2,10,0,10,3,1,,30,30,30,30,,,,,
2,11,1,10,3,0,,30,30,30,30,,,,,
2,12,0,10,3,1,,30,30,30,30,,,,,
2,13,2,10,3,2,,30,30,30,30,,,,,
2,14,1.8,10,3,1,,30,30,30,30,,,,,
2,15,1.3,10,3,2,,30,30,30,30,,,,,
2,16,2,3,3,0,,30,30,30,30,,,,,
3,0,0,4,1,1,,40,40,40,40,,,,,
3,1,2.5,4,1,0,,40,40,40,40,,,,,
3,2,2.5,4,1,2,,40,40,40,40,,,,,
3,3,2.5,4,1,0,,40,40,40,40,,,,,
3,4,2.5,4,1,1,,40,40,40,40,,,,,
3,5,2.5,4,1,0,,40,40,40,40,,,,,
3,6,2.5,4,1,2,,40,40,40,40,,,,,
3,7,2.5,4,1,0,,40,40,40,40,,,,,
3,8,2.5,4,1,1,,40,40,40,40,,,,,
3,9,2.5,4,1,0,,40,40,40,40,,,,,
3,10,2.5,4,1,2,,40,40,40,40,,,,,
3,11,2.5,4,1,0,,40,40,40,40,,,,,
3,12,2.5,4,1,1,,40,40,40,40,,,,,
3,0,0.8,6,2,2,,40,40,40,40,,,,,
3,1,2.5,6,2,0,,40,40,40,40,,,,,
3,2,2.5,6,2,1,,40,40,40,40,,,,,
3,3,2.5,6,2,0,,40,40,40,40,,,,,
3,4,2.5,6,2,2,,40,40,40,40,,,,,
3,5,2.5,6,2,0,,40,40,40,40,,,,,
3,6,2.5,6,2,1,,40,40,40,40,,,,,
3,7,2.5,6,2,0,,40,40,40,40,,,,,
3,8,2.5,6,2,2,,40,40,40,40,,,,,
3,9,2.5,6,2,0,,40,40,40,40,,,,,
3,10,2.5,6,2,1,,40,40,40,40,,,,,
3,11,2.5,6,2,0,,40,40,40,40,,,,,
3,12,2.5,6,2,2,,40,40,40,40,,,,,
3,0,6,14,3,-1,,40,40,40,40,,,,,
3,1,2.2,14,3,-1,,40,40,40,40,,,,,
3,2,2.2,14,3,-1,,40,40,40,40,,,,,
3,3,2.2,14,3,-1,,40,40,40,40,,,,,
3,4,2.2,14,3,-1,,40,40,40,40,,,,,
3,5,1.6,10,3,-1,,40,40,40,40,,,,,
3,6,1.2,10,3,-1,,40,40,40,40,,,,,
3,7,1.8,10,3,-1,,40,40,40,40,,,,,
3,8,1,10,3,-1,,40,40,40,40,,,,,
3,9,1.8,10,3,-1,,40,40,40,40,,,,,
3,10,2,10,3,-1,,40,40,40,40,,,,,
3,0,5,3,0,-1,,40,40,40,40,,,,,
3,1,2.8,3,0,-1,,40,40,40,40,,,,,
3,2,2.8,3,0,-1,,40,40,40,40,,,,,
3,3,2.8,3,0,-1,,40,40,40,40,,,,,
3,4,2.8,3,0,-1,,40,40,40,40,,,,,
3,5,2.8,3,0,-1,,40,40,40,40,,,,,
3,6,2.8,3,0,-1,,40,40,40,40,,,,,
3,7,2.8,3,0,-1,,40,40,40,40,,,,,
4,0,0,3,0,1,,50,50,50,50,,,,,
4,1,1.8,3,0,2,,50,50,50,50,,,,,
4,2,2.5,10,0,1,,50,50,50,50,,,,,
4,3,1.8,10,0,1,,50,50,50,50,,,,,
4,4,2,10,0,0,,50,50,50,50,,,,,
4,5,7,10,0,0,,50,50,50,50,,,,,
4,6,2.5,3,0,2,,50,50,50,50,,,,,
4,7,2,3,0,2,,50,50,50,50,,,,,
4,8,2.3,10,0,0,,50,50,50,50,,,,,
4,9,1.5,10,0,1,,50,50,50,50,,,,,
4,10,1.3,10,0,2,,50,50,50,50,,,,,
4,11,2,10,0,2,,50,50,50,50,,,,,
4,0,4,14,1,-1,,50,50,50,50,,,,,
4,1,4,14,1,-1,,50,50,50,50,,,,,
4,2,4,14,1,-1,,50,50,50,50,,,,,
4,3,4,14,1,-1,,50,50,50,50,,,,,
4,4,4,14,1,-1,,50,50,50,50,,,,,
4,5,4,14,1,-1,,50,50,50,50,,,,,
4,6,4,14,1,-1,,50,50,50,50,,,,,
4,7,3.2,14,1,-1,,50,50,50,50,,,,,
4,8,3.2,14,1,-1,,50,50,50,50,,,,,
4,9,3.2,14,1,-1,,50,50,50,50,,,,,
4,10,3.2,4,1,-1,,50,50,50,50,,,,,
4,11,3.2,4,1,-1,,50,50,50,50,,,,,
4,0,4.5,14,2,-1,,50,50,50,50,,,,,
4,1,4,14,2,-1,,50,50,50,50,,,,,
4,2,4,14,2,-1,,50,50,50,50,,,,,
4,3,4,14,2,-1,,50,50,50,50,,,,,
4,4,4,14,2,-1,,50,50,50,50,,,,,
4,5,4,6,2,-1,,50,50,50,50,,,,,
4,6,4,6,2,-1,,50,50,50,50,,,,,
4,7,3.2,6,2,-1,,50,50,50,50,,,,,
4,8,3.2,6,2,-1,,50,50,50,50,,,,,
4,9,3.2,6,2,-1,,50,50,50,50,,,,,
4,10,3.2,6,2,-1,,50,50,50,50,,,,,
4,11,3.2,6,2,-1,,50,50,50,50,,,,,
4,0,15,3,3,0,,50,50,50,50,,,,,
4,1,0,3,3,1,,50,50,50,50,,,,,
4,2,3,3,3,0,,50,50,50,50,,,,,
4,3,0,3,3,2,,50,50,50,50,,,,,
4,4,3,3,3,0,,50,50,50,50,,,,,
4,5,0,3,3,1,,50,50,50,50,,,,,
4,6,3,3,3,0,,50,50,50,50,,,,,
4,7,0,3,3,2,,50,50,50,50,,,,,
4,8,3,3,3,0,,50,50,50,50,,,,,
4,9,0,3,3,1,,50,50,50,50,,,,,
4,0,17.5,10,4,0,,50,50,50,50,,,,,
4,1,0,10,4,1,,50,50,50,50,,,,,
4,2,3,10,4,0,,50,50,50,50,,,,,
4,3,0,10,4,2,,50,50,50,50,,,,,
4,4,3,10,4,0,,50,50,50,50,,,,,
4,5,0,10,4,1,,50,50,50,50,,,,,
4,6,3,10,4,0,,50,50,50,50,,,,,
4,7,0,10,4,2,,50,50,50,50,,,,,
4,8,3,10,4,0,,50,50,50,50,,,,,
4,9,0,10,4,1,,50,50,50,50,,,,,
5,0,15,3,1,-1,,60,60,60,60,,,,,
5,1,3,3,1,-1,,60,60,60,60,,,,,
5,2,3,3,1,-1,,60,60,60,60,,,,,
5,3,3,10,1,-1,,60,60,60,60,,,,,
5,4,3,3,1,-1,,60,60,60,60,,,,,
5,5,5,3,1,-1,,60,60,60,60,,,,,
5,6,3,10,1,-1,,60,60,60,60,,,,,
5,7,3,10,1,-1,,60,60,60,60,,,,,
5,8,3,10,1,-1,,60,60,60,60,,,,,
5,9,4,10,1,-1,,60,60,60,60,,,,,
5,10,3,10,1,-1,,60,60,60,60,,,,,
5,11,3,3,1,-1,,60,60,60,60,,,,,
5,12,1.2,3,1,-1,,60,60,60,60,,,,,
5,13,2,10,1,-1,,60,60,60,60,,,,,
5,14,2.5,10,1,-1,,60,60,60,60,,,,,
5,15,1,10,1,-1,,60,60,60,60,,,,,
5,0,0,3,3,-1,,60,60,60,60,,,,,
5,1,3,3,3,-1,,60,60,60,60,,,,,
5,2,3,3,3,-1,,60,60,60,60,,,,,
5,3,3,3,3,-1,,60,60,60,60,,,,,
5,4,3,32,3,-1,,60,60,60,60,,,,,
5,5,5,3,3,-1,,60,60,60,60,,,,,
5,6,3,3,3,-1,,60,60,60,60,,,,,
5,7,3,32,3,-1,,60,60,60,60,,,,,
5,8,3,3,3,-1,,60,60,60,60,,,,,
5,9,4,3,3,-1,,60,60,60,60,,,,,
5,10,3,3,3,-1,,60,60,60,60,,,,,
5,11,3,32,3,-1,,60,60,60,60,,,,,
5,12,1.2,32,3,-1,,60,60,60,60,,,,,
5,13,2,3,3,-1,,60,60,60,60,,,,,
5,14,2.5,32,3,-1,,60,60,60,60,,,,,
5,15,1,3,3,-1,,60,60,60,60,,,,,
5,0,0,14,2,-1,,60,60,60,60,,,,,
5,1,2.5,14,2,-1,,60,60,60,60,,,,,
5,2,0.8,4,2,-1,,60,60,60,60,,,,,
5,3,2,14,2,-1,,60,60,60,60,,,,,
5,4,0.5,4,2,-1,,60,60,60,60,,,,,
5,5,2,14,2,-1,,60,60,60,60,,,,,
5,6,1,4,2,-1,,60,60,60,60,,,,,
5,7,2,4,2,-1,,60,60,60,60,,,,,
5,8,0.8,14,2,-1,,60,60,60,60,,,,,
5,9,0.8,14,2,-1,,60,60,60,60,,,,,
5,10,0.8,14,2,-1,,60,60,60,60,,,,,
5,11,0.8,4,2,-1,,60,60,60,60,,,,,
6,0,0,32,3,-1,,70,70,70,70,,,,,
6,1,0,32,3,-1,,70,70,70,70,,,,,
6,2,1,32,3,-1,,70,70,70,70,,,,,
6,3,1,32,3,-1,,70,70,70,70,,,,,
6,4,2,32,3,-1,,70,70,70,70,,,,,
6,5,2.3,32,3,-1,,70,70,70,70,,,,,
6,6,1.2,32,3,-1,,70,70,70,70,,,,,
6,7,1,32,3,-1,,70,70,70,70,,,,,
6,8,1,32,3,-1,,70,70,70,70,,,,,
6,9,1,32,3,-1,,70,70,70,70,,,,,
6,10,1.5,32,3,-1,,70,70,70,70,,,,,
6,11,2,32,3,-1,,70,70,70,70,,,,,
6,12,1,32,3,-1,,70,70,70,70,,,,,
6,0,3,4,2,-1,,70,70,70,70,,,,,
6,1,0.5,4,2,-1,,70,70,70,70,,,,,
6,2,0.8,4,2,1,,70,70,70,70,,,,,
6,3,0,4,2,2,,70,70,70,70,,,,,
6,4,4,3,2,-1,,70,70,70,70,,,,,
6,5,1.5,3,2,-1,,70,70,70,70,,,,,
6,6,0.8,3,2,1,,70,70,70,70,,,,,
6,7,0,3,2,2,,70,70,70,70,,,,,
6,8,1.5,3,2,1,,70,70,70,70,,,,,
6,9,0.8,4,2,-1,,70,70,70,70,,,,,
6,10,0,4,2,-1,,70,70,70,70,,,,,
6,11,1,3,2,-1,,70,70,70,70,,,,,
6,12,1.5,3,2,-1,,70,70,70,70,,,,,
6,0,4,6,0,-1,,70,70,70,70,,,,,
6,1,1.3,6,0,-1,,70,70,70,70,,,,,
6,2,1.3,6,0,-1,,70,70,70,70,,,,,
6,3,1.3,6,0,-1,,70,70,70,70,,,,,
6,4,1.3,6,0,-1,,70,70,70,70,,,,,
6,5,4,6,0,-1,,70,70,70,70,,,,,
6,6,1.3,6,0,-1,,70,70,70,70,,,,,
6,7,1.7,6,0,-1,,70,70,70,70,,,,,
6,8,1,6,0,-1,,70,70,70,70,,,,,
6,9,2,6,0,-1,,70,70,70,70,,,,,
6,10,0.8,6,0,-1,,70,70,70,70,,,,,
6,11,0.2,6,0,-1,,70,70,70,70,,,,,
7,0,0,24,1,0,,80,80,80,80,,,,,
7,1,3,24,1,2,,80,80,80,80,,,,,
7,2,0,24,1,0,,80,80,80,80,,,,,
7,3,1,6,1,-1,,80,80,80,80,,,,,
7,4,1.3,6,1,-1,,80,80,80,80,,,,,
7,5,1.2,6,1,-1,,80,80,80,80,,,,,
7,6,1.3,6,1,-1,,80,80,80,80,,,,,
7,7,0.6,6,1,-1,,80,80,80,80,,,,,
7,8,1.3,24,1,-1,,80,80,80,80,,,,,
7,9,1.2,6,1,-1,,80,80,80,80,,,,,
7,10,1.3,6,1,-1,,80,80,80,80,,,,,
7,11,0.6,6,1,-1,,80,80,80,80,,,,,
7,12,0,24,1,0,,80,80,80,80,,,,,
7,13,3,24,1,1,,80,80,80,80,,,,,
7,0,0,23,3,-1,,80,80,80,80,,,,,
7,1,2,23,3,-1,,80,80,80,80,,,,,
7,2,0.8,23,3,-1,,80,80,80,80,,,,,
7,3,1.5,23,3,-1,,80,80,80,80,,,,,
7,4,0.8,23,3,-1,,80,80,80,80,,,,,
7,5,1.4,4,3,-1,,80,80,80,80,,,,,
7,6,2,4,3,-1,,80,80,80,80,,,,,
7,7,1.7,4,3,-1,,80,80,80,80,,,,,
7,8,1.6,4,3,-1,,80,80,80,80,,,,,
7,9,1.5,4,3,-1,,80,80,80,80,,,,,
7,10,1.9,4,3,-1,,80,80,80,80,,,,,
7,11,5,23,3,-1,,80,80,80,80,,,,,
7,12,1.6,23,3,-1,,80,80,80,80,,,,,
7,0,0,3,0,-1,,80,80,80,80,,,,,
7,1,2,3,0,-1,,80,80,80,80,,,,,
7,2,2,32,0,-1,,80,80,80,80,,,,,
7,3,2,32,0,-1,,80,80,80,80,,,,,
7,4,2,3,0,-1,,80,80,80,80,,,,,
7,5,2,3,0,-1,,80,80,80,80,,,,,
7,6,2,32,0,-1,,80,80,80,80,,,,,
7,7,2,32,0,-1,,80,80,80,80,,,,,
7,8,0,14,0,-1,,80,80,80,80,,,,,
7,9,2,14,0,-1,,80,80,80,80,,,,,
7,10,2,14,0,-1,,80,80,80,80,,,,,
7,11,2,14,0,-1,,80,80,80,80,,,,,
7,12,2,14,0,-1,,80,80,80,80,,,,,
7,13,2,14,0,-1,,80,80,80,80,,,,,
8,0,0,4,1,-1,,90,90,90,90,,,,,
8,1,0.8,4,1,-1,,90,90,90,90,,,,,
8,2,0.8,4,1,-1,,90,90,90,90,,,,,
8,3,0.8,4,1,-1,,90,90,90,90,,,,,
8,4,0.8,4,1,-1,,90,90,90,90,,,,,
8,5,0.8,4,1,-1,,90,90,90,90,,,,,
8,6,0.8,4,1,-1,,90,90,90,90,,,,,
8,7,0.8,4,1,-1,,90,90,90,90,,,,,
8,8,0.8,4,1,-1,,90,90,90,90,,,,,
8,9,0.8,4,1,-1,,90,90,90,90,,,,,
8,10,0.8,4,1,-1,,90,90,90,90,,,,,
8,11,8.8,4,1,-1,,90,90,90,90,,,,,
8,12,0.8,4,1,-1,,90,90,90,90,,,,,
8,13,0.8,4,1,-1,,90,90,90,90,,,,,
8,14,0.8,4,1,-1,,90,90,90,90,,,,,
8,0,8,6,2,-1,,90,90,90,90,,,,,
8,1,0.8,6,2,-1,,90,90,90,90,,,,,
8,2,0.8,6,2,-1,,90,90,90,90,,,,,
8,3,0.8,6,2,-1,,90,90,90,90,,,,,
8,4,0.8,6,2,-1,,90,90,90,90,,,,,
8,5,0.8,6,2,-1,,90,90,90,90,,,,,
8,6,0.8,6,2,-1,,90,90,90,90,,,,,
8,7,0.8,6,2,-1,,90,90,90,90,,,,,
8,8,0.8,6,2,-1,,90,90,90,90,,,,,
8,9,0.8,6,2,-1,,90,90,90,90,,,,,
8,10,0.8,6,2,-1,,90,90,90,90,,,,,
8,11,0.8,6,2,-1,,90,90,90,90,,,,,
8,12,0.4,6,2,-1,,90,90,90,90,,,,,
8,13,0.8,6,2,-1,,90,90,90,90,,,,,
8,14,0.8,6,2,-1,,90,90,90,90,,,,,
8,0,8,24,0,-1,,90,90,90,90,,,,,
8,1,1.2,24,0,-1,,90,90,90,90,,,,,
8,2,1.2,24,0,-1,,90,90,90,90,,,,,
8,3,1.3,3,0,-1,,90,90,90,90,,,,,
8,4,1.3,3,0,-1,,90,90,90,90,,,,,
8,5,1.3,3,0,-1,,90,90,90,90,,,,,
8,6,1.3,3,0,-1,,90,90,90,90,,,,,
8,7,1.5,3,0,-1,,90,90,90,90,,,,,
8,8,1.5,24,0,-1,,90,90,90,90,,,,,
8,9,1.5,24,0,-1,,90,90,90,90,,,,,
8,10,1.5,3,0,-1,,90,90,90,90,,,,,
8,11,1.5,3,0,-1,,90,90,90,90,,,,,
8,12,1.5,3,0,-1,,90,90,90,90,,,,,
8,13,1.5,3,0,-1,,90,90,90,90,,,,,
8,0,15,23,3,-1,,90,90,90,90,,,,,
8,1,1.8,23,3,-1,,90,90,90,90,,,,,
8,2,1.2,23,3,-1,,90,90,90,90,,,,,
8,3,1.2,23,3,-1,,90,90,90,90,,,,,
8,4,1.4,23,3,-1,,90,90,90,90,,,,,
8,5,1.5,10,3,-1,,90,90,90,90,,,,,
8,6,1.2,10,3,-1,,90,90,90,90,,,,,
8,7,1.8,10,3,-1,,90,90,90,90,,,,,
8,8,1.2,10,3,-1,,90,90,90,90,,,,,
8,9,1.2,10,3,-1,,90,90,90,90,,,,,
8,10,1.4,23,3,-1,,90,90,90,90,,,,,
8,11,1.8,23,3,-1,,90,90,90,90,,,,,
8,12,1.2,23,3,-1,,90,90,90,90,,,,,
8,13,1.2,23,3,-1,,90,90,90,90,,,,,
8,14,1.4,10,3,-1,,90,90,90,90,,,,,
8,15,0.8,10,3,-1,,90,90,90,90,,,,,
9,0,0,32,0,-1,,100,100,100,100,,,,,
9,1,2.4,32,0,-1,,100,100,100,100,,,,,
9,2,2.4,3,0,-1,,100,100,100,100,,,,,
9,3,2.4,3,0,-1,,100,100,100,100,,,,,
9,4,2.4,3,0,-1,,100,100,100,100,,,,,
9,5,2.4,3,0,-1,,100,100,100,100,,,,,
9,6,2.4,10,0,-1,,100,100,100,100,,,,,
9,7,2.4,10,0,-1,,100,100,100,100,,,,,
9,8,2.4,10,0,-1,,100,100,100,100,,,,,
9,9,1.2,10,0,-1,,100,100,100,100,,,,,
9,10,2.4,32,0,-1,,100,100,100,100,,,,,
9,11,5,32,0,-1,,100,100,100,100,,,,,
9,12,3,15,0,-1,,100,100,100,100,,,,,
9,13,3,15,0,-1,,100,100,100,100,,,,,
9,14,3,14,0,-1,,100,100,100,100,,,,,
9,15,3,14,0,-1,,100,100,100,100,,,,,
9,16,3,14,0,-1,,100,100,100,100,,,,,
9,17,3,14,0,-1,,100,100,100,100,,,,,
9,18,8,10,0,-1,,100,100,100,100,,,,,
9,19,2.5,10,0,-1,,100,100,100,100,,,,,
9,20,2.5,10,0,-1,,100,100,100,100,,,,,
9,21,2.5,10,0,-1,,100,100,100,100,,,,,
9,22,2.5,10,0,-1,,100,100,100,100,,,,,
9,23,2.5,32,0,-1,,100,100,100,100,,,,,
9,24,2.5,32,0,-1,,100,100,100,100,,,,,
9,25,2.5,3,0,-1,,100,100,100,100,,,,,
9,26,1.5,8,0,-1,,100,100,100,100,,,,,
9,0,0,24,1,2,,100,100,100,100,,,,,
9,1,3.2,24,1,2,,100,100,100,100,,,,,
9,2,3.2,24,1,2,,100,100,100,100,,,,,
9,3,3.2,24,1,2,,100,100,100,100,,,,,
9,4,3.2,24,1,2,,100,100,100,100,,,,,
9,5,3.2,24,1,2,,100,100,100,100,,,,,
9,6,3.2,24,1,2,,100,100,100,100,,,,,
9,7,3.2,24,1,2,,100,100,100,100,,,,,
9,8,3.2,24,1,2,,100,100,100,100,,,,,
9,9,3.2,14,1,-1,,100,100,100,100,,,,,
9,10,1.5,14,1,-1,,100,100,100,100,,,,,
9,11,1,14,1,-1,,100,100,100,100,,,,,
9,12,1,23,1,-1,,100,100,100,100,,,,,
9,13,1,14,1,-1,,100,100,100,100,,,,,
9,14,1.5,23,1,-1,,100,100,100,100,,,,,
9,15,1.5,23,1,-1,,100,100,100,100,,,,,
9,16,2,23,1,-1,,100,100,100,100,,,,,
9,17,5,24,1,-1,,100,100,100,100,,,,,
9,18,1.5,23,1,-1,,100,100,100,100,,,,,
9,19,1.5,24,1,-1,,100,100,100,100,,,,,
9,20,1,23,1,-1,,100,100,100,100,,,,,
9,21,1,23,1,-1,,100,100,100,100,,,,,
9,22,1,24,1,-1,,100,100,100,100,,,,,
9,23,3,23,1,-1,,100,100,100,100,,,,,
9,24,3,23,1,-1,,100,100,100,100,,,,,
9,25,3,24,1,-1,,100,100,100,100,,,,,
9,0,15,23,2,1,,100,100,100,100,,,,,
9,1,2.8,23,2,1,,100,100,100,100,,,,,
9,2,2.8,23,2,1,,100,100,100,100,,,,,
9,3,2.8,23,2,1,,100,100,100,100,,,,,
9,4,2.8,23,2,1,,100,100,100,100,,,,,
9,5,2.8,23,2,1,,100,100,100,100,,,,,
9,6,2.8,23,2,1,,100,100,100,100,,,,,
9,7,2.8,23,2,1,,100,100,100,100,,,,,
9,8,2.8,23,2,1,,100,100,100,100,,,,,
9,9,1.5,32,2,-1,,100,100,100,100,,,,,
9,10,1.5,32,2,-1,,100,100,100,100,,,,,
9,11,1,3,2,-1,,100,100,100,100,,,,,
9,12,1,3,2,-1,,100,100,100,100,,,,,
9,13,1,3,2,-1,,100,100,100,100,,,,,
9,0,8,14,3,-1,,100,100,100,100,,,,,
9,1,3,14,3,-1,,100,100,100,100,,,,,
9,2,3,14,3,-1,,100,100,100,100,,,,,
9,3,3,14,3,-1,,100,100,100,100,,,,,
9,4,3,14,3,-1,,100,100,100,100,,,,,
9,5,3,14,3,-1,,100,100,100,100,,,,,
9,6,3,14,3,-1,,100,100,100,100,,,,,
9,7,3,14,3,-1,,100,100,100,100,,,,,
9,8,3,14,3,-1,,100,100,100,100,,,,,
9,9,3,14,3,-1,,100,100,100,100,,,,,
9,10,3,14,3,-1,,100,100,100,100,,,,,
9,11,1,32,3,-1,,100,100,100,100,,,,,
9,12,1,32,3,-1,,100,100,100,100,,,,,
9,0,15,32,4,-1,,100,100,100,100,,,,,
9,1,3.6,10,4,-1,,100,100,100,100,,,,,
9,2,3.6,10,4,-1,,100,100,100,100,,,,,
9,3,3.6,10,4,-1,,100,100,100,100,,,,,
9,4,3.6,10,4,-1,,100,100,100,100,,,,,
9,5,3.5,32,4,-1,,100,100,100,100,,,,,
9,6,4,10,4,-1,,100,100,100,100,,,,,
9,7,3,10,4,-1,,100,100,100,100,,,,,
9,8,3,10,4,-1,,100,100,100,100,,,,,
9,9,1.5,10,4,-1,,100,100,100,100,,,,,
9,10,2,14,4,-1,,100,100,100,100,,,,,
9,11,2,14,4,-1,,100,100,100,100,,,,,
9,12,2,14,4,-1,,100,100,100,100,,,,,
9,13,2,14,4,-1,,100,100,100,100,,,,,
10,0,0,24,1,2,,200,200,200,200,,,,,
10,1,0,24,1,1,,200,200,200,200,,,,,
10,2,1.5,23,1,0,,200,200,200,200,,,,,
10,3,3.5,24,1,2,,200,200,200,200,,,,,
10,4,0,24,1,1,,200,200,200,200,,,,,
10,5,1.5,23,1,0,,200,200,200,200,,,,,
10,6,3.5,24,1,2,,200,200,200,200,,,,,
10,7,0,24,1,1,,200,200,200,200,,,,,
10,8,1.5,23,1,0,,200,200,200,200,,,,,
10,9,5,24,1,2,,200,200,200,200,,,,,
10,10,0,24,1,1,,200,200,200,200,,,,,
10,11,1.5,23,1,0,,200,200,200,200,,,,,
10,0,35,32,0,2,,200,200,200,200,,,,,
10,1,3,32,0,0,,200,200,200,200,,,,,
10,2,3,32,0,1,,200,200,200,200,,,,,
10,3,3,32,0,2,,200,200,200,200,,,,,
10,4,3,32,0,0,,200,200,200,200,,,,,
10,5,3,32,0,1,,200,200,200,200,,,,,
10,6,3,32,0,2,,200,200,200,200,,,,,
10,7,3,32,0,0,,200,200,200,200,,,,,
10,8,3,32,0,1,,200,200,200,200,,,,,
10,0,28,26,3,2,,200,200,200,200,,,,,
10,1,0,26,3,0,,200,200,200,200,,,,,
10,2,0,26,3,1,,200,200,200,200,,,,,
10,3,3.5,32,3,2,,200,200,200,200,,,,,
10,4,0,32,3,0,,200,200,200,200,,,,,
10,5,0,32,3,1,,200,200,200,200,,,,,
10,6,4.5,26,3,2,,200,200,200,200,,,,,
10,7,0,26,3,0,,200,200,200,200,,,,,
10,8,0,26,3,1,,200,200,200,200,,,,,
10,9,3.5,32,3,2,,200,200,200,200,,,,,
10,10,0,32,3,0,,200,200,200,200,,,,,
10,11,0,32,3,1,,200,200,200,200,,,,,
