wave,no,time,enemy_id,gate,gold,health,time_auto_next_wave,time_show_button_next,tower_lock,rate_3_star,rate_2_star
1,6,1.3,10,3,,,,,,,
1,7,1.3,3,3,,,,,,,
1,8,1.3,10,3,,,,,,,
1,9,1.3,3,3,,,,,,,
1,10,1.3,18,3,,,,,,,
1,11,1.3,18,3,,,,,,,
1,12,1.3,18,3,,,,,,,
1,13,1.3,18,3,,,,,,,
1,14,1.3,18,3,,,,,,,
1,15,1.3,18,3,,,,,,,
1,16,1.1,18,3,,,,,,,
1,17,1.1,18,3,,,,,,,
1,18,1.1,18,3,,,,,,,
1,19,1.1,18,3,,,,,,,
1,20,1.1,18,3,,,,,,,
1,21,1.1,18,3,,,,,,,
1,22,1.1,18,3,,,,,,,
1,23,1.1,18,3,,,,,,,
1,24,1.1,18,3,,,,,,,
2,0,0,20,4,,,,,,,
2,1,1,3,4,,,,,,,
2,2,1,3,4,,,,,,,
2,3,1,3,4,,,,,,,
2,4,1,10,4,,,,,,,
2,5,1,3,4,,,,,,,
2,6,1,10,4,,,,,,,
2,7,1,3,4,,,,,,,
2,8,1,10,4,,,,,,,
2,9,21,20,4,,,,,,,
2,10,1,3,4,,,,,,,
2,11,1,3,4,,,,,,,
2,12,1,10,4,,,,,,,
2,13,1,3,4,,,,,,,
2,14,1,10,4,,,,,,,
2,15,1,3,4,,,,,,,
2,16,1,10,4,,,,,,,
2,17,1,3,4,,,,,,,
2,0,8,17,5,,,,,,,
2,1,1.5,17,5,,,,,,,
2,2,1.5,17,5,,,,,,,
2,3,1.5,17,5,,,,,,,
2,4,1.5,17,5,,,,,,,
2,5,1.5,17,5,,,,,,,
2,6,1.5,17,5,,,,,,,
2,7,1.5,17,5,,,,,,,
2,8,1.5,17,5,,,,,,,
2,9,1.5,17,5,,,,,,,
2,10,1.5,17,5,,,,,,,
2,11,1.5,17,5,,,,,,,
2,12,1.5,17,5,,,,,,,
2,13,1.5,17,5,,,,,,,
2,14,1.5,17,5,,,,,,,
2,15,1.5,17,5,,,,,,,
2,16,5,18,5,,,,,,,
2,17,1.5,18,5,,,,,,,
2,18,1.5,18,5,,,,,,,
2,19,1.5,18,5,,,,,,,
2,20,1.5,18,5,,,,,,,
2,21,1.5,18,5,,,,,,,
2,22,1.5,18,5,,,,,,,
2,23,1.5,18,5,,,,,,,
2,24,1.5,18,5,,,,,,,
2,25,1.5,18,5,,,,,,,
2,26,1.5,18,5,,,,,,,
2,27,1.5,18,5,,,,,,,
2,28,1.5,18,5,,,,,,,
3,0,0,20,4,,,,,,,
3,1,2,3,4,,,,,,,
3,2,2,3,4,,,,,,,
3,3,2,3,4,,,,,,,
3,4,2,20,4,,,,,,,
3,5,2,10,4,,,,,,,
3,6,2,10,4,,,,,,,
3,7,2,10,4,,,,,,,
3,8,2,20,4,,,,,,,
3,9,1.3,15,4,,,,,,,
3,10,2.6,15,4,,,,,,,
3,11,2.6,3,4,,,,,,,
3,0,1.1,3,5,,,,,,,
3,1,2.2,3,5,,,,,,,
3,2,2.2,3,5,,,,,,,
3,3,2.2,10,5,,,,,,,
3,4,2.2,10,5,,,,,,,
3,5,2.2,10,5,,,,,,,
3,6,2.2,10,5,,,,,,,
3,7,2.2,10,5,,,,,,,
3,8,1.1,3,5,,,,,,,
3,9,2.3,3,5,,,,,,,
3,10,2.3,3,5,,,,,,,
3,0,25.4,20,3,,,,,,,
3,1,2.3,3,3,,,,,,,
3,2,2.3,3,3,,,,,,,
3,3,1.2,3,3,,,,,,,
3,4,2,3,3,,,,,,,
3,5,2,10,3,,,,,,,
3,6,2,10,3,,,,,,,
3,7,2,10,3,,,,,,,
3,0,2,20,3,,,,,,,
3,1,1.8,3,3,,,,,,,
3,2,1.8,3,3,,,,,,,
3,3,1.8,3,2,,,,,,,
3,4,1.8,10,2,,,,,,,
3,5,1.8,10,2,,,,,,,
3,6,1.8,10,2,,,,,,,
4,0,0,24,3,,,,,,,
4,1,2.2,24,3,,,,,,,
4,2,1.8,24,3,,,,,,,
4,3,1.8,24,3,,,,,,,
4,4,1.8,24,3,,,,,,,
4,5,1.8,24,3,,,,,,,
4,6,1.8,24,3,,,,,,,
4,7,1.8,24,3,,,,,,,
4,8,1.8,24,3,,,,,,,
4,9,1.8,24,3,,,,,,,
4,10,1.8,24,3,,,,,,,
4,11,1.8,24,3,,,,,,,
4,12,0.9,24,3,,,,,,,
4,13,1.2,24,3,,,,,,,
4,0,1.2,20,2,,,,,,,
4,1,1.2,17,2,,,,,,,
4,2,1.2,17,2,,,,,,,
4,3,1.2,17,2,,,,,,,
4,4,1.2,17,2,,,,,,,
4,5,1.2,17,2,,,,,,,
4,6,7.8,17,2,,,,,,,
4,7,1.3,18,2,,,,,,,
4,8,1.3,18,2,,,,,,,
4,9,1.3,18,2,,,,,,,
4,10,1.3,18,2,,,,,,,
4,11,1.3,18,2,,,,,,,
4,12,1.3,18,2,,,,,,,
4,13,1.3,18,2,,,,,,,
4,0,0.9,17,4,,,,,,,
4,1,2.2,17,4,,,,,,,
4,2,2.2,17,4,,,,,,,
4,3,2.2,17,4,,,,,,,
4,4,2.2,18,4,,,,,,,
4,5,2.2,18,4,,,,,,,
4,6,2.2,18,4,,,,,,,
4,7,2.2,18,4,,,,,,,
4,8,2.2,18,4,,,,,,,
4,9,2.2,18,4,,,,,,,
4,10,2.2,24,4,,,,,,,
4,11,2.2,24,4,,,,,,,
4,12,2,24,4,,,,,,,
4,13,2,24,4,,,,,,,
4,14,2,24,4,,,,,,,
4,15,2,24,4,,,,,,,
4,16,2,24,4,,,,,,,
4,17,2,24,4,,,,,,,
5,0,0,24,2,,,,,,,
5,1,1.9,24,2,,,,,,,
5,2,1.9,15,2,,,,,,,
5,3,1.9,15,2,,,,,,,
5,4,1.9,24,2,,,,,,,
5,5,1.9,24,2,,,,,,,
5,6,1.9,24,2,,,,,,,
5,7,1.9,15,2,,,,,,,
5,8,1.9,15,2,,,,,,,
5,9,1.9,15,2,,,,,,,
5,10,1.9,24,2,,,,,,,
5,11,1.9,24,2,,,,,,,
5,12,1.9,24,2,,,,,,,
5,13,1.9,24,2,,,,,,,
5,14,1.9,15,2,,,,,,,
5,15,1.9,15,2,,,,,,,
5,16,1.9,15,2,,,,,,,
5,17,1.9,15,2,,,,,,,
5,18,1.9,24,2,,,,,,,
5,19,1.9,24,2,,,,,,,
5,20,1.9,15,2,,,,,,,
5,21,1.9,15,2,,,,,,,
5,22,1.9,15,2,,,,,,,
5,0,17.8,20,5,,,,,,,
5,1,1,15,5,,,,,,,
5,2,1,15,5,,,,,,,
5,3,1,3,5,,,,,,,
5,4,1,3,5,,,,,,,
5,5,1,3,5,,,,,,,
5,6,1,10,5,,,,,,,
5,7,0,10,5,,,,,,,
5,8,1.2,10,5,,,,,,,
5,9,1.2,20,5,,,,,,,
5,10,1.2,15,5,,,,,,,
5,11,1.2,15,5,,,,,,,
5,12,1.2,15,5,,,,,,,
5,13,1.2,3,5,,,,,,,
5,14,1.2,3,5,,,,,,,
5,15,1.2,3,5,,,,,,,
5,16,1,3,5,,,,,,,
5,17,2,3,5,,,,,,,
5,18,2,10,5,,,,,,,
5,19,2,10,5,,,,,,,
5,20,2,10,5,,,,,,,
5,21,2,10,5,,,,,,,
5,22,2,10,5,,,,,,,
6,0,0,20,2,,,,,,,
6,1,2.3,17,2,,,,,,,
6,2,2.4,17,2,,,,,,,
6,3,2,17,2,,,,,,,
6,4,2,17,2,,,,,,,
6,5,2,17,2,,,,,,,
6,6,2,17,2,,,,,,,
6,7,2.8,20,2,,,,,,,
6,8,2,18,2,,,,,,,
6,9,2,18,2,,,,,,,
6,10,2,18,2,,,,,,,
6,11,2,18,2,,,,,,,
6,12,1,18,2,,,,,,,
6,13,1.1,18,2,,,,,,,
6,14,1.2,20,2,,,,,,,
6,15,1.1,15,2,,,,,,,
6,16,1.2,15,2,,,,,,,
6,17,1.5,15,2,,,,,,,
6,18,1.1,15,2,,,,,,,
6,19,1.1,18,2,,,,,,,
6,20,1.2,18,2,,,,,,,
6,21,1.2,18,2,,,,,,,
6,22,1.1,18,2,,,,,,,
6,23,1.2,18,2,,,,,,,
6,24,1,18,2,,,,,,,
6,0,1.4,24,4,,,,,,,
6,1,2.1,24,4,,,,,,,
6,2,2,24,4,,,,,,,
6,3,2,24,4,,,,,,,
6,4,2,24,4,,,,,,,
6,5,2,24,4,,,,,,,
6,6,2,24,4,,,,,,,
6,7,2,24,4,,,,,,,
6,8,2,24,4,,,,,,,
6,9,2,24,4,,,,,,,
6,10,2,24,4,,,,,,,
6,11,1.3,24,4,,,,,,,
6,12,1.4,24,4,,,,,,,
6,13,1.1,24,4,,,,,,,
6,14,1.1,24,4,,,,,,,
6,15,1.2,24,4,,,,,,,
6,16,1.1,24,4,,,,,,,
6,17,1.1,24,4,,,,,,,
6,18,0.9,24,4,,,,,,,
6,19,1.5,24,4,,,,,,,
6,20,1.1,24,4,,,,,,,
7,0,0,15,3,,,,,,,
7,1,1.5,15,3,,,,,,,
7,2,1.5,15,3,,,,,,,
7,3,1.5,3,3,,,,,,,
7,4,1.5,3,3,,,,,,,
7,5,1.5,3,3,,,,,,,
7,6,1.5,3,3,,,,,,,
7,7,1.5,3,3,,,,,,,
7,8,2,15,3,,,,,,,
7,9,2,15,3,,,,,,,
7,10,2,15,3,,,,,,,
7,11,2,15,3,,,,,,,
7,12,1.7,10,3,,,,,,,
7,13,1.7,10,3,,,,,,,
7,14,1.7,10,3,,,,,,,
7,15,1.7,10,3,,,,,,,
7,16,1.7,10,3,,,,,,,
7,0,0.5,18,5,,,,,,,
7,1,1.5,18,5,,,,,,,
7,2,1.5,18,5,,,,,,,
7,3,1.5,18,5,,,,,,,
7,4,1.5,18,5,,,,,,,
7,5,1.5,18,5,,,,,,,
7,6,1.5,18,5,,,,,,,
7,7,1.5,18,5,,,,,,,
7,8,2.3,17,5,,,,,,,
7,9,2,17,5,,,,,,,
7,10,2,17,5,,,,,,,
7,11,2.2,17,5,,,,,,,
7,12,2.4,17,5,,,,,,,
7,13,2.4,17,5,,,,,,,
7,14,2.4,17,5,,,,,,,
7,15,2.4,17,5,,,,,,,
7,0,1,24,2,,,,,,,
7,1,1.5,24,2,,,,,,,
7,2,1.5,24,2,,,,,,,
7,3,1.5,24,2,,,,,,,
7,4,1.5,24,2,,,,,,,
7,5,1.5,24,2,,,,,,,
7,6,1.5,24,2,,,,,,,
7,7,1.5,24,2,,,,,,,
7,0,1,24,5,,,,,,,
7,1,1.5,24,5,,,,,,,
7,2,1.5,24,5,,,,,,,
7,3,1.5,24,5,,,,,,,
7,4,1.5,24,5,,,,,,,
7,5,1.5,24,5,,,,,,,
7,6,1.5,24,5,,,,,,,
7,7,1.5,24,5,,,,,,,
8,0,0,20,5,,,,,,,
8,1,1.2,17,5,,,,,,,
8,2,1.2,17,5,,,,,,,
8,3,1.3,17,5,,,,,,,
8,4,1.3,18,5,,,,,,,
8,5,1.3,18,5,,,,,,,
8,6,1.3,18,5,,,,,,,
8,7,1.5,20,5,,,,,,,
8,8,1.5,15,5,,,,,,,
8,9,1.5,15,5,,,,,,,
8,10,1.5,15,5,,,,,,,
8,11,1.5,10,5,,,,,,,
8,12,1.5,10,5,,,,,,,
8,13,1.5,10,5,,,,,,,
8,0,19.1,20,4,,,,,,,
8,1,1.5,17,4,,,,,,,
8,2,1.5,17,4,,,,,,,
8,3,1.5,17,4,,,,,,,
8,4,1.2,18,4,,,,,,,
8,5,1.2,18,4,,,,,,,
8,6,1.4,18,4,,,,,,,
8,7,1.8,20,4,,,,,,,
8,8,1.4,15,4,,,,,,,
8,9,1.5,15,4,,,,,,,
8,10,1.2,15,4,,,,,,,
8,11,1.2,15,4,,,,,,,
8,12,1.4,10,4,,,,,,,
8,13,1.5,10,4,,,,,,,
8,14,1.2,10,4,,,,,,,
8,15,1.2,10,4,,,,,,,
8,0,35,24,3,,,,,,,
8,1,2.5,24,3,,,,,,,
8,2,2.5,24,3,,,,,,,
8,3,2.5,24,3,,,,,,,
8,4,2.5,24,3,,,,,,,
8,5,2.5,24,3,,,,,,,
8,6,2.5,24,3,,,,,,,
8,7,2.5,24,3,,,,,,,
8,8,2.5,24,3,,,,,,,
8,9,2.5,24,3,,,,,,,
8,10,2.5,24,3,,,,,,,
8,11,2.5,24,3,,,,,,,
8,12,2.5,24,3,,,,,,,
8,13,2.5,24,3,,,,,,,
8,14,2.5,24,3,,,,,,,
8,15,2.5,24,3,,,,,,,
8,16,2.5,24,3,,,,,,,
8,17,2.5,24,3,,,,,,,
8,18,2.5,24,3,,,,,,,
9,0,0,24,2,,,,,,,
9,1,1.5,18,2,,,,,,,
9,2,1.2,24,2,,,,,,,
9,3,1.2,18,2,,,,,,,
9,4,1.2,24,2,,,,,,,
9,5,1.2,18,2,,,,,,,
9,6,1.2,24,2,,,,,,,
9,7,1.2,18,2,,,,,,,
9,8,1.2,18,2,,,,,,,
9,9,1.2,24,2,,,,,,,
9,10,1.2,18,2,,,,,,,
9,11,1.2,24,2,,,,,,,
9,12,1,18,2,,,,,,,
9,13,1,24,2,,,,,,,
9,14,19.1,20,2,,,,,,,
9,15,1.8,17,2,,,,,,,
9,16,1.8,17,2,,,,,,,
9,17,1.8,17,2,,,,,,,
9,18,1.8,17,2,,,,,,,
9,19,1.8,17,2,,,,,,,
9,20,1.8,17,2,,,,,,,
9,21,1.8,17,2,,,,,,,
9,0,16.5,24,5,,,,,,,
9,1,1,17,5,,,,,,,
9,2,0.9,24,5,,,,,,,
9,3,0.9,17,5,,,,,,,
9,4,0.9,24,5,,,,,,,
9,5,0.9,17,5,,,,,,,
9,6,0.9,24,5,,,,,,,
9,7,1.8,17,5,,,,,,,
9,8,1.8,24,5,,,,,,,
9,9,1.8,17,5,,,,,,,
9,10,1.8,24,5,,,,,,,
9,11,1.8,17,5,,,,,,,
9,12,1.8,24,5,,,,,,,
9,0,22.9,17,3,,,,,,,
9,1,1.8,24,3,,,,,,,
9,2,1.8,24,3,,,,,,,
9,3,1.8,24,3,,,,,,,
9,4,1.8,24,3,,,,,,,
9,5,1.8,24,3,,,,,,,
9,6,1.8,24,3,,,,,,,
9,7,1.8,24,3,,,,,,,
9,8,1.8,18,3,,,,,,,
9,9,1.8,18,3,,,,,,,
9,10,1.8,18,3,,,,,,,
9,11,1.8,18,3,,,,,,,
9,12,1.8,18,3,,,,,,,
9,13,1.8,18,3,,,,,,,
9,14,1.8,18,3,,,,,,,
10,0,0,20,5,,,,,,,
10,1,1.6,15,5,,,,,,,
10,2,1.6,15,5,,,,,,,
10,3,1.3,3,5,,,,,,,
10,4,1.3,3,5,,,,,,,
10,5,1.3,20,5,,,,,,,
10,6,1.3,15,5,,,,,,,
10,7,1.3,15,5,,,,,,,
10,8,1.3,10,5,,,,,,,
10,9,1.3,10,5,,,,,,,
10,10,1,20,5,,,,,,,
10,11,1.3,15,5,,,,,,,
10,12,1.3,15,5,,,,,,,
10,13,1.2,15,5,,,,,,,
10,14,1.2,3,5,,,,,,,
10,15,1.2,3,5,,,,,,,
10,16,1.2,3,5,,,,,,,
10,17,1.5,10,5,,,,,,,
10,18,1.1,10,5,,,,,,,
10,0,23.3,20,2,,,,,,,
10,1,1.8,24,2,,,,,,,
10,2,1.8,24,2,,,,,,,
10,3,1.8,24,2,,,,,,,
10,4,1.8,24,2,,,,,,,
10,5,1.8,24,2,,,,,,,
10,6,1.8,24,2,,,,,,,
10,7,1.8,20,2,,,,,,,
10,8,1.8,24,2,,,,,,,
10,9,1.8,24,2,,,,,,,
10,10,1.8,24,2,,,,,,,
10,11,1.8,24,2,,,,,,,
10,12,1.8,24,2,,,,,,,
10,13,1.8,24,2,,,,,,,
10,0,47.9,18,3,,,,,,,
10,1,1.2,17,3,,,,,,,
10,2,1.2,18,3,,,,,,,
10,3,1.2,17,3,,,,,,,
10,4,1.2,18,3,,,,,,,
10,5,1.2,17,3,,,,,,,
10,6,1.2,18,3,,,,,,,
10,7,1.2,17,3,,,,,,,
10,8,1.2,18,3,,,,,,,
10,9,1.2,17,3,,,,,,,
10,10,1.2,18,3,,,,,,,
10,11,1.2,17,3,,,,,,,
10,0,61.1,24,4,,,,,,,
10,1,1.5,24,4,,,,,,,
10,2,1.3,24,4,,,,,,,
10,3,1.2,24,4,,,,,,,
10,4,1.1,24,4,,,,,,,
10,5,1.2,24,4,,,,,,,
10,6,1.3,24,4,,,,,,,
10,7,1.1,24,4,,,,,,,
10,8,1.1,24,4,,,,,,,
10,9,1,24,4,,,,,,,
10,10,1.4,24,4,,,,,,,
10,11,1.2,24,4,,,,,,,
11,0,0,15,3,,,,,,,
11,1,1.4,15,3,,,,,,,
11,2,1.5,15,3,,,,,,,
11,3,2.5,15,3,,,,,,,
11,4,2.4,15,3,,,,,,,
11,5,2.6,15,3,,,,,,,
11,6,2.9,15,3,,,,,,,
11,7,2.8,15,3,,,,,,,
11,8,2,15,3,,,,,,,
11,9,2,15,3,,,,,,,
11,10,2,15,3,,,,,,,
11,11,2.4,15,3,,,,,,,
11,12,2.4,15,3,,,,,,,
11,13,2.4,15,3,,,,,,,
11,0,1,20,2,,,,,,,
11,1,1.4,18,2,,,,,,,
11,2,2.4,17,2,,,,,,,
11,3,2.3,18,2,,,,,,,
11,4,2.3,17,2,,,,,,,
11,5,2.5,18,2,,,,,,,
11,6,3.2,17,2,,,,,,,
11,7,2,18,2,,,,,,,
11,8,2,17,2,,,,,,,
11,9,2,18,2,,,,,,,
11,10,2.2,17,2,,,,,,,
11,11,2.4,18,2,,,,,,,
11,12,2.4,17,2,,,,,,,
11,0,30.5,20,4,,,,,,,
11,1,2.4,24,4,,,,,,,
11,2,2.4,24,4,,,,,,,
11,3,2,24,4,,,,,,,
11,4,2,24,4,,,,,,,
11,5,2,24,4,,,,,,,
11,6,2,24,4,,,,,,,
11,7,2,24,4,,,,,,,
11,8,2,24,4,,,,,,,
11,9,2.4,24,4,,,,,,,
11,10,2.4,24,4,,,,,,,
11,11,2.4,24,4,,,,,,,
11,12,1.2,24,4,,,,,,,
11,13,2.4,24,4,,,,,,,
11,0,31.7,17,5,,,,,,,
11,1,2.4,10,5,,,,,,,
11,2,2.2,17,5,,,,,,,
11,3,2,10,5,,,,,,,
11,4,2,17,5,,,,,,,
11,5,2,10,5,,,,,,,
11,6,2,20,5,,,,,,,
11,7,2,17,5,,,,,,,
11,8,2.2,10,5,,,,,,,
11,9,2.4,17,5,,,,,,,
11,10,2.4,10,5,,,,,,,
11,11,3.6,17,5,,,,,,,
12,0,0,15,5,,,,,,,
12,1,3,15,5,,,,,,,
12,2,3,17,5,,,,,,,
12,3,3,17,5,,,,,,,
12,4,3,17,5,,,,,,,
12,0,1.5,15,3,,,,,,,
12,1,3,15,3,,,,,,,
12,2,3,18,3,,,,,,,
12,3,3,18,3,,,,,,,
12,4,3,18,3,,,,,,,
12,5,3,15,3,,,,,,,
12,6,2.7,15,3,,,,,,,
12,7,3.1,17,3,,,,,,,
12,8,2.8,17,3,,,,,,,
12,9,2.7,17,3,,,,,,,
12,0,15,15,4,,,,,,,
12,1,3,15,4,,,,,,,
12,2,2.7,18,4,,,,,,,
12,3,2.9,18,4,,,,,,,
12,4,2.9,18,4,,,,,,,
12,5,9.9,18,4,,,,,,,
12,6,1.3,18,4,,,,,,,
12,7,1.5,18,4,,,,,,,
12,8,1.5,18,4,,,,,,,
12,9,1.5,18,4,,,,,,,
12,10,1.5,15,4,,,,,,,
12,11,1.5,15,4,,,,,,,
12,12,1.5,17,4,,,,,,,
12,13,1.5,17,4,,,,,,,
12,14,1.5,17,4,,,,,,,
12,15,1.5,17,4,,,,,,,
12,16,1.5,18,4,,,,,,,
12,17,1.5,18,4,,,,,,,
12,18,1.5,18,4,,,,,,,
12,19,1.5,18,4,,,,,,,
12,20,1.5,18,4,,,,,,,
12,21,1.5,18,4,,,,,,,
12,0,28.8,24,2,,,,,,,
12,1,2,24,2,,,,,,,
12,2,1,24,2,,,,,,,
12,3,2,24,2,,,,,,,
12,4,1.3,24,2,,,,,,,
12,5,2.6,24,2,,,,,,,
12,6,2,24,2,,,,,,,
12,7,2,24,2,,,,,,,
12,8,2,24,2,,,,,,,
12,9,2,24,2,,,,,,,
12,10,2,24,2,,,,,,,
12,11,2,24,2,,,,,,,
12,12,2,24,2,,,,,,,
12,13,2,24,2,,,,,,,
12,14,2,24,2,,,,,,,
12,15,2,24,2,,,,,,,
12,16,2,24,2,,,,,,,
12,17,2,24,2,,,,,,,
12,18,2,24,2,,,,,,,
12,19,2,24,2,,,,,,,
12,20,2,24,2,,,,,,,
13,0,0,20,5,,,,,,,
13,1,1.1,24,5,,,,,,,
13,2,2.2,24,5,,,,,,,
13,3,1.1,24,5,,,,,,,
13,4,2.2,20,5,,,,,,,
13,5,1.1,24,5,,,,,,,
13,6,2.2,24,5,,,,,,,
13,7,1.1,24,5,,,,,,,
13,8,2.2,24,5,,,,,,,
13,9,1.1,24,5,,,,,,,
13,10,2.2,20,5,,,,,,,
13,11,1,24,5,,,,,,,
13,12,3,24,5,,,,,,,
13,13,2,24,5,,,,,,,
13,14,2,24,5,,,,,,,
13,15,2,24,5,,,,,,,
13,16,2,20,5,,,,,,,
13,17,2,24,5,,,,,,,
13,18,10.5,24,5,,,,,,,
13,19,1,24,5,,,,,,,
13,20,1.5,24,5,,,,,,,
13,21,1.5,24,5,,,,,,,
13,22,1.5,24,5,,,,,,,
13,23,1.5,24,5,,,,,,,
13,0,2.2,17,4,,,,,,,
13,1,3.3,17,4,,,,,,,
13,2,3.3,17,4,,,,,,,
13,3,3.3,17,4,,,,,,,
13,4,3.3,17,4,,,,,,,
13,5,3.1,20,4,,,,,,,
13,6,13,15,4,,,,,,,
13,7,1.5,15,4,,,,,,,
13,8,1.5,20,4,,,,,,,
13,9,1.5,15,4,,,,,,,
13,10,1.5,10,4,,,,,,,
13,11,1.5,10,4,,,,,,,
13,0,17.5,15,2,,,,,,,
13,1,2,15,2,,,,,,,
13,2,2,20,2,,,,,,,
13,3,2,10,2,,,,,,,
13,4,2,10,2,,,,,,,
13,5,2,10,2,,,,,,,
13,6,11,18,2,,,,,,,
13,7,1.5,18,2,,,,,,,
13,8,1,18,2,,,,,,,
13,9,1.5,18,2,,,,,,,
13,10,1.5,18,2,,,,,,,
13,11,1.5,18,2,,,,,,,
13,12,1.5,17,2,,,,,,,
13,13,1.5,17,2,,,,,,,
13,14,1.5,17,2,,,,,,,
13,15,1.5,17,2,,,,,,,
13,0,28.5,20,3,,,,,,,
13,1,1.5,24,3,,,,,,,
13,2,1.5,24,3,,,,,,,
13,3,1.5,24,3,,,,,,,
13,4,1.5,24,3,,,,,,,
13,5,1.5,24,3,,,,,,,
13,6,1.5,24,3,,,,,,,
14,0,0,24,5,,,,,,,
14,1,2.2,24,5,,,,,,,
14,2,2.2,24,5,,,,,,,
14,3,2.1,20,5,,,,,,,
14,4,2,24,5,,,,,,,
14,5,2,24,5,,,,,,,
14,6,2,24,5,,,,,,,
14,7,2,15,5,,,,,,,
14,8,0.8,20,5,,,,,,,
14,9,1.6,15,5,,,,,,,
14,10,1.6,15,5,,,,,,,
14,11,1.6,15,5,,,,,,,
14,12,1.6,15,5,,,,,,,
14,13,1.6,15,5,,,,,,,
14,14,1.6,20,5,,,,,,,
14,0,1.1,20,4,,,,,,,
14,1,2.2,10,4,,,,,,,
14,2,2.2,10,4,,,,,,,
14,3,2,10,4,,,,,,,
14,4,2,10,4,,,,,,,
14,5,2,20,4,,,,,,,
14,6,2,18,4,,,,,,,
14,7,1,18,4,,,,,,,
14,8,1.6,18,4,,,,,,,
14,9,24.1,18,4,,,,,,,
14,10,1.8,18,4,,,,,,,
14,11,1.8,18,4,,,,,,,
14,12,1.8,15,4,,,,,,,
14,13,1.8,18,4,,,,,,,
14,14,1.8,18,4,,,,,,,
14,15,1.8,15,4,,,,,,,
14,16,1.8,17,4,,,,,,,
14,17,1.8,17,4,,,,,,,
14,18,1.8,15,4,,,,,,,
14,19,1.8,17,4,,,,,,,
14,20,1.8,17,4,,,,,,,
14,0,17.7,20,2,,,,,,,
14,1,1.6,17,2,,,,,,,
14,2,1.6,17,2,,,,,,,
14,3,1.6,17,2,,,,,,,
14,4,1.6,18,2,,,,,,,
14,5,1.6,18,2,,,,,,,
14,6,1.6,18,2,,,,,,,
14,7,1.6,20,2,,,,,,,
14,8,1.6,17,2,,,,,,,
14,9,1.6,17,2,,,,,,,
14,10,1.8,17,2,,,,,,,
14,11,1.8,18,2,,,,,,,
14,12,1.8,18,2,,,,,,,
14,0,26.5,15,3,,,,,,,
14,1,1.6,15,3,,,,,,,
14,2,1.6,15,3,,,,,,,
14,3,1.6,15,3,,,,,,,
14,4,1.7,20,3,,,,,,,
14,5,1.8,15,3,,,,,,,
14,6,1.8,15,3,,,,,,,
14,7,1.8,15,3,,,,,,,
14,8,0.9,24,3,,,,,,,
14,9,1.8,24,3,,,,,,,
14,10,1.8,24,3,,,,,,,
14,11,1.8,24,3,,,,,,,
14,12,1.8,24,3,,,,,,,
