wave,no,time,enemy_id,gate,lane,gold,health,time_auto_next_wave,time_show_button_next,tower_lock,rate_3_star,rate_2_star
2,5,0,32,4,2,,,,,,,
2,6,7,28,4,1,,,,,,,
2,7,0,28,4,2,,,,,,,
2,8,3,32,4,1,,,,,,,
2,9,0,32,4,2,,,,,,,
2,10,3,32,4,1,,,,,,,
2,11,0,32,4,2,,,,,,,
2,12,7,26,4,1,,,,,,,
2,13,0,26,4,2,,,,,,,
2,14,3,32,4,1,,,,,,,
2,15,0,32,4,2,,,,,,,
2,16,3,32,4,1,,,,,,,
2,17,0,32,4,2,,,,,,,
2,18,7,28,4,1,,,,,,,
2,19,0,28,4,2,,,,,,,
2,20,3,32,4,1,,,,,,,
2,21,0,32,4,2,,,,,,,
2,22,3,32,4,1,,,,,,,
2,23,0,32,4,2,,,,,,,
2,0,22,27,2,1,,,,,,,
2,1,0,27,2,2,,,,,,,
2,2,0.5,31,2,1,,,,,,,
2,3,0,31,2,2,,,,,,,
2,4,0.5,31,2,1,,,,,,,
2,5,0,31,2,2,,,,,,,
2,6,7,27,2,1,,,,,,,
2,7,0,27,2,2,,,,,,,
2,8,0.5,31,2,1,,,,,,,
2,9,0,31,2,2,,,,,,,
2,10,0.5,31,2,1,,,,,,,
2,11,0,31,2,2,,,,,,,
2,12,7,27,2,1,,,,,,,
2,13,0,27,2,2,,,,,,,
2,14,0.5,31,2,1,,,,,,,
2,15,0,31,2,2,,,,,,,
2,16,0.5,31,2,1,,,,,,,
2,17,0,31,2,2,,,,,,,
2,0,6,26,1,1,,,,,,,
2,1,0,26,1,2,,,,,,,
2,2,0.5,31,1,1,,,,,,,
2,3,0,31,1,2,,,,,,,
2,4,0.5,31,1,1,,,,,,,
2,5,0,31,1,2,,,,,,,
2,6,7,26,1,1,,,,,,,
2,7,0,26,1,2,,,,,,,
2,8,0.5,31,1,1,,,,,,,
2,9,0,31,1,2,,,,,,,
2,10,0.5,31,1,1,,,,,,,
2,11,0,31,1,2,,,,,,,
3,0,0,26,1,1,,,,,,,
3,1,0,26,1,2,,,,,,,
3,2,1.5,32,1,1,,,,,,,
3,3,0,32,1,2,,,,,,,
3,4,1.5,32,1,1,,,,,,,
3,5,0,32,1,2,,,,,,,
3,6,3,26,1,1,,,,,,,
3,7,0,26,1,2,,,,,,,
3,8,1.5,32,1,1,,,,,,,
3,9,0,32,1,2,,,,,,,
3,10,1.5,32,1,1,,,,,,,
3,11,0,32,1,2,,,,,,,
3,12,3,26,1,1,,,,,,,
3,13,0,26,1,2,,,,,,,
3,14,1.5,32,1,1,,,,,,,
3,15,0,32,1,2,,,,,,,
3,16,1.5,32,1,1,,,,,,,
3,17,0,32,1,2,,,,,,,
3,18,3,26,1,1,,,,,,,
3,19,0,26,1,2,,,,,,,
3,20,1.5,32,1,1,,,,,,,
3,21,0,32,1,2,,,,,,,
3,22,1.5,32,1,1,,,,,,,
3,23,0,32,1,2,,,,,,,
3,0,25,26,2,1,,,,,,,
3,1,0,26,2,2,,,,,,,
3,2,1.5,32,2,1,,,,,,,
3,3,0,32,2,2,,,,,,,
3,4,1.5,32,2,1,,,,,,,
3,5,0,32,2,2,,,,,,,
3,6,3,26,2,1,,,,,,,
3,7,0,26,2,2,,,,,,,
3,8,1.5,32,2,1,,,,,,,
3,9,0,32,2,2,,,,,,,
3,10,1.5,32,2,1,,,,,,,
3,11,0,32,2,2,,,,,,,
3,12,3,26,2,1,,,,,,,
3,13,0,26,2,2,,,,,,,
3,14,1.5,32,2,1,,,,,,,
3,15,0,32,2,2,,,,,,,
3,16,1.5,32,2,1,,,,,,,
3,17,3,26,2,1,,,,,,,
3,18,0,26,2,2,,,,,,,
3,19,1.5,32,2,1,,,,,,,
3,20,0,32,2,2,,,,,,,
3,21,1.5,32,2,1,,,,,,,
3,17,0,32,2,2,,,,,,,
3,0,15,28,4,0,,,,,,,
3,1,0,28,4,1,,,,,,,
3,2,0,28,4,2,,,,,,,
3,3,0.8,31,4,0,,,,,,,
3,4,0,31,4,1,,,,,,,
3,5,0,31,4,2,,,,,,,
3,6,0.8,31,4,0,,,,,,,
3,7,0,31,4,1,,,,,,,
3,8,0,31,4,2,,,,,,,
3,9,1.5,32,4,0,,,,,,,
3,10,0,32,4,1,,,,,,,
3,11,0,32,4,2,,,,,,,
3,12,5,28,4,0,,,,,,,
3,13,0,28,4,1,,,,,,,
3,14,0,28,4,2,,,,,,,
3,15,0.8,31,4,0,,,,,,,
3,16,0,31,4,1,,,,,,,
3,17,0,31,4,2,,,,,,,
3,18,0.8,31,4,0,,,,,,,
3,19,0,31,4,1,,,,,,,
3,20,0,31,4,2,,,,,,,
3,21,0.8,32,4,0,,,,,,,
3,22,0,32,4,1,,,,,,,
3,23,0,32,4,2,,,,,,,
3,0,9,28,5,0,,,,,,,
3,1,0,28,5,1,,,,,,,
3,2,0,28,5,2,,,,,,,
3,3,0.8,31,5,0,,,,,,,
3,4,0,31,5,1,,,,,,,
3,5,0,31,5,2,,,,,,,
3,6,0.8,31,5,0,,,,,,,
3,7,0,31,5,1,,,,,,,
3,8,0,31,5,2,,,,,,,
3,9,1.5,32,5,0,,,,,,,
3,10,0,32,5,1,,,,,,,
3,11,0,32,5,2,,,,,,,
3,12,5,28,5,0,,,,,,,
3,13,0,28,5,1,,,,,,,
3,14,0,28,5,2,,,,,,,
3,15,0.8,31,5,0,,,,,,,
3,16,0,31,5,1,,,,,,,
3,17,0,31,5,2,,,,,,,
3,18,0.8,31,5,0,,,,,,,
3,19,0,31,5,1,,,,,,,
3,20,0,31,5,2,,,,,,,
3,21,1.5,32,5,0,,,,,,,
3,22,0,32,5,1,,,,,,,
3,23,0,32,5,2,,,,,,,
4,0,0,26,4,0,,,,,,,
4,1,0,26,4,1,,,,,,,
4,2,3,23,4,0,,,,,,,
4,3,0,23,4,2,,,,,,,
4,4,6,26,4,0,,,,,,,
4,5,0,26,4,1,,,,,,,
4,6,3,23,4,0,,,,,,,
4,7,0,23,4,2,,,,,,,
4,8,6,26,4,0,,,,,,,
4,9,0,26,4,1,,,,,,,
4,10,3,23,4,0,,,,,,,
4,11,0,23,4,2,,,,,,,
4,12,6,26,4,0,,,,,,,
4,13,0,26,4,1,,,,,,,
4,14,3,23,4,0,,,,,,,
4,15,0,23,4,2,,,,,,,
4,16,6,26,4,0,,,,,,,
4,17,0,26,4,1,,,,,,,
4,18,3,23,4,0,,,,,,,
4,19,0,23,4,2,,,,,,,
4,20,6,26,4,0,,,,,,,
4,21,0,26,4,1,,,,,,,
4,22,3,23,4,0,,,,,,,
4,23,0,23,4,2,,,,,,,
4,0,8,32,0,1,,,,,,,
4,1,0,32,0,2,,,,,,,
4,2,3,28,0,0,,,,,,,
4,3,3,32,0,1,,,,,,,
4,4,0,32,0,2,,,,,,,
4,5,3,28,0,0,,,,,,,
4,6,3,32,0,1,,,,,,,
4,7,0,32,0,2,,,,,,,
4,8,6,28,0,0,,,,,,,
4,9,3,32,0,1,,,,,,,
4,10,0,32,0,2,,,,,,,
4,11,3,28,0,0,,,,,,,
4,12,3,32,0,1,,,,,,,
4,13,0,32,0,2,,,,,,,
4,14,3,28,0,0,,,,,,,
4,15,3,32,0,1,,,,,,,
4,16,0,32,0,2,,,,,,,
4,17,3,28,0,0,,,,,,,
4,0,15,32,3,1,,,,,,,
4,1,0,32,3,2,,,,,,,
4,2,3,28,3,0,,,,,,,
4,3,3,32,3,1,,,,,,,
4,4,0,32,3,2,,,,,,,
4,5,3,28,3,0,,,,,,,
4,6,3,32,3,1,,,,,,,
4,7,0,32,3,2,,,,,,,
4,8,3,28,3,0,,,,,,,
4,9,3,32,3,1,,,,,,,
4,10,0,32,3,2,,,,,,,
4,11,3,28,3,0,,,,,,,
4,0,26,26,5,0,,,,,,,
4,1,0,26,5,1,,,,,,,
4,2,3,23,5,0,,,,,,,
4,3,0,23,5,2,,,,,,,
4,4,5,26,5,0,,,,,,,
4,5,0,26,5,1,,,,,,,
4,6,3,23,5,0,,,,,,,
4,7,0,23,5,2,,,,,,,
4,8,5,26,5,0,,,,,,,
4,9,0,26,5,1,,,,,,,
4,10,3,23,5,0,,,,,,,
4,11,0,23,5,2,,,,,,,
4,0,16,23,1,-1,,,,,,,
4,1,2.5,23,1,-1,,,,,,,
4,2,2.5,23,1,-1,,,,,,,
4,3,2.5,23,1,-1,,,,,,,
4,4,2.5,23,1,-1,,,,,,,
4,5,2.5,23,1,-1,,,,,,,
4,6,2.5,23,1,-1,,,,,,,
4,7,2.5,23,1,-1,,,,,,,
4,8,2.5,23,1,-1,,,,,,,
4,9,2.5,23,1,-1,,,,,,,
4,0,19,23,2,-1,,,,,,,
4,1,2.5,23,2,-1,,,,,,,
4,2,2.5,23,2,-1,,,,,,,
4,3,2.5,23,2,-1,,,,,,,
4,4,2.5,23,2,-1,,,,,,,
4,5,2.5,23,2,-1,,,,,,,
4,6,2.5,23,2,-1,,,,,,,
4,7,2.5,23,2,-1,,,,,,,
4,8,2.5,23,2,-1,,,,,,,
4,9,2.5,23,2,-1,,,,,,,
5,0,0,27,1,1,,,,,,,
5,1,0,27,1,2,,,,,,,
5,2,2,1,1,1,,,,,,,
5,3,0,1,1,2,,,,,,,
5,4,1.2,1,1,1,,,,,,,
5,5,0,1,1,2,,,,,,,
5,6,7,27,1,1,,,,,,,
5,7,0,27,1,2,,,,,,,
5,8,2,1,1,1,,,,,,,
5,9,0,1,1,2,,,,,,,
5,10,1.2,1,1,1,,,,,,,
5,11,0,1,1,2,,,,,,,
5,12,4,27,1,1,,,,,,,
5,13,0,27,1,2,,,,,,,
5,14,2,1,1,1,,,,,,,
5,15,0,1,1,2,,,,,,,
5,16,1.2,1,1,1,,,,,,,
5,17,0,1,1,2,,,,,,,
5,18,4,27,1,1,,,,,,,
5,19,0,27,1,2,,,,,,,
5,20,2,1,1,1,,,,,,,
5,21,0,1,1,2,,,,,,,
5,22,1.2,1,1,1,,,,,,,
5,23,0,1,1,2,,,,,,,
5,0,5,27,2,1,,,,,,,
5,1,0,27,2,2,,,,,,,
5,2,2,1,2,1,,,,,,,
5,3,0,1,2,2,,,,,,,
5,4,1.2,1,2,1,,,,,,,
5,5,0,1,2,2,,,,,,,
5,6,4,27,2,1,,,,,,,
5,7,0,27,2,2,,,,,,,
5,8,2,1,2,1,,,,,,,
5,9,0,1,2,2,,,,,,,
5,10,1.2,1,2,1,,,,,,,
5,11,0,1,2,2,,,,,,,
5,12,8,27,2,1,,,,,,,
5,13,0,27,2,2,,,,,,,
5,14,2,1,2,1,,,,,,,
5,15,0,1,2,2,,,,,,,
5,16,1.2,1,2,1,,,,,,,
5,17,0,1,2,2,,,,,,,
5,18,4,27,2,1,,,,,,,
5,19,0,27,2,2,,,,,,,
5,20,2,1,2,1,,,,,,,
5,21,0,1,2,2,,,,,,,
5,22,1.2,1,2,1,,,,,,,
5,23,0,1,2,2,,,,,,,
5,0,12,32,5,-1,,,,,,,
5,1,1.5,32,5,-1,,,,,,,
5,2,1,27,5,-1,,,,,,,
5,3,1,32,5,-1,,,,,,,
5,4,2,32,5,-1,,,,,,,
5,5,6,32,5,-1,,,,,,,
5,6,0.8,32,5,-1,,,,,,,
5,7,5,27,5,-1,,,,,,,
5,8,0.2,32,5,-1,,,,,,,
5,9,1.2,32,5,-1,,,,,,,
5,10,3.5,32,5,-1,,,,,,,
5,11,0.8,32,5,-1,,,,,,,
5,12,3,27,5,-1,,,,,,,
5,13,0.2,32,5,-1,,,,,,,
5,14,0.8,32,5,-1,,,,,,,
5,15,3.5,32,5,-1,,,,,,,
5,16,0.8,32,5,-1,,,,,,,
5,17,0.8,27,5,-1,,,,,,,
5,18,0.8,32,5,-1,,,,,,,
5,19,0.8,32,5,-1,,,,,,,
5,0,15,23,0,-1,,,,,,,
5,1,2.2,23,0,-1,,,,,,,
5,2,2.2,23,0,-1,,,,,,,
5,3,2.2,23,0,-1,,,,,,,
5,4,2.2,23,0,-1,,,,,,,
5,5,2.2,23,0,-1,,,,,,,
5,6,2.2,23,0,-1,,,,,,,
5,7,2.2,23,0,-1,,,,,,,
5,8,2.2,23,0,-1,,,,,,,
5,9,2.2,23,0,-1,,,,,,,
5,0,15,23,3,-1,,,,,,,
5,1,2.2,23,3,-1,,,,,,,
5,2,2.2,23,3,-1,,,,,,,
5,3,2.2,23,3,-1,,,,,,,
5,4,2.2,23,3,-1,,,,,,,
5,5,2.2,23,3,-1,,,,,,,
5,6,2.2,23,3,-1,,,,,,,
5,7,2.2,23,3,-1,,,,,,,
5,8,2.2,23,3,-1,,,,,,,
5,9,2.2,23,3,-1,,,,,,,
5,0,20,32,4,1,,,,,,,
5,1,1.5,32,4,2,,,,,,,
5,2,1.5,27,4,0,,,,,,,
5,3,0.5,32,4,1,,,,,,,
5,4,1.5,32,4,2,,,,,,,
5,5,1,32,4,0,,,,,,,
5,6,1.5,32,4,1,,,,,,,
5,7,0.5,27,4,2,,,,,,,
5,8,1.5,32,4,0,,,,,,,
5,9,1,32,4,1,,,,,,,
5,10,1.5,32,4,2,,,,,,,
5,11,1.5,32,4,0,,,,,,,
5,12,0.5,27,4,1,,,,,,,
5,13,1.5,32,4,2,,,,,,,
5,14,1,32,4,0,,,,,,,
6,0,0,32,2,-1,,,,,,,
6,1,1.8,32,2,-1,,,,,,,
6,2,2,32,2,-1,,,,,,,
6,3,1,32,2,-1,,,,,,,
6,4,2,27,2,-1,,,,,,,
6,5,2,32,2,-1,,,,,,,
6,6,3,32,2,-1,,,,,,,
6,7,2,32,2,-1,,,,,,,
6,8,2,32,2,-1,,,,,,,
6,9,1,27,2,-1,,,,,,,
6,10,2,32,2,-1,,,,,,,
6,11,0,27,2,-1,,,,,,,
6,12,5,32,2,-1,,,,,,,
6,13,2,32,2,-1,,,,,,,
6,14,0,27,2,-1,,,,,,,
6,15,1,27,2,-1,,,,,,,
6,16,2,32,2,-1,,,,,,,
6,17,2,32,2,-1,,,,,,,
6,18,1,27,2,-1,,,,,,,
6,19,2,32,2,-1,,,,,,,
6,20,1,27,2,-1,,,,,,,
6,21,2,32,2,-1,,,,,,,
6,22,2,32,2,-1,,,,,,,
6,23,1,27,2,-1,,,,,,,
6,24,2,32,2,-1,,,,,,,
6,25,1,27,2,-1,,,,,,,
6,26,2,32,2,-1,,,,,,,
6,27,2,32,2,-1,,,,,,,
6,28,1,27,2,-1,,,,,,,
6,29,2,32,2,-1,,,,,,,
6,30,1,27,2,-1,,,,,,,
6,0,5,32,5,1,,,,,,,
6,1,0,32,5,2,,,,,,,
6,2,1.5,28,5,0,,,,,,,
6,3,2,32,5,1,,,,,,,
6,4,0,32,5,2,,,,,,,
6,5,1.5,28,5,0,,,,,,,
6,6,2,32,5,1,,,,,,,
6,7,0,32,5,2,,,,,,,
6,8,1.5,28,5,0,,,,,,,
6,9,2,32,5,1,,,,,,,
6,10,0,32,5,2,,,,,,,
6,11,1.5,28,5,0,,,,,,,
6,12,6,32,5,1,,,,,,,
6,13,0,32,5,2,,,,,,,
6,14,1.5,28,5,0,,,,,,,
6,15,2,32,5,1,,,,,,,
6,16,0,32,5,2,,,,,,,
6,17,1.5,28,5,0,,,,,,,
6,18,2,32,5,1,,,,,,,
6,19,0,32,5,2,,,,,,,
6,20,1.5,28,5,0,,,,,,,
6,21,2,32,5,1,,,,,,,
6,22,0,32,5,2,,,,,,,
6,23,1.5,28,5,0,,,,,,,
6,0,9,32,1,-1,,,,,,,
6,1,1.8,32,1,-1,,,,,,,
6,2,2,32,1,-1,,,,,,,
6,3,1,32,1,-1,,,,,,,
6,4,2,24,1,-1,,,,,,,
6,5,2,32,1,-1,,,,,,,
6,6,0,32,1,-1,,,,,,,
6,7,2,32,1,-1,,,,,,,
6,8,2,32,1,-1,,,,,,,
6,9,1,24,1,-1,,,,,,,
6,10,2,32,1,-1,,,,,,,
6,11,0,24,1,-1,,,,,,,
6,12,5,32,1,-1,,,,,,,
6,13,2,32,1,-1,,,,,,,
6,14,0,24,1,-1,,,,,,,
6,0,6,24,4,0,,,,,,,
6,1,0,24,4,1,,,,,,,
6,2,1.8,23,4,0,,,,,,,
6,3,0,23,4,2,,,,,,,
6,4,2.5,24,4,0,,,,,,,
6,5,0,24,4,1,,,,,,,
6,6,1.8,23,4,0,,,,,,,
6,7,0,23,4,2,,,,,,,
6,8,2.5,24,4,0,,,,,,,
6,9,0,24,4,1,,,,,,,
6,10,1.8,23,4,0,,,,,,,
6,11,0,23,4,2,,,,,,,
6,12,2.5,24,4,0,,,,,,,
6,13,0,24,4,1,,,,,,,
6,14,1.8,23,4,0,,,,,,,
6,15,0,23,4,2,,,,,,,
7,0,8,24,4,0,,,,,,,
7,1,0,24,4,2,,,,,,,
7,2,2,27,4,0,,,,,,,
7,3,0,27,4,1,,,,,,,
7,4,3.5,24,4,0,,,,,,,
7,5,0,24,4,2,,,,,,,
7,6,2,27,4,0,,,,,,,
7,7,0,27,4,1,,,,,,,
7,8,3.5,24,4,0,,,,,,,
7,9,0,24,4,2,,,,,,,
7,10,1.5,28,4,0,,,,,,,
7,11,1.5,28,4,1,,,,,,,
7,12,1.5,28,4,0,,,,,,,
7,13,1.5,28,4,2,,,,,,,
7,14,1.5,28,4,0,,,,,,,
7,15,1.5,28,4,1,,,,,,,
7,0,4,32,1,-1,,,,,,,
7,1,2.5,32,1,-1,,,,,,,
7,2,2.5,26,1,-1,,,,,,,
7,3,2.5,26,1,-1,,,,,,,
7,4,2.5,32,1,-1,,,,,,,
7,5,2,32,1,-1,,,,,,,
7,6,2,32,1,-1,,,,,,,
7,7,2,26,1,-1,,,,,,,
7,8,2,32,1,-1,,,,,,,
7,9,2,26,1,-1,,,,,,,
7,10,2,32,1,-1,,,,,,,
7,11,1.5,32,1,-1,,,,,,,
7,12,2,32,1,-1,,,,,,,
7,13,1.9,28,1,-1,,,,,,,
7,14,1.9,28,1,-1,,,,,,,
7,15,1.9,28,1,-1,,,,,,,
7,16,1.9,28,1,-1,,,,,,,
7,17,1.9,28,1,-1,,,,,,,
7,18,1.9,28,1,-1,,,,,,,
7,0,16,32,0,-1,,,,,,,
7,1,3,32,0,-1,,,,,,,
7,2,3,23,0,-1,,,,,,,
7,3,3,23,0,-1,,,,,,,
7,4,3,32,0,-1,,,,,,,
7,5,3,32,0,-1,,,,,,,
7,6,3,32,0,-1,,,,,,,
7,7,3,23,0,-1,,,,,,,
7,8,3,32,0,-1,,,,,,,
7,9,1.5,23,0,-1,,,,,,,
7,10,2,32,0,-1,,,,,,,
7,11,1.5,28,0,-1,,,,,,,
7,12,1.5,28,0,-1,,,,,,,
7,13,1.5,28,0,-1,,,,,,,
7,14,1.5,28,0,-1,,,,,,,
7,15,1.5,28,0,-1,,,,,,,
7,16,1.5,28,0,-1,,,,,,,
7,0,0,28,5,0,,,,,,,
7,1,0,28,5,2,,,,,,,
7,2,0.8,32,5,0,,,,,,,
7,3,0,32,5,2,,,,,,,
7,4,1.2,32,5,0,,,,,,,
7,5,0,32,5,2,,,,,,,
7,6,3,28,5,0,,,,,,,
7,7,0,28,5,1,,,,,,,
7,8,0.8,32,5,0,,,,,,,
7,9,0,32,5,1,,,,,,,
7,10,1.2,32,5,0,,,,,,,
7,11,0,32,5,1,,,,,,,
7,12,0.8,28,5,0,,,,,,,
7,13,0.8,28,5,2,,,,,,,
7,14,0.8,28,5,0,,,,,,,
7,15,0.8,28,5,2,,,,,,,
7,16,0.8,28,5,0,,,,,,,
7,17,0.8,28,5,2,,,,,,,
7,0,12,28,3,-1,,,,,,,
7,1,3,28,3,-1,,,,,,,
7,2,3,28,3,-1,,,,,,,
7,3,3,28,3,-1,,,,,,,
7,4,3,32,3,-1,,,,,,,
7,5,2,32,3,-1,,,,,,,
7,6,1.5,28,3,-1,,,,,,,
7,7,3,28,3,-1,,,,,,,
7,8,3,32,3,-1,,,,,,,
7,9,3,28,3,-1,,,,,,,
7,10,3,32,3,-1,,,,,,,
7,11,2,32,3,-1,,,,,,,
7,12,1.5,28,3,-1,,,,,,,
7,13,2,32,3,-1,,,,,,,
7,14,1.5,28,3,-1,,,,,,,
7,15,1.5,28,3,-1,,,,,,,
7,16,1.5,28,3,-1,,,,,,,
7,17,1.5,28,3,-1,,,,,,,
7,18,1.5,28,3,-1,,,,,,,
7,19,1.5,28,3,-1,,,,,,,
8,0,0,32,4,1,,,,,,,
8,1,0,32,4,2,,,,,,,
8,2,1.2,32,4,1,,,,,,,
8,3,0,32,4,2,,,,,,,
8,4,0.8,28,4,0,,,,,,,
8,5,2,23,4,0,,,,,,,
8,6,0,23,4,1,,,,,,,
8,7,0,23,4,2,,,,,,,
8,8,20,32,4,1,,,,,,,
8,9,0,32,4,2,,,,,,,
8,10,1.2,32,4,1,,,,,,,
8,11,0,32,4,2,,,,,,,
8,12,0.8,28,4,0,,,,,,,
8,13,2,23,4,0,,,,,,,
8,14,0,23,4,1,,,,,,,
8,15,0,23,4,2,,,,,,,
8,16,1.5,23,4,-1,,,,,,,
