wave,no,time,enemy_id,gate,lane,loop,health_increment,damage_increment,armor_increment,resistance_increment,move_increment,gold,health,time_auto_next_wave,time_show_button_next
3,30,1.4,6,1,0,,40,40,40,40,,,,,
3,31,0,6,1,2,,40,40,40,40,,,,,
3,32,1.6,3,1,1,,40,40,40,40,,,,,
3,33,0,3,1,0,,40,40,40,40,,,,,
3,34,1.4,6,1,0,,40,40,40,40,,,,,
3,35,0,6,1,2,,40,40,40,40,,,,,
3,0,38,10,0,-1,,40,40,40,40,,,,,
3,1,2.5,10,0,-1,,40,40,40,40,,,,,
3,2,2.5,3,0,-1,,40,40,40,40,,,,,
3,3,2.5,10,0,-1,,40,40,40,40,,,,,
3,4,2.5,3,0,-1,,40,40,40,40,,,,,
3,5,2.5,3,0,-1,,40,40,40,40,,,,,
3,6,2.5,3,0,-1,,40,40,40,40,,,,,
3,7,2.5,10,0,-1,,40,40,40,40,,,,,
3,8,2.5,3,0,-1,,40,40,40,40,,,,,
3,9,2.3,3,0,-1,,40,40,40,40,,,,,
3,10,2.3,10,0,-1,,40,40,40,40,,,,,
3,11,2.3,10,0,-1,,40,40,40,40,,,,,
3,12,2.3,3,0,-1,,40,40,40,40,,,,,
3,13,2.3,3,0,-1,,40,40,40,40,,,,,
3,14,2.3,3,0,-1,,40,40,40,40,,,,,
3,15,2.3,10,0,-1,,40,40,40,40,,,,,
3,16,2.2,10,0,-1,,40,40,40,40,,,,,
3,17,2.2,3,0,-1,,40,40,40,40,,,,,
3,18,2.2,3,0,-1,,40,40,40,40,,,,,
3,19,2.2,3,0,-1,,40,40,40,40,,,,,
3,0,12,10,2,1,,40,40,40,40,,,,,
3,1,0,10,2,0,,40,40,40,40,,,,,
3,2,1.4,4,2,0,,40,40,40,40,,,,,
3,3,0,4,2,2,,40,40,40,40,,,,,
3,4,2,10,2,1,,40,40,40,40,,,,,
3,5,0,10,2,0,,40,40,40,40,,,,,
3,6,1.4,4,2,0,,40,40,40,40,,,,,
3,7,0,4,2,2,,40,40,40,40,,,,,
3,8,2.5,10,2,1,,40,40,40,40,,,,,
3,9,0,10,2,0,,40,40,40,40,,,,,
3,10,1.4,4,2,0,,40,40,40,40,,,,,
3,11,0,4,2,2,,40,40,40,40,,,,,
3,12,2.5,10,2,1,,40,40,40,40,,,,,
3,13,0,10,2,0,,40,40,40,40,,,,,
3,14,1.4,4,2,0,,40,40,40,40,,,,,
3,15,0,4,2,2,,40,40,40,40,,,,,
3,16,2.5,10,2,1,,40,40,40,40,,,,,
3,17,0,10,2,0,,40,40,40,40,,,,,
3,18,1.4,4,2,0,,40,40,40,40,,,,,
3,19,0,4,2,2,,40,40,40,40,,,,,
3,20,2.5,10,2,1,,40,40,40,40,,,,,
3,21,0,10,2,0,,40,40,40,40,,,,,
3,22,1.4,4,2,0,,40,40,40,40,,,,,
3,23,0,4,2,2,,40,40,40,40,,,,,
3,24,2.5,10,2,1,,40,40,40,40,,,,,
3,25,0,10,2,0,,40,40,40,40,,,,,
3,26,1.4,4,2,0,,40,40,40,40,,,,,
3,27,0,4,2,2,,40,40,40,40,,,,,
3,28,2.5,10,2,1,,40,40,40,40,,,,,
3,29,0,10,2,0,,40,40,40,40,,,,,
3,30,1.4,4,2,0,,40,40,40,40,,,,,
3,31,0,4,2,2,,40,40,40,40,,,,,
3,0,44,15,3,-1,,40,40,40,40,,,,,
3,1,3.5,15,3,-1,,40,40,40,40,,,,,
3,2,3.5,15,3,-1,,40,40,40,40,,,,,
3,3,3.5,15,3,-1,,40,40,40,40,,,,,
3,4,3.5,15,3,-1,,40,40,40,40,,,,,
3,5,3.5,15,3,-1,,40,40,40,40,,,,,
3,6,3.5,15,3,-1,,40,40,40,40,,,,,
3,7,3.5,15,3,-1,,40,40,40,40,,,,,
3,8,3.5,15,3,-1,,40,40,40,40,,,,,
4,0,0,3,2,-1,,50,50,50,50,,,,,
4,1,2,3,2,-1,,50,50,50,50,,,,,
4,2,2,5,2,-1,,50,50,50,50,,,,,
4,3,2,3,2,-1,,50,50,50,50,,,,,
4,4,2,3,2,-1,,50,50,50,50,,,,,
4,5,2,3,2,-1,,50,50,50,50,,,,,
4,6,1.8,5,2,1,,50,50,50,50,,,,,
4,7,0,5,2,2,,50,50,50,50,,,,,
4,8,1.8,3,2,-1,,50,50,50,50,,,,,
4,9,1.8,3,2,-1,,50,50,50,50,,,,,
4,10,1.8,5,2,-1,,50,50,50,50,,,,,
4,11,1.8,3,2,-1,,50,50,50,50,,,,,
4,12,1.8,5,2,-1,,50,50,50,50,,,,,
4,13,1.8,3,2,-1,,50,50,50,50,,,,,
4,14,1.6,3,2,-1,,50,50,50,50,,,,,
4,15,1.6,5,2,-1,,50,50,50,50,,,,,
4,16,1.6,3,2,-1,,50,50,50,50,,,,,
4,17,1.6,3,2,-1,,50,50,50,50,,,,,
4,18,1.6,3,2,-1,,50,50,50,50,,,,,
4,19,2,15,2,-1,,50,50,50,50,,,,,
4,20,1.6,3,2,-1,,50,50,50,50,,,,,
4,21,1.6,5,2,-1,,50,50,50,50,,,,,
4,22,1.2,15,2,-1,,50,50,50,50,,,,,
4,23,1.8,5,2,-1,,50,50,50,50,,,,,
4,24,1.6,15,2,-1,,50,50,50,50,,,,,
4,25,1.6,15,2,-1,,50,50,50,50,,,,,
4,0,28,10,0,-1,,50,50,50,50,,,,,
4,1,2.2,10,0,-1,,50,50,50,50,,,,,
4,2,2.2,10,0,-1,,50,50,50,50,,,,,
4,3,2.2,10,0,-1,,50,50,50,50,,,,,
4,4,2.2,10,0,-1,,50,50,50,50,,,,,
4,5,2.2,10,0,-1,,50,50,50,50,,,,,
4,6,2.2,10,0,-1,,50,50,50,50,,,,,
4,7,2.2,15,0,-1,,50,50,50,50,,,,,
4,8,2.2,10,0,-1,,50,50,50,50,,,,,
4,9,2,10,0,-1,,50,50,50,50,,,,,
4,10,2,10,0,-1,,50,50,50,50,,,,,
4,11,2,10,0,-1,,50,50,50,50,,,,,
4,0,12,10,1,-1,,50,50,50,50,,,,,
4,1,2,10,1,-1,,50,50,50,50,,,,,
4,2,2,10,1,-1,,50,50,50,50,,,,,
4,3,2,5,1,-1,,50,50,50,50,,,,,
4,4,2,10,1,-1,,50,50,50,50,,,,,
4,5,2,10,1,-1,,50,50,50,50,,,,,
4,6,2,10,1,-1,,50,50,50,50,,,,,
4,7,2,5,1,-1,,50,50,50,50,,,,,
4,8,2,10,1,-1,,50,50,50,50,,,,,
4,9,1.8,5,1,-1,,50,50,50,50,,,,,
4,10,1.8,15,1,-1,,50,50,50,50,,,,,
4,11,1.8,10,1,-1,,50,50,50,50,,,,,
4,12,1.8,10,1,-1,,50,50,50,50,,,,,
4,13,1.8,15,1,-1,,50,50,50,50,,,,,
4,14,1.8,5,1,-1,,50,50,50,50,,,,,
4,15,1.8,10,1,-1,,50,50,50,50,,,,,
4,16,1.8,10,1,-1,,50,50,50,50,,,,,
4,17,1.6,5,1,-1,,50,50,50,50,,,,,
4,18,1.6,5,1,-1,,50,50,50,50,,,,,
4,19,1.6,15,1,-1,,50,50,50,50,,,,,
4,20,1.6,10,1,-1,,50,50,50,50,,,,,
4,0,40,3,3,-1,,50,50,50,50,,,,,
4,1,2.5,3,3,-1,,50,50,50,50,,,,,
4,2,2.5,3,3,-1,,50,50,50,50,,,,,
4,3,2.5,15,3,-1,,50,50,50,50,,,,,
4,4,2.5,3,3,-1,,50,50,50,50,,,,,
4,5,2.5,3,3,-1,,50,50,50,50,,,,,
4,6,2.5,3,3,-1,,50,50,50,50,,,,,
4,7,2.5,15,3,-1,,50,50,50,50,,,,,
4,8,2.5,3,3,-1,,50,50,50,50,,,,,
4,9,2.5,3,3,-1,,50,50,50,50,,,,,
4,10,2.5,15,3,-1,,50,50,50,50,,,,,
4,11,2.5,3,3,-1,,50,50,50,50,,,,,
4,12,2.5,3,3,-1,,50,50,50,50,,,,,
4,13,2.5,3,3,-1,,50,50,50,50,,,,,
4,0,55,3,4,-1,,50,50,50,50,,,,,
4,1,2.7,3,4,-1,,50,50,50,50,,,,,
4,2,2.7,10,4,-1,,50,50,50,50,,,,,
4,3,2.7,10,4,-1,,50,50,50,50,,,,,
4,4,2.7,3,4,-1,,50,50,50,50,,,,,
4,5,2.7,10,4,-1,,50,50,50,50,,,,,
4,6,2.7,10,4,-1,,50,50,50,50,,,,,
4,7,2.7,3,4,-1,,50,50,50,50,,,,,
5,0,13,3,2,1,,60,60,60,60,,,,,
5,1,0,3,2,0,,60,60,60,60,,,,,
5,2,1.4,6,2,0,,60,60,60,60,,,,,
5,3,0,6,2,2,,60,60,60,60,,,,,
5,4,1.6,3,2,1,,60,60,60,60,,,,,
5,5,0,3,2,0,,60,60,60,60,,,,,
5,6,1.4,6,2,0,,60,60,60,60,,,,,
5,7,0,6,2,2,,60,60,60,60,,,,,
5,8,1.6,3,2,1,,60,60,60,60,,,,,
5,9,0,3,2,0,,60,60,60,60,,,,,
5,10,1.4,6,2,0,,60,60,60,60,,,,,
5,11,0,6,2,2,,60,60,60,60,,,,,
5,12,1.6,3,2,1,,60,60,60,60,,,,,
5,13,0,3,2,0,,60,60,60,60,,,,,
5,14,1.4,6,2,0,,60,60,60,60,,,,,
5,15,0,6,2,2,,60,60,60,60,,,,,
5,16,1.6,3,2,1,,60,60,60,60,,,,,
5,17,0,3,2,0,,60,60,60,60,,,,,
5,18,1.4,6,2,0,,60,60,60,60,,,,,
5,19,0,6,2,2,,60,60,60,60,,,,,
5,20,1.6,3,2,1,,60,60,60,60,,,,,
5,21,0,3,2,0,,60,60,60,60,,,,,
5,22,1.4,6,2,0,,60,60,60,60,,,,,
5,23,0,6,2,2,,60,60,60,60,,,,,
5,24,1.6,3,2,1,,60,60,60,60,,,,,
5,25,0,3,2,0,,60,60,60,60,,,,,
5,26,1.4,6,2,0,,60,60,60,60,,,,,
5,27,0,6,2,2,,60,60,60,60,,,,,
5,0,0,10,1,1,,60,60,60,60,,,,,
5,1,0,10,1,0,,60,60,60,60,,,,,
5,2,1.4,4,1,0,,60,60,60,60,,,,,
5,3,0,4,1,2,,60,60,60,60,,,,,
5,4,1.6,10,1,1,,60,60,60,60,,,,,
5,5,0,10,1,0,,60,60,60,60,,,,,
5,6,1.4,4,1,0,,60,60,60,60,,,,,
5,7,0,4,1,2,,60,60,60,60,,,,,
5,8,1.6,10,1,1,,60,60,60,60,,,,,
5,9,0,10,1,0,,60,60,60,60,,,,,
5,10,1.4,4,1,0,,60,60,60,60,,,,,
5,11,0,4,1,2,,60,60,60,60,,,,,
5,12,1.6,10,1,1,,60,60,60,60,,,,,
5,13,0,10,1,0,,60,60,60,60,,,,,
5,14,1.4,4,1,0,,60,60,60,60,,,,,
5,15,0,4,1,2,,60,60,60,60,,,,,
5,16,1.6,10,1,1,,60,60,60,60,,,,,
5,17,0,10,1,0,,60,60,60,60,,,,,
5,18,1.4,4,1,0,,60,60,60,60,,,,,
5,19,0,4,1,2,,60,60,60,60,,,,,
5,20,1.6,10,1,1,,60,60,60,60,,,,,
5,21,0,10,1,0,,60,60,60,60,,,,,
5,22,1.4,4,1,0,,60,60,60,60,,,,,
5,23,0,4,1,2,,60,60,60,60,,,,,
5,24,1.6,10,1,1,,60,60,60,60,,,,,
5,25,0,10,1,0,,60,60,60,60,,,,,
5,26,1.4,4,1,0,,60,60,60,60,,,,,
5,27,0,4,1,2,,60,60,60,60,,,,,
5,28,1.6,10,1,1,,60,60,60,60,,,,,
5,29,0,10,1,0,,60,60,60,60,,,,,
5,30,1.4,4,1,0,,60,60,60,60,,,,,
5,31,0,4,1,2,,60,60,60,60,,,,,
5,0,37,3,0,1,,60,60,60,60,,,,,
5,1,0,3,0,0,,60,60,60,60,,,,,
5,2,1.4,6,0,0,,60,60,60,60,,,,,
5,3,0,6,0,2,,60,60,60,60,,,,,
5,4,1.6,3,0,1,,60,60,60,60,,,,,
5,5,0,3,0,0,,60,60,60,60,,,,,
5,6,1.4,6,0,0,,60,60,60,60,,,,,
5,7,0,6,0,2,,60,60,60,60,,,,,
5,8,1.6,3,0,1,,60,60,60,60,,,,,
5,9,0,3,0,0,,60,60,60,60,,,,,
5,10,1.4,6,0,0,,60,60,60,60,,,,,
5,11,0,6,0,2,,60,60,60,60,,,,,
5,12,1.6,3,0,1,,60,60,60,60,,,,,
5,13,0,3,0,0,,60,60,60,60,,,,,
5,14,1.4,6,0,0,,60,60,60,60,,,,,
5,15,0,6,0,2,,60,60,60,60,,,,,
5,16,1.6,3,0,1,,60,60,60,60,,,,,
5,17,0,3,0,0,,60,60,60,60,,,,,
5,18,1.4,6,0,0,,60,60,60,60,,,,,
5,19,0,6,0,2,,60,60,60,60,,,,,
5,20,1.6,3,0,1,,60,60,60,60,,,,,
5,21,0,3,0,0,,60,60,60,60,,,,,
5,22,1.4,6,0,0,,60,60,60,60,,,,,
5,23,0,6,0,2,,60,60,60,60,,,,,
5,0,22,10,3,-1,,60,60,60,60,,,,,
5,1,2.8,10,3,-1,,60,60,60,60,,,,,
5,2,2.8,3,3,-1,,60,60,60,60,,,,,
5,3,2.8,10,3,-1,,60,60,60,60,,,,,
5,4,2.8,3,3,-1,,60,60,60,60,,,,,
5,5,2.8,3,3,-1,,60,60,60,60,,,,,
5,6,2.8,3,3,-1,,60,60,60,60,,,,,
5,7,2.8,10,3,-1,,60,60,60,60,,,,,
5,8,2.6,3,3,-1,,60,60,60,60,,,,,
5,9,2.6,3,3,-1,,60,60,60,60,,,,,
5,10,2.6,10,3,-1,,60,60,60,60,,,,,
5,11,2.6,10,3,-1,,60,60,60,60,,,,,
5,12,2.6,3,3,-1,,60,60,60,60,,,,,
5,13,2.6,3,3,-1,,60,60,60,60,,,,,
5,14,2.6,3,3,-1,,60,60,60,60,,,,,
5,15,2.6,10,3,-1,,60,60,60,60,,,,,
5,16,2.6,10,3,-1,,60,60,60,60,,,,,
