wave,no,time,enemy_id,gate,lane,loop,health_increment,damage_increment,armor_increment,resistance_increment,move_increment,gold,health,time_auto_next_wave,time_show_button_next
3,5,1,4,3,-1,,40,40,40,40,,,,,
3,6,1.5,6,3,-1,,40,40,40,40,,,,,
3,7,1,6,3,-1,,40,40,40,40,,,,,
3,8,1,6,3,-1,,40,40,40,40,,,,,
3,9,1,6,3,-1,,40,40,40,40,,,,,
3,10,1,6,3,-1,,40,40,40,40,,,,,
3,11,1,6,3,-1,,40,40,40,40,,,,,
3,12,1,6,3,-1,,40,40,40,40,,,,,
3,13,1,3,3,-1,,40,40,40,40,,,,,
3,14,1,3,3,-1,,40,40,40,40,,,,,
3,15,1,3,3,-1,,40,40,40,40,,,,,
3,16,1,4,3,-1,,40,40,40,40,,,,,
3,17,1,4,3,-1,,40,40,40,40,,,,,
3,18,1,4,3,-1,,40,40,40,40,,,,,
3,19,1,4,3,-1,,40,40,40,40,,,,,
3,20,1,4,3,-1,,40,40,40,40,,,,,
3,21,1.5,3,3,-1,,40,40,40,40,,,,,
3,22,1.5,3,3,-1,,40,40,40,40,,,,,
3,23,1.5,3,3,-1,,40,40,40,40,,,,,
3,24,1.5,3,3,-1,,40,40,40,40,,,,,
3,25,1.5,10,3,-1,,40,40,40,40,,,,,
3,26,1.5,10,3,-1,,40,40,40,40,,,,,
3,27,1.5,10,3,-1,,40,40,40,40,,,,,
3,28,1.5,10,3,-1,,40,40,40,40,,,,,
3,0,0.5,3,4,-1,,40,40,40,40,,,,,
3,1,1,3,4,-1,,40,40,40,40,,,,,
3,2,1,3,4,-1,,40,40,40,40,,,,,
3,3,1,4,4,-1,,40,40,40,40,,,,,
3,4,1,4,4,-1,,40,40,40,40,,,,,
3,5,1,4,4,-1,,40,40,40,40,,,,,
3,6,0.5,6,4,-1,,40,40,40,40,,,,,
3,7,1,6,4,-1,,40,40,40,40,,,,,
3,8,1,6,4,-1,,40,40,40,40,,,,,
3,9,1,6,4,-1,,40,40,40,40,,,,,
3,10,1,6,4,-1,,40,40,40,40,,,,,
3,11,1,6,4,-1,,40,40,40,40,,,,,
3,12,1,6,4,-1,,40,40,40,40,,,,,
3,13,1,3,4,-1,,40,40,40,40,,,,,
3,14,1,3,4,-1,,40,40,40,40,,,,,
3,15,1,3,4,-1,,40,40,40,40,,,,,
3,16,1,3,4,-1,,40,40,40,40,,,,,
3,17,1,4,4,-1,,40,40,40,40,,,,,
3,18,1,4,4,-1,,40,40,40,40,,,,,
3,19,1,4,4,-1,,40,40,40,40,,,,,
3,20,5,6,4,-1,,40,40,40,40,,,,,
3,21,1,6,4,-1,,40,40,40,40,,,,,
3,22,1,6,4,-1,,40,40,40,40,,,,,
3,23,1,3,4,-1,,40,40,40,40,,,,,
3,24,1,3,4,-1,,40,40,40,40,,,,,
3,0,24.5,6,5,-1,,40,40,40,40,,,,,
3,1,1,6,5,-1,,40,40,40,40,,,,,
3,2,1,6,5,-1,,40,40,40,40,,,,,
3,3,1,3,5,-1,,40,40,40,40,,,,,
3,4,1,3,5,-1,,40,40,40,40,,,,,
3,5,1,10,5,-1,,40,40,40,40,,,,,
3,6,1,10,5,-1,,40,40,40,40,,,,,
3,7,1,3,5,-1,,40,40,40,40,,,,,
3,8,1,3,5,-1,,40,40,40,40,,,,,
3,9,1,10,5,-1,,40,40,40,40,,,,,
3,10,1,10,5,-1,,40,40,40,40,,,,,
3,11,1,10,5,-1,,40,40,40,40,,,,,
3,12,1,4,5,-1,,40,40,40,40,,,,,
3,13,0.8,6,5,-1,,40,40,40,40,,,,,
3,14,0.8,4,5,-1,,40,40,40,40,,,,,
3,15,0.8,6,5,-1,,40,40,40,40,,,,,
3,16,0.8,4,5,-1,,40,40,40,40,,,,,
3,17,0.8,6,5,-1,,40,40,40,40,,,,,
3,18,0.8,4,5,-1,,40,40,40,40,,,,,
3,19,0.8,6,5,-1,,40,40,40,40,,,,,
3,20,0.8,4,5,-1,,40,40,40,40,,,,,
4,0,0.9,2,1,-1,,50,50,50,50,,,,,
4,1,2.7,3,1,-1,,50,50,50,50,,,,,
4,2,0.9,3,1,-1,,50,50,50,50,,,,,
4,3,2.7,1,1,-1,,50,50,50,50,,,,,
4,4,0.9,1,1,-1,,50,50,50,50,,,,,
4,5,2.7,3,1,-1,,50,50,50,50,,,,,
4,6,0.9,3,1,-1,,50,50,50,50,,,,,
4,7,2.7,2,1,-1,,50,50,50,50,,,,,
4,8,0.9,2,1,-1,,50,50,50,50,,,,,
4,9,2.7,3,1,-1,,50,50,50,50,,,,,
4,10,0.9,3,1,-1,,50,50,50,50,,,,,
4,11,9.3,5,1,-1,,50,50,50,50,,,,,
4,12,1.8,6,1,-1,,50,50,50,50,,,,,
4,13,1.8,6,1,-1,,50,50,50,50,,,,,
4,14,1.2,6,1,-1,,50,50,50,50,,,,,
4,15,1.5,6,1,-1,,50,50,50,50,,,,,
4,16,1.2,6,1,-1,,50,50,50,50,,,,,
4,17,2,6,1,-1,,50,50,50,50,,,,,
4,0,1.8,2,0,-1,,50,50,50,50,,,,,
4,1,0.9,2,0,-1,,50,50,50,50,,,,,
4,2,2.7,3,0,-1,,50,50,50,50,,,,,
4,3,0.9,1,0,-1,,50,50,50,50,,,,,
4,4,2.7,3,0,-1,,50,50,50,50,,,,,
4,5,0.9,3,0,-1,,50,50,50,50,,,,,
4,6,2.7,2,0,-1,,50,50,50,50,,,,,
4,7,0.9,2,0,-1,,50,50,50,50,,,,,
4,8,2.7,3,0,-1,,50,50,50,50,,,,,
4,9,0.9,3,0,-1,,50,50,50,50,,,,,
4,10,22,3,0,-1,,50,50,50,50,,,,,
4,11,1.1,3,0,-1,,50,50,50,50,,,,,
4,12,1,3,0,-1,,50,50,50,50,,,,,
4,13,1.5,3,0,-1,,50,50,50,50,,,,,
4,14,1.4,3,0,-1,,50,50,50,50,,,,,
4,15,1.6,10,0,-1,,50,50,50,50,,,,,
4,16,1.9,10,0,-1,,50,50,50,50,,,,,
4,17,1.5,10,0,-1,,50,50,50,50,,,,,
4,18,2,10,0,-1,,50,50,50,50,,,,,
4,19,1.8,10,0,-1,,50,50,50,50,,,,,
4,20,1.2,10,0,-1,,50,50,50,50,,,,,
4,0,18.9,5,4,-1,,50,50,50,50,,,,,
4,1,1,4,4,-1,,50,50,50,50,,,,,
4,2,0.8,4,4,-1,,50,50,50,50,,,,,
4,3,3.6,4,4,-1,,50,50,50,50,,,,,
4,4,1.1,4,4,-1,,50,50,50,50,,,,,
4,5,0.7,4,4,-1,,50,50,50,50,,,,,
4,6,36,5,4,-1,,50,50,50,50,,,,,
4,7,1.8,3,4,-1,,50,50,50,50,,,,,
4,8,1.8,10,4,-1,,50,50,50,50,,,,,
4,9,1.8,10,4,-1,,50,50,50,50,,,,,
4,10,2,10,4,-1,,50,50,50,50,,,,,
4,11,1,5,4,-1,,50,50,50,50,,,,,
4,12,2.5,3,4,-1,,50,50,50,50,,,,,
4,13,0.5,10,4,-1,,50,50,50,50,,,,,
4,14,2.5,10,4,-1,,50,50,50,50,,,,,
4,15,0.5,10,4,-1,,50,50,50,50,,,,,
4,0,21.1,4,5,-1,,50,50,50,50,,,,,
4,1,0.8,4,5,-1,,50,50,50,50,,,,,
4,2,1.4,4,5,-1,,50,50,50,50,,,,,
4,3,3.6,4,5,-1,,50,50,50,50,,,,,
4,4,0.7,4,5,-1,,50,50,50,50,,,,,
4,5,0.6,4,5,-1,,50,50,50,50,,,,,
4,6,34.8,5,5,-1,,50,50,50,50,,,,,
4,7,1.8,3,5,-1,,50,50,50,50,,,,,
4,8,1.8,10,5,-1,,50,50,50,50,,,,,
4,9,1.9,10,5,-1,,50,50,50,50,,,,,
4,10,3,5,5,-1,,50,50,50,50,,,,,
4,11,1,3,5,-1,,50,50,50,50,,,,,
4,12,2,10,5,-1,,50,50,50,50,,,,,
4,13,1,10,5,-1,,50,50,50,50,,,,,
4,0,54.1,5,2,-1,,50,50,50,50,,,,,
4,1,0.8,6,2,-1,,50,50,50,50,,,,,
4,2,0.8,6,2,-1,,50,50,50,50,,,,,
4,3,0.8,6,2,-1,,50,50,50,50,,,,,
4,4,0.8,6,2,-1,,50,50,50,50,,,,,
4,5,0.8,6,2,-1,,50,50,50,50,,,,,
4,6,0.8,6,2,-1,,50,50,50,50,,,,,
4,7,0.8,6,2,-1,,50,50,50,50,,,,,
4,8,0.8,6,2,-1,,50,50,50,50,,,,,
4,9,0.8,6,2,-1,,50,50,50,50,,,,,
4,10,0.8,6,2,-1,,50,50,50,50,,,,,
4,0,54.1,5,3,-1,,50,50,50,50,,,,,
4,1,0.8,6,3,-1,,50,50,50,50,,,,,
4,2,0.8,6,3,-1,,50,50,50,50,,,,,
4,3,0.8,6,3,-1,,50,50,50,50,,,,,
4,4,0.8,6,3,-1,,50,50,50,50,,,,,
4,5,0.8,6,3,-1,,50,50,50,50,,,,,
4,6,0.8,6,3,-1,,50,50,50,50,,,,,
4,7,0.8,6,3,-1,,50,50,50,50,,,,,
4,8,0.8,6,3,-1,,50,50,50,50,,,,,
4,9,0.8,6,3,-1,,50,50,50,50,,,,,
4,10,0.8,6,3,-1,,50,50,50,50,,,,,
5,0,1,5,2,-1,,60,60,60,60,,,,,
5,1,1,3,2,-1,,60,60,60,60,,,,,
5,2,2.8,10,2,-1,,60,60,60,60,,,,,
5,3,1,10,2,-1,,60,60,60,60,,,,,
5,4,1.7,10,2,-1,,60,60,60,60,,,,,
5,5,0.9,4,2,-1,,60,60,60,60,,,,,
5,6,1,4,2,-1,,60,60,60,60,,,,,
5,7,1,4,2,-1,,60,60,60,60,,,,,
5,8,0.5,4,2,-1,,60,60,60,60,,,,,
5,9,1.5,4,2,-1,,60,60,60,60,,,,,
5,10,0.5,4,2,-1,,60,60,60,60,,,,,
5,11,1.5,4,2,-1,,60,60,60,60,,,,,
5,12,0.8,3,2,-1,,60,60,60,60,,,,,
5,13,1.8,4,2,-1,,60,60,60,60,,,,,
5,14,1.5,6,2,-1,,60,60,60,60,,,,,
5,15,1.5,4,2,-1,,60,60,60,60,,,,,
5,16,1.5,6,2,-1,,60,60,60,60,,,,,
5,17,1.5,3,2,-1,,60,60,60,60,,,,,
5,18,1.8,4,2,-1,,60,60,60,60,,,,,
5,19,1.5,6,2,-1,,60,60,60,60,,,,,
5,20,1.5,4,2,-1,,60,60,60,60,,,,,
5,21,1.5,6,2,-1,,60,60,60,60,,,,,
5,22,1.5,3,2,-1,,60,60,60,60,,,,,
5,23,1.5,6,2,-1,,60,60,60,60,,,,,
5,24,1.5,3,2,-1,,60,60,60,60,,,,,
5,0,2.9,3,3,-1,,60,60,60,60,,,,,
5,1,0.9,3,3,-1,,60,60,60,60,,,,,
5,2,3,10,3,-1,,60,60,60,60,,,,,
5,3,0.2,10,3,-1,,60,60,60,60,,,,,
5,4,0.9,5,3,-1,,60,60,60,60,,,,,
5,5,1,4,3,-1,,60,60,60,60,,,,,
5,6,1,4,3,-1,,60,60,60,60,,,,,
5,7,1.5,4,3,-1,,60,60,60,60,,,,,
5,8,0.5,4,3,-1,,60,60,60,60,,,,,
5,9,1.5,4,3,-1,,60,60,60,60,,,,,
5,10,0.5,4,3,-1,,60,60,60,60,,,,,
5,11,9.6,10,3,-1,,60,60,60,60,,,,,
5,12,1,3,3,-1,,60,60,60,60,,,,,
5,13,1,10,3,-1,,60,60,60,60,,,,,
5,14,1,10,3,-1,,60,60,60,60,,,,,
5,15,1,10,3,-1,,60,60,60,60,,,,,
5,16,1,3,3,-1,,60,60,60,60,,,,,
5,17,1,10,3,-1,,60,60,60,60,,,,,
5,18,1,10,3,-1,,60,60,60,60,,,,,
5,19,1,10,3,-1,,60,60,60,60,,,,,
5,20,1,10,3,-1,,60,60,60,60,,,,,
5,21,1,3,3,-1,,60,60,60,60,,,,,
5,22,1,10,3,-1,,60,60,60,60,,,,,
5,23,1,10,3,-1,,60,60,60,60,,,,,
5,24,1,10,3,-1,,60,60,60,60,,,,,
5,25,1,4,3,-1,,60,60,60,60,,,,,
5,26,1,4,3,-1,,60,60,60,60,,,,,
5,27,1,4,3,-1,,60,60,60,60,,,,,
5,28,1,4,3,-1,,60,60,60,60,,,,,
5,29,1,4,3,-1,,60,60,60,60,,,,,
5,0,14.4,3,0,-1,,60,60,60,60,,,,,
5,1,2.1,6,0,-1,,60,60,60,60,,,,,
5,2,1.5,4,0,-1,,60,60,60,60,,,,,
5,3,1.5,6,0,-1,,60,60,60,60,,,,,
5,4,1.5,4,0,-1,,60,60,60,60,,,,,
5,5,1.5,3,0,-1,,60,60,60,60,,,,,
5,6,1.5,4,0,-1,,60,60,60,60,,,,,
5,7,1.5,6,0,-1,,60,60,60,60,,,,,
5,8,1.5,3,0,-1,,60,60,60,60,,,,,
5,9,1.5,3,0,-1,,60,60,60,60,,,,,
5,10,1.5,3,0,-1,,60,60,60,60,,,,,
5,0,16,3,4,-1,,60,60,60,60,,,,,
5,1,1.5,6,4,-1,,60,60,60,60,,,,,
5,2,1.5,4,4,-1,,60,60,60,60,,,,,
5,3,1.5,6,4,-1,,60,60,60,60,,,,,
5,4,1.5,3,4,-1,,60,60,60,60,,,,,
5,5,1.5,3,4,-1,,60,60,60,60,,,,,
5,6,1.5,4,4,-1,,60,60,60,60,,,,,
5,7,1.5,6,4,-1,,60,60,60,60,,,,,
5,8,1.5,3,4,-1,,60,60,60,60,,,,,
5,9,1.5,3,4,-1,,60,60,60,60,,,,,
5,10,1.5,6,4,-1,,60,60,60,60,,,,,
5,0,23.5,10,1,-1,,60,60,60,60,,,,,
5,1,1,3,1,-1,,60,60,60,60,,,,,
5,2,1,3,1,-1,,60,60,60,60,,,,,
5,3,1,10,1,-1,,60,60,60,60,,,,,
5,4,1,10,1,-1,,60,60,60,60,,,,,
5,5,1,3,1,-1,,60,60,60,60,,,,,
5,6,1,3,1,-1,,60,60,60,60,,,,,
5,7,1,10,1,-1,,60,60,60,60,,,,,
5,8,1,10,1,-1,,60,60,60,60,,,,,
5,9,1,3,1,-1,,60,60,60,60,,,,,
5,10,1,10,1,-1,,60,60,60,60,,,,,
5,11,1,10,1,-1,,60,60,60,60,,,,,
5,12,1,10,1,-1,,60,60,60,60,,,,,
5,13,1,10,1,-1,,60,60,60,60,,,,,
5,0,24.5,10,5,-1,,60,60,60,60,,,,,
5,1,1,3,5,-1,,60,60,60,60,,,,,
5,2,1,10,5,-1,,60,60,60,60,,,,,
5,3,1,10,5,-1,,60,60,60,60,,,,,
5,4,1,3,5,-1,,60,60,60,60,,,,,
5,5,1,3,5,-1,,60,60,60,60,,,,,
5,6,1,10,5,-1,,60,60,60,60,,,,,
5,7,1,10,5,-1,,60,60,60,60,,,,,
5,8,1,10,5,-1,,60,60,60,60,,,,,
5,9,1,3,5,-1,,60,60,60,60,,,,,
5,10,1,10,5,-1,,60,60,60,60,,,,,
5,11,1,10,5,-1,,60,60,60,60,,,,,
5,12,1,10,5,-1,,60,60,60,60,,,,,
6,0,20,4,1,-1,,70,70,70,70,,,,,
6,1,0.5,4,1,-1,,70,70,70,70,,,,,
6,2,0.6,4,1,-1,,70,70,70,70,,,,,
6,3,0.5,4,1,-1,,70,70,70,70,,,,,
6,4,0.5,4,1,-1,,70,70,70,70,,,,,
6,5,0.6,4,1,-1,,70,70,70,70,,,,,
6,6,0.7,4,1,-1,,70,70,70,70,,,,,
6,7,0.8,4,1,-1,,70,70,70,70,,,,,
6,8,0.7,4,1,-1,,70,70,70,70,,,,,
6,9,0.4,4,1,-1,,70,70,70,70,,,,,
6,10,0.5,4,1,-1,,70,70,70,70,,,,,
6,11,0.6,4,1,-1,,70,70,70,70,,,,,
6,12,0.5,4,1,-1,,70,70,70,70,,,,,
6,13,0.7,4,1,-1,,70,70,70,70,,,,,
6,0,15,4,4,-1,,70,70,70,70,,,,,
6,1,0.5,4,4,-1,,70,70,70,70,,,,,
6,2,0.6,4,4,-1,,70,70,70,70,,,,,
6,3,0.5,4,4,-1,,70,70,70,70,,,,,
6,4,0.5,4,4,-1,,70,70,70,70,,,,,
6,5,0.6,4,4,-1,,70,70,70,70,,,,,
6,6,0.7,4,4,-1,,70,70,70,70,,,,,
6,7,0.8,4,4,-1,,70,70,70,70,,,,,
6,8,0.7,4,4,-1,,70,70,70,70,,,,,
6,9,0.4,4,4,-1,,70,70,70,70,,,,,
6,10,0.5,4,4,-1,,70,70,70,70,,,,,
6,11,0.6,4,4,-1,,70,70,70,70,,,,,
6,12,0.5,4,4,-1,,70,70,70,70,,,,,
6,13,0.7,4,4,-1,,70,70,70,70,,,,,
6,0,0,7,0,-1,,70,70,70,70,,,,,
6,1,1.4,7,0,-1,,70,70,70,70,,,,,
6,2,1.3,7,0,-1,,70,70,70,70,,,,,
6,3,1,7,0,-1,,70,70,70,70,,,,,
6,4,1,7,0,-1,,70,70,70,70,,,,,
6,5,1,7,0,-1,,70,70,70,70,,,,,
6,6,1,7,0,-1,,70,70,70,70,,,,,
6,7,1,7,0,-1,,70,70,70,70,,,,,
6,8,1,7,0,-1,,70,70,70,70,,,,,
6,9,1,7,0,-1,,70,70,70,70,,,,,
6,10,1,7,0,-1,,70,70,70,70,,,,,
6,11,1,7,0,-1,,70,70,70,70,,,,,
6,12,1,7,0,-1,,70,70,70,70,,,,,
6,13,1,7,0,-1,,70,70,70,70,,,,,
6,14,1,7,0,-1,,70,70,70,70,,,,,
6,15,1,7,0,-1,,70,70,70,70,,,,,
6,16,1,7,0,-1,,70,70,70,70,,,,,
6,17,1,7,0,-1,,70,70,70,70,,,,,
6,18,1,7,0,-1,,70,70,70,70,,,,,
6,19,1,7,0,-1,,70,70,70,70,,,,,
6,0,0,7,5,-1,,70,70,70,70,,,,,
