wave,no,time,enemy_id,gate,lane,loop,health_increment,damage_increment,armor_increment,resistance_increment,move_increment,gold,health,time_auto_next_wave,time_show_button_next
1,18,3,3,0,1,,20,20,20,20,,,,,
1,19,0,3,0,0,,20,20,20,20,,,,,
1,20,1.5,1,0,2,,20,20,20,20,,,,,
1,21,2,3,0,2,,20,20,20,20,,,,,
1,22,0,3,0,0,,20,20,20,20,,,,,
1,23,1.5,1,0,1,,20,20,20,20,,,,,
1,0,5,3,2,2,,20,20,20,20,,,,,
1,1,0,3,2,0,,20,20,20,20,,,,,
1,2,1.5,2,2,1,,20,20,20,20,,,,,
1,3,2,3,2,1,,20,20,20,20,,,,,
1,4,0,3,2,0,,20,20,20,20,,,,,
1,5,1.5,2,2,2,,20,20,20,20,,,,,
1,6,2,32,2,0,,20,20,20,20,,,,,
1,7,0,32,2,1,,20,20,20,20,,,,,
1,8,0,32,2,2,,20,20,20,20,,,,,
1,9,0.6,2,2,1,,20,20,20,20,,,,,
1,10,0,2,2,2,,20,20,20,20,,,,,
1,11,0,2,2,0,,20,20,20,20,,,,,
1,12,2,32,2,0,,20,20,20,20,,,,,
1,13,0,32,2,1,,20,20,20,20,,,,,
1,14,0,32,2,2,,20,20,20,20,,,,,
1,15,0.6,2,2,1,,20,20,20,20,,,,,
1,16,0,2,2,2,,20,20,20,20,,,,,
1,17,0,2,2,0,,20,20,20,20,,,,,
1,18,2,3,2,2,,20,20,20,20,,,,,
1,19,0,3,2,0,,20,20,20,20,,,,,
1,20,1.5,2,2,1,,20,20,20,20,,,,,
1,21,2,3,2,1,,20,20,20,20,,,,,
1,22,0,3,2,0,,20,20,20,20,,,,,
1,23,1.5,2,2,2,,20,20,20,20,,,,,
2,0,7,3,1,1,,30,30,30,30,,,,,
2,1,0,3,1,2,,30,30,30,30,,,,,
2,2,0.6,3,1,1,,30,30,30,30,,,,,
2,3,0,3,1,2,,30,30,30,30,,,,,
2,4,1.4,1,1,1,,30,30,30,30,,,,,
2,5,0,1,1,2,,30,30,30,30,,,,,
2,6,2,32,1,0,,30,30,30,30,,,,,
2,7,0.6,3,1,1,,30,30,30,30,,,,,
2,8,0,3,1,2,,30,30,30,30,,,,,
2,9,1.4,1,1,1,,30,30,30,30,,,,,
2,10,0,1,1,2,,30,30,30,30,,,,,
2,11,2,32,1,0,,30,30,30,30,,,,,
2,12,0.7,1,1,1,,30,30,30,30,,,,,
2,13,0,1,1,2,,30,30,30,30,,,,,
2,14,0.7,1,1,1,,30,30,30,30,,,,,
2,15,0,1,1,2,,30,30,30,30,,,,,
2,16,2,32,1,0,,30,30,30,30,,,,,
2,17,0.7,1,1,1,,30,30,30,30,,,,,
2,18,0,1,1,2,,30,30,30,30,,,,,
2,19,0.7,1,1,1,,30,30,30,30,,,,,
2,20,0,1,1,2,,30,30,30,30,,,,,
2,0,0,7,0,1,,30,30,30,30,,,,,
2,1,2.5,7,0,0,,30,30,30,30,,,,,
2,2,2.5,7,0,2,,30,30,30,30,,,,,
2,3,2.5,7,0,0,,30,30,30,30,,,,,
2,4,2.5,7,0,1,,30,30,30,30,,,,,
2,5,2.5,7,0,0,,30,30,30,30,,,,,
2,6,2.5,7,0,2,,30,30,30,30,,,,,
2,7,2.5,7,0,0,,30,30,30,30,,,,,
2,8,2.5,7,0,1,,30,30,30,30,,,,,
2,9,2.5,7,0,0,,30,30,30,30,,,,,
2,10,2.5,7,0,2,,30,30,30,30,,,,,
2,11,2.5,7,0,0,,30,30,30,30,,,,,
2,12,2.5,7,0,1,,30,30,30,30,,,,,
2,13,2.5,7,0,0,,30,30,30,30,,,,,
2,14,2.5,7,0,2,,30,30,30,30,,,,,
2,0,18,3,2,1,,30,30,30,30,,,,,
2,1,0,3,2,0,,30,30,30,30,,,,,
2,2,2.2,7,2,0,,30,30,30,30,,,,,
2,3,1.8,3,2,2,,30,30,30,30,,,,,
2,4,0,3,2,0,,30,30,30,30,,,,,
2,5,2.2,7,2,0,,30,30,30,30,,,,,
2,6,1.8,32,2,2,,30,30,30,30,,,,,
2,7,0,3,2,0,,30,30,30,30,,,,,
2,8,2.2,7,2,0,,30,30,30,30,,,,,
2,9,1.8,3,2,2,,30,30,30,30,,,,,
2,10,0,32,2,0,,30,30,30,30,,,,,
2,11,2.2,7,2,0,,30,30,30,30,,,,,
2,12,1.8,3,2,1,,30,30,30,30,,,,,
2,13,0,3,2,2,,30,30,30,30,,,,,
2,14,2.2,7,2,0,,30,30,30,30,,,,,
2,15,1.8,3,2,1,,30,30,30,30,,,,,
2,16,0,32,2,2,,30,30,30,30,,,,,
2,17,2.2,7,2,0,,30,30,30,30,,,,,
2,18,1.8,3,2,1,,30,30,30,30,,,,,
2,19,0,3,2,2,,30,30,30,30,,,,,
3,0,0,2,1,1,,40,40,40,40,,,,,
3,1,0,2,1,0,,40,40,40,40,,,,,
3,2,0.6,5,1,-1,,40,40,40,40,,,,,
3,3,0.6,5,1,-1,,40,40,40,40,,,,,
3,4,2,2,1,2,,40,40,40,40,,,,,
3,5,0,2,1,0,,40,40,40,40,,,,,
3,6,2.2,2,1,0,,40,40,40,40,,,,,
3,7,0,2,1,1,,40,40,40,40,,,,,
3,8,2.5,5,1,-1,,40,40,40,40,,,,,
3,9,0.6,5,1,-1,,40,40,40,40,,,,,
3,10,2.2,2,1,0,,40,40,40,40,,,,,
3,11,0,2,1,2,,40,40,40,40,,,,,
3,12,2.5,5,1,-1,,40,40,40,40,,,,,
3,13,0.6,5,1,-1,,40,40,40,40,,,,,
3,14,2.5,2,1,1,,40,40,40,40,,,,,
3,15,0,2,1,0,,40,40,40,40,,,,,
3,16,1.8,5,1,-1,,40,40,40,40,,,,,
3,17,2,5,1,-1,,40,40,40,40,,,,,
3,18,2,2,1,2,,40,40,40,40,,,,,
3,19,0,2,1,0,,40,40,40,40,,,,,
3,20,2.2,2,1,0,,40,40,40,40,,,,,
3,21,0,2,1,1,,40,40,40,40,,,,,
3,22,1.8,5,1,-1,,40,40,40,40,,,,,
3,23,2,5,1,-1,,40,40,40,40,,,,,
3,24,2,2,1,2,,40,40,40,40,,,,,
3,25,0,2,1,0,,40,40,40,40,,,,,
3,26,2.2,2,1,0,,40,40,40,40,,,,,
3,27,0,2,1,1,,40,40,40,40,,,,,
3,0,7,7,3,-1,,40,40,40,40,,,,,
3,1,2.5,7,3,-1,,40,40,40,40,,,,,
3,2,2.5,7,3,-1,,40,40,40,40,,,,,
3,3,2.5,7,3,-1,,40,40,40,40,,,,,
3,4,2.5,7,3,-1,,40,40,40,40,,,,,
3,5,1.8,7,3,-1,,40,40,40,40,,,,,
3,6,2.5,7,3,-1,,40,40,40,40,,,,,
3,7,2.5,7,3,-1,,40,40,40,40,,,,,
3,8,0.6,7,3,-1,,40,40,40,40,,,,,
3,9,1.8,7,3,-1,,40,40,40,40,,,,,
3,10,2.5,7,3,-1,,40,40,40,40,,,,,
3,11,2.5,7,3,-1,,40,40,40,40,,,,,
3,12,0.6,7,3,-1,,40,40,40,40,,,,,
3,13,1.8,7,3,-1,,40,40,40,40,,,,,
3,14,0.6,7,3,-1,,40,40,40,40,,,,,
3,15,1.8,7,3,-1,,40,40,40,40,,,,,
3,16,0.6,7,3,-1,,40,40,40,40,,,,,
3,17,1.8,7,3,-1,,40,40,40,40,,,,,
3,18,0.6,7,3,-1,,40,40,40,40,,,,,
3,19,1.8,7,3,-1,,40,40,40,40,,,,,
3,20,0.6,7,3,-1,,40,40,40,40,,,,,
3,0,0,1,2,1,,40,40,40,40,,,,,
3,1,0,1,2,2,,40,40,40,40,,,,,
3,2,0.6,1,2,1,,40,40,40,40,,,,,
3,3,0,1,2,2,,40,40,40,40,,,,,
3,4,1.4,5,2,1,,40,40,40,40,,,,,
3,5,0,5,2,2,,40,40,40,40,,,,,
3,6,2,1,2,1,,40,40,40,40,,,,,
3,7,0,1,2,0,,40,40,40,40,,,,,
3,8,1.4,5,2,2,,40,40,40,40,,,,,
3,9,2,1,2,1,,40,40,40,40,,,,,
3,10,0,1,2,0,,40,40,40,40,,,,,
3,11,1.4,5,2,2,,40,40,40,40,,,,,
3,12,8,1,2,1,,40,40,40,40,,,,,
3,13,0,1,2,2,,40,40,40,40,,,,,
3,14,0.6,1,2,1,,40,40,40,40,,,,,
3,15,0,1,2,2,,40,40,40,40,,,,,
3,16,1.4,5,2,1,,40,40,40,40,,,,,
3,17,0,5,2,2,,40,40,40,40,,,,,
4,0,0,3,1,1,,50,50,50,50,,,,,
4,1,0,3,1,2,,50,50,50,50,,,,,
4,2,0,3,1,0,,50,50,50,50,,,,,
4,3,0.6,3,1,1,,50,50,50,50,,,,,
4,4,0,3,1,2,,50,50,50,50,,,,,
4,5,0,3,1,0,,50,50,50,50,,,,,
4,6,1.8,32,1,1,,50,50,50,50,,,,,
4,7,0,32,1,2,,50,50,50,50,,,,,
4,8,0,32,1,0,,50,50,50,50,,,,,
4,9,3,3,1,1,,50,50,50,50,,,,,
4,10,0,3,1,2,,50,50,50,50,,,,,
4,11,1.2,3,1,1,,50,50,50,50,,,,,
4,12,0,3,1,2,,50,50,50,50,,,,,
4,13,0.5,32,1,0,,50,50,50,50,,,,,
4,14,2,3,1,1,,50,50,50,50,,,,,
4,15,0,3,1,2,,50,50,50,50,,,,,
4,16,1.2,3,1,1,,50,50,50,50,,,,,
4,17,0,32,1,2,,50,50,50,50,,,,,
4,18,0.5,5,1,0,,50,50,50,50,,,,,
4,0,15,10,3,0,,50,50,50,50,,,,,
4,1,0,10,3,1,,50,50,50,50,,,,,
4,2,3,10,3,1,,50,50,50,50,,,,,
4,3,0,10,3,0,,50,50,50,50,,,,,
4,4,0,10,3,2,,50,50,50,50,,,,,
4,5,3,10,3,1,,50,50,50,50,,,,,
4,6,0,10,3,0,,50,50,50,50,,,,,
4,7,2,10,3,2,,50,50,50,50,,,,,
4,8,0,10,3,0,,50,50,50,50,,,,,
4,9,0,10,3,1,,50,50,50,50,,,,,
4,10,3,10,3,-1,,50,50,50,50,,,,,
4,11,2,10,3,-1,,50,50,50,50,,,,,
4,0,5,3,0,2,,50,50,50,50,,,,,
4,1,0,3,0,0,,50,50,50,50,,,,,
4,2,1.2,7,0,1,,50,50,50,50,,,,,
4,3,2.2,3,0,1,,50,50,50,50,,,,,
4,4,0,3,0,0,,50,50,50,50,,,,,
4,5,1.2,7,0,2,,50,50,50,50,,,,,
4,6,2.2,32,0,2,,50,50,50,50,,,,,
4,7,0,32,0,0,,50,50,50,50,,,,,
4,8,1.2,7,0,1,,50,50,50,50,,,,,
4,9,2.2,3,0,1,,50,50,50,50,,,,,
4,10,0,3,0,0,,50,50,50,50,,,,,
4,11,1.2,7,0,2,,50,50,50,50,,,,,
4,12,2.2,32,0,2,,50,50,50,50,,,,,
4,13,0,32,0,0,,50,50,50,50,,,,,
4,14,1.2,7,0,1,,50,50,50,50,,,,,
4,0,15,7,2,-1,,50,50,50,50,,,,,
4,1,0.6,7,2,-1,,50,50,50,50,,,,,
4,2,1.8,7,2,-1,,50,50,50,50,,,,,
4,3,2.5,5,2,-1,,50,50,50,50,,,,,
4,4,2.5,5,2,-1,,50,50,50,50,,,,,
4,5,0.6,7,2,-1,,50,50,50,50,,,,,
4,6,1.8,5,2,-1,,50,50,50,50,,,,,
4,7,0.6,7,2,-1,,50,50,50,50,,,,,
4,8,1.8,5,2,-1,,50,50,50,50,,,,,
4,9,0.6,7,2,-1,,50,50,50,50,,,,,
4,10,1.8,5,2,-1,,50,50,50,50,,,,,
4,11,0.6,7,2,-1,,50,50,50,50,,,,,
4,12,1.8,5,2,-1,,50,50,50,50,,,,,
4,13,2.5,7,2,-1,,50,50,50,50,,,,,
4,14,0.6,5,2,-1,,50,50,50,50,,,,,
5,0,12,10,1,1,,60,60,60,60,,,,,
5,1,1.5,10,1,0,,60,60,60,60,,,,,
5,2,1.5,5,1,2,,60,60,60,60,,,,,
5,3,1.5,10,1,0,,60,60,60,60,,,,,
5,4,1.5,10,1,1,,60,60,60,60,,,,,
5,5,1.5,5,1,0,,60,60,60,60,,,,,
5,6,1.5,10,1,2,,60,60,60,60,,,,,
5,7,0.5,7,1,-1,,60,60,60,60,,,,,
5,8,1.5,10,1,0,,60,60,60,60,,,,,
5,9,1.5,5,1,1,,60,60,60,60,,,,,
5,10,1.5,7,1,0,,60,60,60,60,,,,,
5,11,1.5,10,1,2,,60,60,60,60,,,,,
5,12,1.5,5,1,0,,60,60,60,60,,,,,
5,13,1.5,10,1,1,,60,60,60,60,,,,,
5,14,0.5,7,1,-1,,60,60,60,60,,,,,
5,15,1.5,10,1,0,,60,60,60,60,,,,,
5,0,0,14,2,-1,,60,60,60,60,,,,,
5,1,2.8,14,2,-1,,60,60,60,60,,,,,
5,2,2.8,14,2,-1,,60,60,60,60,,,,,
5,3,1.8,3,2,-1,,60,60,60,60,,,,,
5,4,2.8,14,2,-1,,60,60,60,60,,,,,
5,5,2.2,3,2,-1,,60,60,60,60,,,,,
5,6,2.8,14,2,-1,,60,60,60,60,,,,,
5,7,2,32,2,-1,,60,60,60,60,,,,,
5,8,2.2,3,2,-1,,60,60,60,60,,,,,
5,9,2.8,14,2,-1,,60,60,60,60,,,,,
5,10,2,32,2,-1,,60,60,60,60,,,,,
5,11,2.2,3,2,-1,,60,60,60,60,,,,,
5,12,1.8,32,2,-1,,60,60,60,60,,,,,
5,13,2,3,2,-1,,60,60,60,60,,,,,
5,14,10,14,2,-1,,60,60,60,60,,,,,
5,15,2.4,14,2,-1,,60,60,60,60,,,,,
5,16,12,14,2,-1,,60,60,60,60,,,,,
5,17,1.5,3,2,-1,,60,60,60,60,,,,,
5,18,1.8,14,2,-1,,60,60,60,60,,,,,
5,19,2,32,2,-1,,60,60,60,60,,,,,
5,20,1.5,14,2,-1,,60,60,60,60,,,,,
5,21,1.8,3,2,-1,,60,60,60,60,,,,,
5,22,1.5,3,2,-1,,60,60,60,60,,,,,
5,23,1.8,14,2,-1,,60,60,60,60,,,,,
5,24,2,3,2,-1,,60,60,60,60,,,,,
5,0,25,7,3,1,,60,60,60,60,,,,,
5,1,2,7,3,0,,60,60,60,60,,,,,
5,2,2.2,7,3,2,,60,60,60,60,,,,,
5,3,1.8,7,3,1,,60,60,60,60,,,,,
5,4,2,7,3,0,,60,60,60,60,,,,,
5,5,1.5,7,3,2,,60,60,60,60,,,,,
5,6,1.8,7,3,-1,,60,60,60,60,,,,,
5,7,9,7,3,-1,,60,60,60,60,,,,,
5,8,1.5,7,3,-1,,60,60,60,60,,,,,
5,9,1.8,7,3,-1,,60,60,60,60,,,,,
5,10,2,7,3,-1,,60,60,60,60,,,,,
5,11,2,7,3,2,,60,60,60,60,,,,,
5,12,1.5,7,3,1,,60,60,60,60,,,,,
5,13,1.8,7,3,0,,60,60,60,60,,,,,
5,14,9,7,3,2,,60,60,60,60,,,,,
5,15,1.5,7,3,-1,,60,60,60,60,,,,,
6,0,0,14,0,-1,,70,70,70,70,,,,,
6,1,2.5,14,0,-1,,70,70,70,70,,,,,
6,2,2,14,0,-1,,70,70,70,70,,,,,
6,3,2.3,14,0,-1,,70,70,70,70,,,,,
6,4,2,5,0,-1,,70,70,70,70,,,,,
6,5,1.8,14,0,-1,,70,70,70,70,,,,,
6,6,2,5,0,-1,,70,70,70,70,,,,,
6,7,2.3,14,0,-1,,70,70,70,70,,,,,
6,8,2,14,0,-1,,70,70,70,70,,,,,
6,9,1.8,5,0,-1,,70,70,70,70,,,,,
6,10,2,14,0,-1,,70,70,70,70,,,,,
6,11,2.3,14,0,-1,,70,70,70,70,,,,,
6,12,2,5,0,-1,,70,70,70,70,,,,,
6,13,1.8,7,0,-1,,70,70,70,70,,,,,
6,14,1.8,14,0,-1,,70,70,70,70,,,,,
6,15,2,5,0,-1,,70,70,70,70,,,,,
6,16,2.3,7,0,-1,,70,70,70,70,,,,,
6,17,2,14,0,-1,,70,70,70,70,,,,,
6,18,1.5,14,0,-1,,70,70,70,70,,,,,
6,19,0.8,7,0,-1,,70,70,70,70,,,,,
6,20,2,5,0,-1,,70,70,70,70,,,,,
6,21,2.3,7,0,-1,,70,70,70,70,,,,,
6,22,2,14,0,-1,,70,70,70,70,,,,,
6,23,1.5,14,0,-1,,70,70,70,70,,,,,
6,24,0.8,7,0,-1,,70,70,70,70,,,,,
6,0,8,7,3,-1,,70,70,70,70,,,,,
6,1,2,7,3,-1,,70,70,70,70,,,,,
6,2,2.3,7,3,-1,,70,70,70,70,,,,,
6,3,2,5,3,-1,,70,70,70,70,,,,,
6,4,1.8,7,3,-1,,70,70,70,70,,,,,
6,5,2,5,3,-1,,70,70,70,70,,,,,
6,6,2.3,7,3,-1,,70,70,70,70,,,,,
6,7,2,7,3,-1,,70,70,70,70,,,,,
6,8,1.8,5,3,-1,,70,70,70,70,,,,,
6,9,2,7,3,-1,,70,70,70,70,,,,,
6,10,2.3,5,3,1,,70,70,70,70,,,,,
6,11,0,5,3,0,,70,70,70,70,,,,,
6,12,1.8,7,3,-1,,70,70,70,70,,,,,
6,13,1.8,7,3,-1,,70,70,70,70,,,,,
6,14,2,5,3,-1,,70,70,70,70,,,,,
6,15,2.3,7,3,-1,,70,70,70,70,,,,,
6,16,2,7,3,-1,,70,70,70,70,,,,,
6,17,1.8,5,3,-1,,70,70,70,70,,,,,
6,18,2,7,3,-1,,70,70,70,70,,,,,
6,19,2.3,5,3,2,,70,70,70,70,,,,,
6,20,0,5,3,0,,70,70,70,70,,,,,
6,21,1.8,7,3,-1,,70,70,70,70,,,,,
6,22,1.8,7,3,-1,,70,70,70,70,,,,,
7,0,0,7,2,-1,,80,80,80,80,,,,,
7,1,1.8,7,2,-1,,80,80,80,80,,,,,
7,2,2,7,2,-1,,80,80,80,80,,,,,
7,3,2.3,7,2,-1,,80,80,80,80,,,,,
7,4,2,7,2,-1,,80,80,80,80,,,,,
7,5,2.5,3,2,1,,80,80,80,80,,,,,
7,6,0,3,2,0,,80,80,80,80,,,,,
7,7,0,3,2,2,,80,80,80,80,,,,,
7,8,0.6,3,2,1,,80,80,80,80,,,,,
7,9,0,3,2,0,,80,80,80,80,,,,,
7,10,0,3,2,2,,80,80,80,80,,,,,
7,11,2,32,2,1,,80,80,80,80,,,,,
7,12,0,32,2,0,,80,80,80,80,,,,,
7,13,0,32,2,2,,80,80,80,80,,,,,
7,14,8,3,2,1,,80,80,80,80,,,,,
7,15,0,3,2,0,,80,80,80,80,,,,,
7,16,1.2,32,2,0,,80,80,80,80,,,,,
7,17,0,32,2,2,,80,80,80,80,,,,,
7,18,2.5,3,2,1,,80,80,80,80,,,,,
7,19,0,3,2,0,,80,80,80,80,,,,,
7,20,0.6,7,2,-1,,80,80,80,80,,,,,
7,21,1.2,32,2,0,,80,80,80,80,,,,,
7,22,0,32,2,2,,80,80,80,80,,,,,
7,23,7,3,2,1,,80,80,80,80,,,,,
7,24,0,3,2,0,,80,80,80,80,,,,,
7,25,0.6,7,2,-1,,80,80,80,80,,,,,
7,0,5,3,0,1,,80,80,80,80,,,,,
7,1,1.1,3,0,0,,80,80,80,80,,,,,
7,2,0,10,0,1,,80,80,80,80,,,,,
7,3,1.1,3,0,2,,80,80,80,80,,,,,
7,4,0,10,0,0,,80,80,80,80,,,,,
7,5,2.8,32,0,1,,80,80,80,80,,,,,
7,6,1.1,32,0,0,,80,80,80,80,,,,,
7,7,0,10,0,1,,80,80,80,80,,,,,
7,8,1.1,32,0,2,,80,80,80,80,,,,,
7,9,0,10,0,0,,80,80,80,80,,,,,
7,0,12,3,1,1,,80,80,80,80,,,,,
7,1,0,3,1,0,,80,80,80,80,,,,,
7,2,1.5,5,1,2,,80,80,80,80,,,,,
7,3,2.5,3,1,2,,80,80,80,80,,,,,
7,4,0,3,1,0,,80,80,80,80,,,,,
7,5,1.5,5,1,1,,80,80,80,80,,,,,
7,6,2.8,3,1,0,,80,80,80,80,,,,,
7,7,0,3,1,1,,80,80,80,80,,,,,
7,8,0,3,1,2,,80,80,80,80,,,,,
7,9,3,5,1,1,,80,80,80,80,,,,,
7,10,0,5,1,2,,80,80,80,80,,,,,
7,11,0,5,1,0,,80,80,80,80,,,,,
7,12,3.2,32,1,0,,80,80,80,80,,,,,
7,13,0,32,1,1,,80,80,80,80,,,,,
7,14,0,32,1,2,,80,80,80,80,,,,,
7,15,3,5,1,1,,80,80,80,80,,,,,
7,16,0,5,1,2,,80,80,80,80,,,,,
7,17,0,5,1,0,,80,80,80,80,,,,,
7,18,3,3,1,1,,80,80,80,80,,,,,
7,19,0,3,1,0,,80,80,80,80,,,,,
8,0,0,7,1,-1,,90,90,90,90,,,,,
8,1,2.8,7,1,-1,,90,90,90,90,,,,,
8,2,1.5,7,1,-1,,90,90,90,90,,,,,
8,3,2,7,1,-1,,90,90,90,90,,,,,
8,4,1.2,7,1,-1,,90,90,90,90,,,,,
8,5,2,5,1,1,,90,90,90,90,,,,,
8,6,0,5,1,0,,90,90,90,90,,,,,
8,7,0.6,3,1,1,,90,90,90,90,,,,,
8,8,0,3,1,0,,90,90,90,90,,,,,
8,9,2,5,1,2,,90,90,90,90,,,,,
8,10,0,5,1,0,,90,90,90,90,,,,,
8,11,0.6,3,1,2,,90,90,90,90,,,,,
8,12,0,3,1,0,,90,90,90,90,,,,,
8,13,1.2,7,1,-1,,90,90,90,90,,,,,
8,14,2.5,5,1,1,,90,90,90,90,,,,,
8,15,0,5,1,0,,90,90,90,90,,,,,
8,16,0,5,1,2,,90,90,90,90,,,,,
8,17,2,32,1,1,,90,90,90,90,,,,,
8,18,0,32,1,0,,90,90,90,90,,,,,
8,19,0,32,1,2,,90,90,90,90,,,,,
8,20,0.6,32,1,1,,90,90,90,90,,,,,
8,21,0,32,1,0,,90,90,90,90,,,,,
8,22,0,32,1,2,,90,90,90,90,,,,,
8,23,1.5,7,1,-1,,90,90,90,90,,,,,
8,24,0.7,7,1,-1,,90,90,90,90,,,,,
8,0,5,7,3,-1,,90,90,90,90,,,,,
8,1,2.3,7,3,-1,,90,90,90,90,,,,,
8,2,2,14,3,-1,,90,90,90,90,,,,,
8,3,2.3,7,3,-1,,90,90,90,90,,,,,
8,4,2,7,3,-1,,90,90,90,90,,,,,
8,5,1.8,7,3,-1,,90,90,90,90,,,,,
8,6,2,14,3,-1,,90,90,90,90,,,,,
8,7,2.3,7,3,-1,,90,90,90,90,,,,,
8,8,2,7,3,-1,,90,90,90,90,,,,,
8,9,1.8,14,3,-1,,90,90,90,90,,,,,
8,10,2,7,3,-1,,90,90,90,90,,,,,
8,11,2.3,7,3,-1,,90,90,90,90,,,,,
8,12,1.8,14,3,1,,90,90,90,90,,,,,
8,0,12,3,2,1,,90,90,90,90,,,,,
8,1,0,3,2,0,,90,90,90,90,,,,,
8,2,0,3,2,2,,90,90,90,90,,,,,
8,3,2,10,2,1,,90,90,90,90,,,,,
8,4,0,10,2,0,,90,90,90,90,,,,,
8,5,0,10,2,2,,90,90,90,90,,,,,
8,6,2,32,2,1,,90,90,90,90,,,,,
8,7,0,32,2,0,,90,90,90,90,,,,,
8,8,0,32,2,2,,90,90,90,90,,,,,
8,9,2.4,3,2,1,,90,90,90,90,,,,,
8,10,0,3,2,0,,90,90,90,90,,,,,
8,11,0,3,2,2,,90,90,90,90,,,,,
