wave,no,time,enemy_id,gate,gold,health,time_auto_next_wave,time_show_button_next,tower_lock,rate_3_star,rate_2_star
4,1,1,4,2,,,,,,,
4,2,1,4,2,,,,,,,
4,3,1,4,2,,,,,,,
4,4,1,6,2,,,,,,,
4,5,1,6,2,,,,,,,
4,6,1,6,2,,,,,,,
4,7,1,4,2,,,,,,,
4,8,1,4,2,,,,,,,
4,9,1,6,2,,,,,,,
4,10,1,6,2,,,,,,,
4,11,1,11,2,,,,,,,
4,12,1.8,11,2,,,,,,,
4,13,1.8,11,2,,,,,,,
4,14,1.8,12,2,,,,,,,
4,15,1.8,12,2,,,,,,,
4,16,1.8,12,2,,,,,,,
4,17,20,7,2,,,,,,,
4,18,1.6,7,2,,,,,,,
4,19,1.6,7,2,,,,,,,
4,20,1.6,7,2,,,,,,,
4,21,1.6,7,2,,,,,,,
4,22,1.6,7,2,,,,,,,
4,23,1.6,7,2,,,,,,,
4,24,0,11,2,,,,,,,
4,25,2,11,2,,,,,,,
4,26,2,11,2,,,,,,,
4,27,2,11,2,,,,,,,
4,28,2,11,2,,,,,,,
4,29,2,11,2,,,,,,,
4,0,0.5,6,1,,,,,,,
4,1,2,6,1,,,,,,,
4,2,2,4,1,,,,,,,
4,3,2,4,1,,,,,,,
4,4,2,6,1,,,,,,,
4,5,2,6,1,,,,,,,
4,6,11.3,4,1,,,,,,,
4,7,1.4,4,1,,,,,,,
4,8,1.2,4,1,,,,,,,
4,9,1.2,4,1,,,,,,,
4,10,1.2,6,1,,,,,,,
4,11,1.2,6,1,,,,,,,
4,12,1.2,6,1,,,,,,,
4,13,1.2,6,1,,,,,,,
4,14,0.6,3,1,,,,,,,
4,0,1.5,6,0,,,,,,,
4,1,2,4,0,,,,,,,
4,2,2,4,0,,,,,,,
4,3,2,4,0,,,,,,,
4,4,2,6,0,,,,,,,
4,5,1.5,6,0,,,,,,,
4,6,11.6,4,0,,,,,,,
4,7,1.2,4,0,,,,,,,
4,8,1.2,4,0,,,,,,,
4,9,1.2,6,0,,,,,,,
4,10,1.2,6,0,,,,,,,
4,11,1.2,6,0,,,,,,,
4,12,1.2,6,0,,,,,,,
4,13,1.2,6,0,,,,,,,
4,0,11.8,3,3,,,,,,,
4,1,1.8,3,3,,,,,,,
4,2,1.8,3,3,,,,,,,
4,3,1.8,3,3,,,,,,,
4,4,1.8,3,3,,,,,,,
4,5,1.8,3,3,,,,,,,
4,6,11.2,11,3,,,,,,,
4,7,1,3,3,,,,,,,
4,8,1,11,3,,,,,,,
4,9,1,3,3,,,,,,,
4,10,1,11,3,,,,,,,
4,11,1,3,3,,,,,,,
4,12,1,11,3,,,,,,,
4,13,1,3,3,,,,,,,
4,14,1,11,3,,,,,,,
4,15,0.8,7,3,,,,,,,
4,16,1.6,7,3,,,,,,,
4,17,1.6,7,3,,,,,,,
4,18,1.6,7,3,,,,,,,
4,19,1.6,7,3,,,,,,,
4,20,1.6,7,3,,,,,,,
4,21,1.8,7,3,,,,,,,
4,22,0,12,3,,,,,,,
4,23,2,7,3,,,,,,,
4,24,0,12,3,,,,,,,
4,25,1,7,3,,,,,,,
4,26,1,12,3,,,,,,,
4,27,1,7,3,,,,,,,
4,28,1,12,3,,,,,,,
4,29,1,7,3,,,,,,,
4,30,1,12,3,,,,,,,
5,0,0,3,0,,,,,,,
5,1,2,7,0,,,,,,,
5,2,2,7,0,,,,,,,
5,3,2,3,0,,,,,,,
5,4,2,3,0,,,,,,,
5,5,2,7,0,,,,,,,
5,6,2,7,0,,,,,,,
5,7,2,10,0,,,,,,,
5,8,2,10,0,,,,,,,
5,9,2,7,0,,,,,,,
5,10,39,12,0,,,,,,,
5,11,1,11,0,,,,,,,
5,12,1,11,0,,,,,,,
5,13,6,11,0,,,,,,,
5,14,1,12,0,,,,,,,
5,15,1,12,0,,,,,,,
5,16,1,12,0,,,,,,,
5,0,1,3,1,,,,,,,
5,1,2,3,1,,,,,,,
5,2,2,7,1,,,,,,,
5,3,2,7,1,,,,,,,
5,4,2,3,1,,,,,,,
5,5,2,10,1,,,,,,,
5,6,2,7,1,,,,,,,
5,7,2,7,1,,,,,,,
5,8,2,10,1,,,,,,,
5,9,2,7,1,,,,,,,
5,10,35,11,1,,,,,,,
5,11,1,12,1,,,,,,,
5,12,1,12,1,,,,,,,
5,13,4,11,1,,,,,,,
5,14,1,12,1,,,,,,,
5,15,1,12,1,,,,,,,
5,16,1,12,1,,,,,,,
5,17,1,11,1,,,,,,,
5,0,2,7,2,,,,,,,
5,1,2,3,2,,,,,,,
5,2,2,3,2,,,,,,,
5,3,2,7,2,,,,,,,
5,4,2,7,2,,,,,,,
5,5,2,10,2,,,,,,,
5,6,2,10,2,,,,,,,
5,7,2,7,2,,,,,,,
5,8,1,7,2,,,,,,,
5,9,2,11,2,,,,,,,
5,10,2,12,2,,,,,,,
5,11,2,11,2,,,,,,,
5,12,2,12,2,,,,,,,
5,13,2,12,2,,,,,,,
5,14,2,11,2,,,,,,,
5,15,2,12,2,,,,,,,
5,16,2,11,2,,,,,,,
5,17,2,12,2,,,,,,,
5,18,2,11,2,,,,,,,
5,19,2,12,2,,,,,,,
5,20,7.3,11,2,,,,,,,
5,21,1.4,11,2,,,,,,,
5,22,1.4,11,2,,,,,,,
5,23,1.4,10,2,,,,,,,
5,24,1.4,10,2,,,,,,,
5,25,1.4,10,2,,,,,,,
5,0,20,3,3,,,,,,,
5,1,2,3,3,,,,,,,
5,2,2,3,3,,,,,,,
5,3,2,3,3,,,,,,,
5,4,2,3,3,,,,,,,
5,5,2,3,3,,,,,,,
5,6,2,3,3,,,,,,,
5,7,2,3,3,,,,,,,
5,8,2,3,3,,,,,,,
5,9,2,3,3,,,,,,,
5,10,2,3,3,,,,,,,
5,11,0.7,10,3,,,,,,,
5,12,0.7,10,3,,,,,,,
5,13,0.7,7,3,,,,,,,
5,14,0.7,7,3,,,,,,,
5,15,0.7,10,3,,,,,,,
5,16,0.7,10,3,,,,,,,
5,17,0.7,7,3,,,,,,,
5,18,0.7,7,3,,,,,,,
5,19,1.4,7,3,,,,,,,
5,20,0,12,3,,,,,,,
5,21,1.4,7,3,,,,,,,
5,22,0,12,3,,,,,,,
5,23,1.4,7,3,,,,,,,
5,24,0,12,3,,,,,,,
5,25,1.4,7,3,,,,,,,
5,26,0,3,3,,,,,,,
5,27,1.4,7,3,,,,,,,
5,28,0,3,3,,,,,,,
5,29,1.4,7,3,,,,,,,
6,0,0,4,1,,,,,,,
6,1,1.6,4,1,,,,,,,
6,2,1.6,4,1,,,,,,,
6,3,1.6,4,1,,,,,,,
6,4,1.6,4,1,,,,,,,
6,5,1.6,4,1,,,,,,,
6,6,1.6,4,1,,,,,,,
6,7,1.8,7,1,,,,,,,
6,8,1.7,7,1,,,,,,,
6,9,1.8,7,1,,,,,,,
6,10,1.9,7,1,,,,,,,
6,11,1.7,7,1,,,,,,,
6,12,1.8,7,1,,,,,,,
6,13,1.9,7,1,,,,,,,
6,14,1.7,7,1,,,,,,,
6,15,1.8,7,1,,,,,,,
6,16,12.1,11,1,,,,,,,
6,17,2,11,1,,,,,,,
6,18,2,11,1,,,,,,,
6,19,2.2,11,1,,,,,,,
6,20,2.4,11,1,,,,,,,
6,21,2.4,11,1,,,,,,,
6,22,2.4,11,1,,,,,,,
6,23,2.4,11,1,,,,,,,
6,24,2.4,12,1,,,,,,,
6,25,2,12,1,,,,,,,
6,26,2,12,1,,,,,,,
6,27,2,12,1,,,,,,,
6,28,2,12,1,,,,,,,
6,29,2,12,1,,,,,,,
6,30,2,12,1,,,,,,,
6,31,2,12,1,,,,,,,
6,32,2,12,1,,,,,,,
6,33,2,12,1,,,,,,,
6,0,0.8,6,2,,,,,,,
6,1,1.6,6,2,,,,,,,
6,2,1.6,6,2,,,,,,,
6,3,1.6,6,2,,,,,,,
6,4,1.6,6,2,,,,,,,
6,5,1.6,6,2,,,,,,,
6,6,1.6,6,2,,,,,,,
6,7,16.2,11,2,,,,,,,
6,8,1.4,7,2,,,,,,,
6,9,1.5,11,2,,,,,,,
6,10,1.5,7,2,,,,,,,
6,11,1.4,11,2,,,,,,,
6,12,1.6,7,2,,,,,,,
6,13,1,11,2,,,,,,,
6,14,1.8,7,2,,,,,,,
6,15,20.2,7,2,,,,,,,
6,16,2,7,2,,,,,,,
6,17,2,7,2,,,,,,,
6,18,2,7,2,,,,,,,
6,19,2,7,2,,,,,,,
6,20,2,7,2,,,,,,,
6,21,2,7,2,,,,,,,
6,22,2,7,2,,,,,,,
6,23,2,7,2,,,,,,,
6,0,10.4,12,0,,,,,,,
6,1,1.8,12,0,,,,,,,
6,2,1.9,12,0,,,,,,,
6,3,1.7,11,0,,,,,,,
6,4,1.8,11,0,,,,,,,
6,5,1.9,11,0,,,,,,,
6,6,1.7,11,0,,,,,,,
6,7,1.8,12,0,,,,,,,
6,8,1.9,12,0,,,,,,,
6,9,1.7,11,0,,,,,,,
6,10,12.2,10,0,,,,,,,
6,11,2,10,0,,,,,,,
6,12,2,10,0,,,,,,,
6,13,2.4,10,0,,,,,,,
6,14,2.4,10,0,,,,,,,
6,15,2.4,10,0,,,,,,,
6,16,2.4,10,0,,,,,,,
6,17,2.4,10,0,,,,,,,
6,0,27.6,12,3,,,,,,,
6,1,1.4,7,3,,,,,,,
6,2,1.4,12,3,,,,,,,
6,3,1.3,7,3,,,,,,,
6,4,1.3,12,3,,,,,,,
6,5,1.5,7,3,,,,,,,
6,6,1.3,12,3,,,,,,,
7,0,0,11,1,,,,,,,
7,1,1.8,12,1,,,,,,,
7,2,1.8,12,1,,,,,,,
7,3,1.8,12,1,,,,,,,
7,4,1.8,12,1,,,,,,,
7,5,1.8,3,1,,,,,,,
7,6,1.1,3,1,,,,,,,
7,7,3.6,3,1,,,,,,,
7,8,0.7,3,1,,,,,,,
7,9,3.6,3,1,,,,,,,
7,10,1.1,3,1,,,,,,,
7,11,3.4,3,1,,,,,,,
7,12,0.8,3,1,,,,,,,
7,13,34.4,11,1,,,,,,,
7,14,0.8,12,1,,,,,,,
7,15,0.8,11,1,,,,,,,
7,16,0.8,12,1,,,,,,,
7,17,0.8,12,1,,,,,,,
7,18,0.8,12,1,,,,,,,
7,19,0.8,11,1,,,,,,,
7,20,0.8,11,1,,,,,,,
7,21,2,3,1,,,,,,,
7,22,0.8,7,1,,,,,,,
7,23,0.8,10,1,,,,,,,
7,24,0.8,7,1,,,,,,,
7,25,0.8,7,1,,,,,,,
7,26,0.8,7,1,,,,,,,
7,0,1.1,12,0,,,,,,,
7,1,1.8,12,0,,,,,,,
7,2,1.8,12,0,,,,,,,
7,3,1.8,12,0,,,,,,,
7,4,1.8,12,0,,,,,,,
7,5,2.5,10,0,,,,,,,
7,6,1.1,10,0,,,,,,,
7,7,0.7,10,0,,,,,,,
7,8,2.9,10,0,,,,,,,
7,9,0.7,10,0,,,,,,,
7,10,1.1,10,0,,,,,,,
7,11,2.5,10,0,,,,,,,
7,12,1.1,10,0,,,,,,,
7,13,0.8,10,0,,,,,,,
7,14,2.4,10,0,,,,,,,
7,15,0.8,10,0,,,,,,,
7,16,0.8,10,0,,,,,,,
7,17,2.4,4,0,,,,,,,
7,18,2.4,4,0,,,,,,,
7,19,2.4,4,0,,,,,,,
7,20,2.4,4,0,,,,,,,
7,21,2.4,6,0,,,,,,,
7,22,2.4,6,0,,,,,,,
7,23,2.4,6,0,,,,,,,
7,24,2.4,6,0,,,,,,,
7,25,2.4,6,0,,,,,,,
7,26,2.4,6,0,,,,,,,
7,27,0,12,0,,,,,,,
7,28,1,3,0,,,,,,,
7,29,1,11,0,,,,,,,
7,30,1,10,0,,,,,,,
7,31,1,12,0,,,,,,,
7,32,1,11,0,,,,,,,
7,33,1,12,0,,,,,,,
7,34,2,11,0,,,,,,,
7,35,0.8,12,0,,,,,,,
7,36,0.8,11,0,,,,,,,
7,37,0.8,12,0,,,,,,,
7,38,0.8,12,0,,,,,,,
7,39,0.8,12,0,,,,,,,
7,40,0.8,11,0,,,,,,,
7,41,0.8,11,0,,,,,,,
7,42,2,11,0,,,,,,,
7,43,0.8,3,0,,,,,,,
7,44,0.8,7,0,,,,,,,
7,45,0.8,10,0,,,,,,,
7,46,0.8,7,0,,,,,,,
7,47,0.8,7,0,,,,,,,
7,0,26.5,11,2,,,,,,,
7,1,2.4,11,2,,,,,,,
7,2,2.4,11,2,,,,,,,
7,3,2.4,11,2,,,,,,,
7,4,2.4,12,2,,,,,,,
7,5,2.4,12,2,,,,,,,
7,6,2.4,12,2,,,,,,,
7,7,2.4,12,2,,,,,,,
7,8,2.4,12,2,,,,,,,
7,9,2.4,12,2,,,,,,,
7,10,0.8,7,2,,,,,,,
7,11,0.8,12,2,,,,,,,
7,12,1,3,2,,,,,,,
7,13,1,11,2,,,,,,,
7,14,1,10,2,,,,,,,
7,15,1,12,2,,,,,,,
7,16,1,11,2,,,,,,,
7,17,1,12,2,,,,,,,
7,0,27.3,7,3,,,,,,,
7,1,2.4,7,3,,,,,,,
7,2,2.4,7,3,,,,,,,
7,3,2.4,7,3,,,,,,,
7,4,2.4,7,3,,,,,,,
7,5,2.4,7,3,,,,,,,
7,6,2.4,7,3,,,,,,,
7,7,2.4,7,3,,,,,,,
7,8,2.4,7,3,,,,,,,
7,9,3.2,12,3,,,,,,,
7,10,1,3,3,,,,,,,
7,11,1,11,3,,,,,,,
7,12,1,10,3,,,,,,,
7,13,1,12,3,,,,,,,
7,14,1,11,3,,,,,,,
7,15,1,12,3,,,,,,,
7,16,2,11,3,,,,,,,
7,17,0.8,12,3,,,,,,,
7,18,0.8,11,3,,,,,,,
7,19,0.8,12,3,,,,,,,
7,20,0.8,12,3,,,,,,,
7,21,0.8,11,3,,,,,,,
7,22,0.8,11,3,,,,,,,
7,23,0.8,11,3,,,,,,,
7,24,2,3,3,,,,,,,
7,25,0.8,7,3,,,,,,,
7,26,0.8,10,3,,,,,,,
7,27,0.8,7,3,,,,,,,
7,28,0.8,7,3,,,,,,,
7,29,0.8,7,3,,,,,,,
