wave,no,time,enemy_id,gate,loop,health_increment,damage_increment,armor_increment,resistance_increment,move_increment,gold,health,time_auto_next_wave,time_show_button_next
1,13,1.5,11,0,,20,20,20,20,,,,,
1,14,1.5,11,0,,20,20,20,20,,,,,
1,15,1.7,3,0,,20,20,20,20,,,,,
1,16,1.8,3,0,,20,20,20,20,,,,,
1,17,1.9,3,0,,20,20,20,20,,,,,
1,18,1.5,3,0,,20,20,20,20,,,,,
1,19,1.3,11,0,,20,20,20,20,,,,,
1,20,1.8,11,0,,20,20,20,20,,,,,
1,21,1.8,11,0,,20,20,20,20,,,,,
1,22,1.8,11,0,,20,20,20,20,,,,,
1,23,1.7,11,0,,20,20,20,20,,,,,
2,0,0,11,3,,30,30,30,30,,,,,
2,1,1.5,12,3,,30,30,30,30,,,,,
2,2,1.8,12,3,,30,30,30,30,,,,,
2,3,1.5,11,3,,30,30,30,30,,,,,
2,4,1.8,11,3,,30,30,30,30,,,,,
2,5,1.5,12,3,,30,30,30,30,,,,,
2,6,1.8,12,3,,30,30,30,30,,,,,
2,7,1.5,11,3,,30,30,30,30,,,,,
2,8,1.8,11,3,,30,30,30,30,,,,,
2,9,1.5,12,3,,30,30,30,30,,,,,
2,10,1.8,12,3,,30,30,30,30,,,,,
2,11,1.5,11,3,,30,30,30,30,,,,,
2,0,18,7,1,,30,30,30,30,,,,,
2,1,2,7,1,,30,30,30,30,,,,,
2,2,2,32,1,,30,30,30,30,,,,,
2,3,2,7,1,,30,30,30,30,,,,,
2,4,2,32,1,,30,30,30,30,,,,,
2,5,2,32,1,,30,30,30,30,,,,,
2,6,2,32,1,,30,30,30,30,,,,,
2,7,2,32,1,,30,30,30,30,,,,,
2,8,2,7,1,,30,30,30,30,,,,,
2,9,2.4,12,1,,30,30,30,30,,,,,
2,10,2.4,12,1,,30,30,30,30,,,,,
2,11,2.4,12,1,,30,30,30,30,,,,,
2,12,2.4,12,1,,30,30,30,30,,,,,
2,0,19.5,32,2,,30,30,30,30,,,,,
2,1,2,32,2,,30,30,30,30,,,,,
2,2,2,32,2,,30,30,30,30,,,,,
2,3,2,32,2,,30,30,30,30,,,,,
2,4,2,32,2,,30,30,30,30,,,,,
2,5,2,32,2,,30,30,30,30,,,,,
2,6,2,32,2,,30,30,30,30,,,,,
2,7,2,32,2,,30,30,30,30,,,,,
2,8,2.2,11,2,,30,30,30,30,,,,,
2,9,2.2,11,2,,30,30,30,30,,,,,
2,10,2.2,11,2,,30,30,30,30,,,,,
2,11,2.2,11,2,,30,30,30,30,,,,,
2,12,2.2,11,2,,30,30,30,30,,,,,
2,13,0,32,2,,30,30,30,30,,,,,
2,14,1.3,32,2,,30,30,30,30,,,,,
2,15,1.3,32,2,,30,30,30,30,,,,,
2,16,1.3,32,2,,30,30,30,30,,,,,
2,17,1.3,7,2,,30,30,30,30,,,,,
2,18,1.3,32,2,,30,30,30,30,,,,,
2,19,1.3,7,2,,30,30,30,30,,,,,
2,20,1.3,32,2,,30,30,30,30,,,,,
2,21,1.3,7,2,,30,30,30,30,,,,,
2,22,1.3,7,2,,30,30,30,30,,,,,
2,23,1.3,32,2,,30,30,30,30,,,,,
2,24,1.3,7,2,,30,30,30,30,,,,,
2,25,1.3,7,2,,30,30,30,30,,,,,
3,0,0,14,0,,40,40,40,40,,,,,
3,1,2.2,14,0,,40,40,40,40,,,,,
3,2,2.2,14,0,,40,40,40,40,,,,,
3,3,2.2,14,0,,40,40,40,40,,,,,
3,4,2.2,14,0,,40,40,40,40,,,,,
3,5,2.2,14,0,,40,40,40,40,,,,,
3,6,2.2,14,0,,40,40,40,40,,,,,
3,7,2.2,14,0,,40,40,40,40,,,,,
3,8,2.2,14,0,,40,40,40,40,,,,,
3,9,2.2,14,0,,40,40,40,40,,,,,
3,10,2.2,14,0,,40,40,40,40,,,,,
3,11,2.2,14,0,,40,40,40,40,,,,,
3,12,2.2,14,0,,40,40,40,40,,,,,
3,13,2.2,14,0,,40,40,40,40,,,,,
3,14,2.2,14,0,,40,40,40,40,,,,,
3,15,2.2,14,0,,40,40,40,40,,,,,
3,16,2.2,14,0,,40,40,40,40,,,,,
3,17,2.4,15,0,,40,40,40,40,,,,,
3,0,1.2,11,1,,40,40,40,40,,,,,
3,1,2.4,11,1,,40,40,40,40,,,,,
3,2,2.4,11,1,,40,40,40,40,,,,,
3,3,2.4,12,1,,40,40,40,40,,,,,
3,4,2.4,12,1,,40,40,40,40,,,,,
3,5,2.4,12,1,,40,40,40,40,,,,,
3,6,2.4,12,1,,40,40,40,40,,,,,
3,7,2.4,12,1,,40,40,40,40,,,,,
3,8,2.4,7,1,,40,40,40,40,,,,,
3,9,2.4,7,1,,40,40,40,40,,,,,
3,10,2.4,32,1,,40,40,40,40,,,,,
3,11,2.4,32,1,,40,40,40,40,,,,,
3,12,2.4,7,1,,40,40,40,40,,,,,
3,13,2.4,7,1,,40,40,40,40,,,,,
3,14,2.4,32,1,,40,40,40,40,,,,,
3,15,2.4,32,1,,40,40,40,40,,,,,
3,16,2.4,32,1,,40,40,40,40,,,,,
3,17,2.4,7,1,,40,40,40,40,,,,,
3,0,39,15,3,,40,40,40,40,,,,,
3,1,2.4,15,3,,40,40,40,40,,,,,
3,2,2.4,10,3,,40,40,40,40,,,,,
3,3,2.4,10,3,,40,40,40,40,,,,,
3,4,2.4,15,3,,40,40,40,40,,,,,
3,5,2.4,15,3,,40,40,40,40,,,,,
3,6,2.4,10,3,,40,40,40,40,,,,,
3,7,2.4,15,3,,40,40,40,40,,,,,
3,8,2.4,15,3,,40,40,40,40,,,,,
3,9,2.4,10,3,,40,40,40,40,,,,,
3,10,2.4,15,3,,40,40,40,40,,,,,
3,11,2.4,15,3,,40,40,40,40,,,,,
3,12,2.4,10,3,,40,40,40,40,,,,,
3,0,40,15,2,,40,40,40,40,,,,,
3,1,2.4,15,2,,40,40,40,40,,,,,
3,2,2.4,10,2,,40,40,40,40,,,,,
3,3,2.4,10,2,,40,40,40,40,,,,,
3,4,2.4,15,2,,40,40,40,40,,,,,
3,5,2.4,10,2,,40,40,40,40,,,,,
3,6,2.4,10,2,,40,40,40,40,,,,,
3,7,2.4,15,2,,40,40,40,40,,,,,
3,8,2.4,10,2,,40,40,40,40,,,,,
3,9,2.4,10,2,,40,40,40,40,,,,,
3,10,2.4,15,2,,40,40,40,40,,,,,
3,11,2.4,10,2,,40,40,40,40,,,,,
3,12,2.4,10,2,,40,40,40,40,,,,,
4,0,0,11,1,,50,50,50,50,,,,,
4,1,2,12,1,,50,50,50,50,,,,,
4,2,2,11,1,,50,50,50,50,,,,,
4,3,2,12,1,,50,50,50,50,,,,,
4,4,2,11,1,,50,50,50,50,,,,,
4,5,2,12,1,,50,50,50,50,,,,,
4,6,2,11,1,,50,50,50,50,,,,,
4,7,2,12,1,,50,50,50,50,,,,,
4,8,2,11,1,,50,50,50,50,,,,,
4,9,2,12,1,,50,50,50,50,,,,,
4,10,2,11,1,,50,50,50,50,,,,,
4,0,1,15,2,,50,50,50,50,,,,,
4,1,2,15,2,,50,50,50,50,,,,,
4,2,2,15,2,,50,50,50,50,,,,,
4,3,2,15,2,,50,50,50,50,,,,,
4,4,2,15,2,,50,50,50,50,,,,,
4,5,2,15,2,,50,50,50,50,,,,,
4,6,2,15,2,,50,50,50,50,,,,,
4,7,2,15,2,,50,50,50,50,,,,,
4,8,2,15,2,,50,50,50,50,,,,,
4,9,2,15,2,,50,50,50,50,,,,,
4,10,2,15,2,,50,50,50,50,,,,,
4,0,22.6,15,0,,50,50,50,50,,,,,
4,1,1.6,10,0,,50,50,50,50,,,,,
4,2,1.6,15,0,,50,50,50,50,,,,,
4,3,1.6,10,0,,50,50,50,50,,,,,
4,4,1.6,15,0,,50,50,50,50,,,,,
4,5,1.6,10,0,,50,50,50,50,,,,,
4,6,1.6,15,0,,50,50,50,50,,,,,
4,7,1.6,10,0,,50,50,50,50,,,,,
4,8,1.6,15,0,,50,50,50,50,,,,,
4,9,1.6,10,0,,50,50,50,50,,,,,
4,10,1.6,15,0,,50,50,50,50,,,,,
4,11,1.6,10,0,,50,50,50,50,,,,,
4,12,1.6,15,0,,50,50,50,50,,,,,
4,13,2,7,0,,50,50,50,50,,,,,
4,14,2,7,0,,50,50,50,50,,,,,
4,15,2,7,0,,50,50,50,50,,,,,
4,16,2,7,0,,50,50,50,50,,,,,
4,17,2,32,0,,50,50,50,50,,,,,
4,18,2,7,0,,50,50,50,50,,,,,
4,19,2,32,0,,50,50,50,50,,,,,
4,20,2,7,0,,50,50,50,50,,,,,
4,21,2,7,0,,50,50,50,50,,,,,
4,22,2,7,0,,50,50,50,50,,,,,
4,23,2,7,0,,50,50,50,50,,,,,
4,24,2,7,0,,50,50,50,50,,,,,
4,25,2,7,0,,50,50,50,50,,,,,
4,26,2,7,0,,50,50,50,50,,,,,
4,27,2,7,0,,50,50,50,50,,,,,
4,0,42.8,14,3,,50,50,50,50,,,,,
4,1,2.3,14,3,,50,50,50,50,,,,,
4,2,2,14,3,,50,50,50,50,,,,,
4,3,2,14,3,,50,50,50,50,,,,,
4,4,2,14,3,,50,50,50,50,,,,,
4,5,2,14,3,,50,50,50,50,,,,,
4,6,2.3,14,3,,50,50,50,50,,,,,
4,7,2,14,3,,50,50,50,50,,,,,
4,8,2.3,14,3,,50,50,50,50,,,,,
4,9,2,14,3,,50,50,50,50,,,,,
4,10,2.3,14,3,,50,50,50,50,,,,,
4,11,2,14,3,,50,50,50,50,,,,,
4,12,2,14,3,,50,50,50,50,,,,,
4,13,2.3,14,3,,50,50,50,50,,,,,
4,14,2.3,14,3,,50,50,50,50,,,,,
4,15,2,14,3,,50,50,50,50,,,,,
5,0,0,12,0,,60,60,60,60,,,,,
5,1,2.1,11,0,,60,60,60,60,,,,,
5,2,2.1,11,0,,60,60,60,60,,,,,
5,3,2.1,12,0,,60,60,60,60,,,,,
5,4,2.1,11,0,,60,60,60,60,,,,,
5,5,2.1,11,0,,60,60,60,60,,,,,
5,6,2.1,12,0,,60,60,60,60,,,,,
5,7,2.1,12,0,,60,60,60,60,,,,,
5,0,1.4,12,3,,60,60,60,60,,,,,
5,1,2.1,11,3,,60,60,60,60,,,,,
5,2,2.1,12,3,,60,60,60,60,,,,,
5,3,2.1,12,3,,60,60,60,60,,,,,
5,4,2.1,11,3,,60,60,60,60,,,,,
5,5,2.1,12,3,,60,60,60,60,,,,,
5,6,2.1,12,3,,60,60,60,60,,,,,
5,7,2.1,12,3,,60,60,60,60,,,,,
5,8,2.1,12,3,,60,60,60,60,,,,,
5,9,2.1,11,3,,60,60,60,60,,,,,
5,10,2.1,12,3,,60,60,60,60,,,,,
5,11,2.1,11,3,,60,60,60,60,,,,,
5,12,2.1,11,3,,60,60,60,60,,,,,
5,13,2.1,12,3,,60,60,60,60,,,,,
5,14,2.1,12,3,,60,60,60,60,,,,,
5,15,2.1,12,3,,60,60,60,60,,,,,
5,16,2.1,12,3,,60,60,60,60,,,,,
5,0,18,14,2,,60,60,60,60,,,,,
5,1,2.3,14,2,,60,60,60,60,,,,,
5,2,2,14,2,,60,60,60,60,,,,,
5,3,1.8,14,2,,60,60,60,60,,,,,
5,4,2,14,2,,60,60,60,60,,,,,
5,5,2,14,2,,60,60,60,60,,,,,
5,6,2,12,2,,60,60,60,60,,,,,
5,7,2,12,2,,60,60,60,60,,,,,
5,8,2,11,2,,60,60,60,60,,,,,
5,9,2,12,2,,60,60,60,60,,,,,
5,10,2,12,2,,60,60,60,60,,,,,
5,11,2,12,2,,60,60,60,60,,,,,
5,12,2,12,2,,60,60,60,60,,,,,
5,0,20,12,1,,60,60,60,60,,,,,
5,1,2,11,1,,60,60,60,60,,,,,
5,2,2,11,1,,60,60,60,60,,,,,
5,3,2.3,14,1,,60,60,60,60,,,,,
5,4,1.8,14,1,,60,60,60,60,,,,,
5,5,1.8,14,1,,60,60,60,60,,,,,
5,6,2.3,14,1,,60,60,60,60,,,,,
5,7,1.8,14,1,,60,60,60,60,,,,,
5,8,2.3,14,1,,60,60,60,60,,,,,
5,9,2,14,1,,60,60,60,60,,,,,
5,10,1.8,14,1,,60,60,60,60,,,,,
5,11,2,14,1,,60,60,60,60,,,,,
5,12,1.8,14,1,,60,60,60,60,,,,,
5,13,2.3,14,1,,60,60,60,60,,,,,
5,14,2.3,14,1,,60,60,60,60,,,,,
5,15,2,14,1,,60,60,60,60,,,,,
5,16,1.8,14,1,,60,60,60,60,,,,,
6,0,0,15,0,,70,70,70,70,,,,,
6,1,2,10,0,,70,70,70,70,,,,,
6,2,2,15,0,,70,70,70,70,,,,,
6,3,2,10,0,,70,70,70,70,,,,,
6,4,2,15,0,,70,70,70,70,,,,,
6,5,2,10,0,,70,70,70,70,,,,,
6,6,2,15,0,,70,70,70,70,,,,,
6,7,2,10,0,,70,70,70,70,,,,,
6,8,2,15,0,,70,70,70,70,,,,,
6,9,2,10,0,,70,70,70,70,,,,,
6,10,2,15,0,,70,70,70,70,,,,,
6,11,2,10,0,,70,70,70,70,,,,,
6,12,2,15,0,,70,70,70,70,,,,,
6,13,2,10,0,,70,70,70,70,,,,,
6,14,2,15,0,,70,70,70,70,,,,,
6,0,1,11,1,,70,70,70,70,,,,,
6,1,2.1,11,1,,70,70,70,70,,,,,
6,2,2.1,11,1,,70,70,70,70,,,,,
6,3,2.1,11,1,,70,70,70,70,,,,,
6,4,2.1,11,1,,70,70,70,70,,,,,
6,5,2.1,11,1,,70,70,70,70,,,,,
6,6,2.1,12,1,,70,70,70,70,,,,,
6,7,2.1,12,1,,70,70,70,70,,,,,
6,8,2.1,12,1,,70,70,70,70,,,,,
6,9,2.1,12,1,,70,70,70,70,,,,,
6,10,2.1,11,1,,70,70,70,70,,,,,
6,11,2.1,11,1,,70,70,70,70,,,,,
6,12,2.1,11,1,,70,70,70,70,,,,,
6,13,2.1,11,1,,70,70,70,70,,,,,
6,14,2.1,11,1,,70,70,70,70,,,,,
6,15,2.1,10,1,,70,70,70,70,,,,,
6,16,2.1,11,1,,70,70,70,70,,,,,
6,17,1.5,11,1,,70,70,70,70,,,,,
6,18,1.5,11,1,,70,70,70,70,,,,,
6,19,1.5,11,1,,70,70,70,70,,,,,
6,20,1.5,11,1,,70,70,70,70,,,,,
6,21,1.5,11,1,,70,70,70,70,,,,,
6,22,1.5,12,1,,70,70,70,70,,,,,
6,23,1.5,12,1,,70,70,70,70,,,,,
6,24,1.5,12,1,,70,70,70,70,,,,,
6,25,1.5,12,1,,70,70,70,70,,,,,
6,26,1.5,12,1,,70,70,70,70,,,,,
6,27,1.5,12,1,,70,70,70,70,,,,,
6,28,1.5,12,1,,70,70,70,70,,,,,
6,29,1.5,12,1,,70,70,70,70,,,,,
6,30,1.5,12,1,,70,70,70,70,,,,,
6,31,1.5,12,1,,70,70,70,70,,,,,
6,0,1.8,7,2,,70,70,70,70,,,,,
6,1,1.8,32,2,,70,70,70,70,,,,,
6,2,1.8,7,2,,70,70,70,70,,,,,
6,3,1.8,32,2,,70,70,70,70,,,,,
6,4,1.8,32,2,,70,70,70,70,,,,,
6,5,1.8,32,2,,70,70,70,70,,,,,
6,6,1.8,7,2,,70,70,70,70,,,,,
6,7,1.8,32,2,,70,70,70,70,,,,,
6,8,1.8,7,2,,70,70,70,70,,,,,
6,9,1.8,32,2,,70,70,70,70,,,,,
6,10,1.8,32,2,,70,70,70,70,,,,,
6,11,1.8,7,2,,70,70,70,70,,,,,
6,12,1.8,32,2,,70,70,70,70,,,,,
6,13,1.8,32,2,,70,70,70,70,,,,,
6,14,1.8,7,2,,70,70,70,70,,,,,
6,15,1.8,32,2,,70,70,70,70,,,,,
6,16,1.8,32,2,,70,70,70,70,,,,,
7,0,0,11,3,,80,80,80,80,,,,,
7,1,2,11,3,,80,80,80,80,,,,,
7,2,2,11,3,,80,80,80,80,,,,,
7,3,2,12,3,,80,80,80,80,,,,,
7,4,2,12,3,,80,80,80,80,,,,,
7,5,2,15,3,,80,80,80,80,,,,,
7,6,2,15,3,,80,80,80,80,,,,,
7,7,2,15,3,,80,80,80,80,,,,,
7,8,2,15,3,,80,80,80,80,,,,,
7,9,2,15,3,,80,80,80,80,,,,,
7,10,2,15,3,,80,80,80,80,,,,,
7,11,2,15,3,,80,80,80,80,,,,,
7,12,2,15,3,,80,80,80,80,,,,,
7,13,2,15,3,,80,80,80,80,,,,,
7,14,2,15,3,,80,80,80,80,,,,,
7,15,2,10,3,,80,80,80,80,,,,,
7,16,2,10,3,,80,80,80,80,,,,,
7,17,2,15,3,,80,80,80,80,,,,,
7,18,2,15,3,,80,80,80,80,,,,,
7,19,2,10,3,,80,80,80,80,,,,,
7,20,2,10,3,,80,80,80,80,,,,,
7,21,2,7,3,,80,80,80,80,,,,,
7,22,2,7,3,,80,80,80,80,,,,,
7,23,2,32,3,,80,80,80,80,,,,,
7,24,2,7,3,,80,80,80,80,,,,,
7,25,2,32,3,,80,80,80,80,,,,,
7,26,2,32,3,,80,80,80,80,,,,,
7,27,2,32,3,,80,80,80,80,,,,,
7,28,2,7,3,,80,80,80,80,,,,,
7,29,2,32,3,,80,80,80,80,,,,,
7,30,2,7,3,,80,80,80,80,,,,,
7,31,2,7,3,,80,80,80,80,,,,,
7,32,2,32,3,,80,80,80,80,,,,,
7,33,2,32,3,,80,80,80,80,,,,,
7,0,29,11,2,,80,80,80,80,,,,,
7,1,2,11,2,,80,80,80,80,,,,,
7,2,2,12,2,,80,80,80,80,,,,,
7,3,2,12,2,,80,80,80,80,,,,,
7,4,2,12,2,,80,80,80,80,,,,,
7,5,2,15,2,,80,80,80,80,,,,,
7,6,1.8,15,2,,80,80,80,80,,,,,
7,7,1.8,10,2,,80,80,80,80,,,,,
7,8,1.8,10,2,,80,80,80,80,,,,,
7,9,1.8,15,2,,80,80,80,80,,,,,
7,10,1.8,15,2,,80,80,80,80,,,,,
7,11,1.8,10,2,,80,80,80,80,,,,,
7,12,1.8,10,2,,80,80,80,80,,,,,
7,13,1.8,10,2,,80,80,80,80,,,,,
7,14,2.2,14,2,,80,80,80,80,,,,,
7,15,2.2,14,2,,80,80,80,80,,,,,
7,16,2.2,14,2,,80,80,80,80,,,,,
7,17,2.2,14,2,,80,80,80,80,,,,,
7,18,2.2,14,2,,80,80,80,80,,,,,
7,19,2.2,14,2,,80,80,80,80,,,,,
7,20,2.2,14,2,,80,80,80,80,,,,,
7,21,2.2,14,2,,80,80,80,80,,,,,
7,22,2.2,14,2,,80,80,80,80,,,,,
7,23,2.2,14,2,,80,80,80,80,,,,,
7,24,2.2,14,2,,80,80,80,80,,,,,
7,25,2.2,14,2,,80,80,80,80,,,,,
7,26,2.2,14,2,,80,80,80,80,,,,,
7,0,15.5,10,0,,80,80,80,80,,,,,
7,1,2,10,0,,80,80,80,80,,,,,
7,2,1,10,0,,80,80,80,80,,,,,
7,3,5,10,0,,80,80,80,80,,,,,
7,4,1,10,0,,80,80,80,80,,,,,
7,5,2,10,0,,80,80,80,80,,,,,
7,6,4,10,0,,80,80,80,80,,,,,
7,7,2,10,0,,80,80,80,80,,,,,
7,8,1.3,10,0,,80,80,80,80,,,,,
7,9,3.9,10,0,,80,80,80,80,,,,,
7,10,1.3,10,0,,80,80,80,80,,,,,
7,11,1.3,10,0,,80,80,80,80,,,,,
8,0,0,15,0,,90,90,90,90,,,,,
8,1,2.2,15,0,,90,90,90,90,,,,,
8,2,2.2,15,0,,90,90,90,90,,,,,
8,3,2.2,15,0,,90,90,90,90,,,,,
8,4,2.2,15,0,,90,90,90,90,,,,,
8,5,2.2,15,0,,90,90,90,90,,,,,
8,6,2.2,15,0,,90,90,90,90,,,,,
8,7,2.2,15,0,,90,90,90,90,,,,,
8,8,14.6,12,0,,90,90,90,90,,,,,
8,9,1.7,11,0,,90,90,90,90,,,,,
8,10,1.7,12,0,,90,90,90,90,,,,,
8,11,1.7,11,0,,90,90,90,90,,,,,
8,12,1.7,12,0,,90,90,90,90,,,,,
8,13,1.7,11,0,,90,90,90,90,,,,,
8,0,1.7,11,1,,90,90,90,90,,,,,
8,1,1.7,12,1,,90,90,90,90,,,,,
8,2,1.7,11,1,,90,90,90,90,,,,,
8,3,1.7,12,1,,90,90,90,90,,,,,
8,4,1.7,11,1,,90,90,90,90,,,,,
8,5,1.7,12,1,,90,90,90,90,,,,,
8,6,1.7,11,1,,90,90,90,90,,,,,
8,7,1.7,12,1,,90,90,90,90,,,,,
8,8,1.7,11,1,,90,90,90,90,,,,,
8,9,1.7,12,1,,90,90,90,90,,,,,
8,10,1.7,11,1,,90,90,90,90,,,,,
8,11,1.7,12,1,,90,90,90,90,,,,,
8,12,1.7,11,1,,90,90,90,90,,,,,
8,13,1.7,12,1,,90,90,90,90,,,,,
8,14,1.7,11,1,,90,90,90,90,,,,,
8,15,13.2,14,1,,90,90,90,90,,,,,
8,16,2.2,14,1,,90,90,90,90,,,,,
8,17,2.2,14,1,,90,90,90,90,,,,,
8,18,2,14,1,,90,90,90,90,,,,,
8,19,2.2,14,1,,90,90,90,90,,,,,
8,20,2,14,1,,90,90,90,90,,,,,
8,21,2.2,14,1,,90,90,90,90,,,,,
8,22,2.2,14,1,,90,90,90,90,,,,,
8,23,2.2,14,1,,90,90,90,90,,,,,
8,24,2,14,1,,90,90,90,90,,,,,
8,25,2.2,14,1,,90,90,90,90,,,,,
8,26,2,14,1,,90,90,90,90,,,,,
8,27,2.2,14,1,,90,90,90,90,,,,,
8,28,2,14,1,,90,90,90,90,,,,,
8,29,2.2,14,1,,90,90,90,90,,,,,
8,30,2,14,1,,90,90,90,90,,,,,
8,31,2.2,14,1,,90,90,90,90,,,,,
8,32,2.2,14,1,,90,90,90,90,,,,,
8,33,2.2,14,1,,90,90,90,90,,,,,
8,0,20.5,7,3,,90,90,90,90,,,,,
8,1,1.7,7,3,,90,90,90,90,,,,,
8,2,1.7,7,3,,90,90,90,90,,,,,
8,3,1.7,32,3,,90,90,90,90,,,,,
8,4,1.7,32,3,,90,90,90,90,,,,,
8,5,1.7,32,3,,90,90,90,90,,,,,
8,6,1.7,7,3,,90,90,90,90,,,,,
8,7,1.7,32,3,,90,90,90,90,,,,,
8,8,1.7,32,3,,90,90,90,90,,,,,
8,9,1.7,32,3,,90,90,90,90,,,,,
8,10,1.7,7,3,,90,90,90,90,,,,,
8,11,1.7,7,3,,90,90,90,90,,,,,
8,12,2,14,3,,90,90,90,90,,,,,
8,0,37,12,2,,90,90,90,90,,,,,
8,1,2,11,2,,90,90,90,90,,,,,
8,2,2,12,2,,90,90,90,90,,,,,
8,3,2,11,2,,90,90,90,90,,,,,
8,4,2,12,2,,90,90,90,90,,,,,
8,5,2,11,2,,90,90,90,90,,,,,
8,6,2,12,2,,90,90,90,90,,,,,
8,7,2,11,2,,90,90,90,90,,,,,
8,8,2,12,2,,90,90,90,90,,,,,
8,9,2,12,2,,90,90,90,90,,,,,
8,10,2,11,2,,90,90,90,90,,,,,
8,11,2,12,2,,90,90,90,90,,,,,
8,12,2,11,2,,90,90,90,90,,,,,
8,13,2,12,2,,90,90,90,90,,,,,
8,14,2,11,2,,90,90,90,90,,,,,
8,15,2,12,2,,90,90,90,90,,,,,
8,16,2,12,2,,90,90,90,90,,,,,
8,17,2,11,2,,90,90,90,90,,,,,
8,18,2,12,2,,90,90,90,90,,,,,
9,0,0,13,0,,100,100,100,100,,,,,
9,1,2,11,0,,100,100,100,100,,,,,
9,2,2,12,0,,100,100,100,100,,,,,
9,3,2,12,0,,100,100,100,100,,,,,
9,4,2,11,0,,100,100,100,100,,,,,
9,5,2,12,0,,100,100,100,100,,,,,
9,6,2,12,0,,100,100,100,100,,,,,
9,7,2,11,0,,100,100,100,100,,,,,
9,8,2,11,0,,100,100,100,100,,,,,
9,9,2,11,0,,100,100,100,100,,,,,
9,10,2,11,0,,100,100,100,100,,,,,
9,11,2,11,0,,100,100,100,100,,,,,
9,12,2,11,0,,100,100,100,100,,,,,
