wave,no,time,enemy_id,gate,loop,health_increment,damage_increment,armor_increment,resistance_increment,move_increment,gold,health,time_auto_next_wave,time_show_button_next
4,5,2,10,1,,50,50,50,50,,,,,
4,6,1,15,1,,50,50,50,50,,,,,
4,7,2,32,1,,50,50,50,50,,,,,
4,8,1,15,1,,50,50,50,50,,,,,
4,9,2,10,1,,50,50,50,50,,,,,
4,10,1,10,1,,50,50,50,50,,,,,
4,11,2,15,1,,50,50,50,50,,,,,
4,0,1,15,0,,50,50,50,50,,,,,
4,1,2,32,0,,50,50,50,50,,,,,
4,2,0.5,32,0,,50,50,50,50,,,,,
4,3,1.5,15,0,,50,50,50,50,,,,,
4,4,0.5,15,0,,50,50,50,50,,,,,
4,5,1.5,32,0,,50,50,50,50,,,,,
4,6,0.5,32,0,,50,50,50,50,,,,,
4,7,1.5,32,0,,50,50,50,50,,,,,
4,8,0.5,15,0,,50,50,50,50,,,,,
4,9,1.5,32,0,,50,50,50,50,,,,,
4,10,0.5,32,0,,50,50,50,50,,,,,
5,0,0,15,2,,60,60,60,60,,,,,
5,1,2,15,2,,60,60,60,60,,,,,
5,2,2,7,2,,60,60,60,60,,,,,
5,3,2,7,2,,60,60,60,60,,,,,
5,4,2.3,15,2,,60,60,60,60,,,,,
5,5,2.6,32,2,,60,60,60,60,,,,,
5,6,2.7,32,2,,60,60,60,60,,,,,
5,7,2.5,32,2,,60,60,60,60,,,,,
5,8,2.5,15,2,,60,60,60,60,,,,,
5,9,2.5,15,2,,60,60,60,60,,,,,
5,10,2,32,2,,60,60,60,60,,,,,
5,11,2,32,2,,60,60,60,60,,,,,
5,12,2,32,2,,60,60,60,60,,,,,
5,0,1.2,32,3,,60,60,60,60,,,,,
5,1,2.5,32,3,,60,60,60,60,,,,,
5,2,2,7,3,,60,60,60,60,,,,,
5,3,2.3,7,3,,60,60,60,60,,,,,
5,4,2.6,32,3,,60,60,60,60,,,,,
5,5,2.7,32,3,,60,60,60,60,,,,,
5,6,2.5,10,3,,60,60,60,60,,,,,
5,7,2.7,10,3,,60,60,60,60,,,,,
5,8,2.5,32,3,,60,60,60,60,,,,,
5,9,2.5,32,3,,60,60,60,60,,,,,
5,10,3,10,3,,60,60,60,60,,,,,
5,11,3.2,10,3,,60,60,60,60,,,,,
5,0,33,14,0,,60,60,60,60,,,,,
5,1,2.5,14,0,,60,60,60,60,,,,,
5,2,2.5,32,0,,60,60,60,60,,,,,
5,3,2.5,32,0,,60,60,60,60,,,,,
5,4,2.5,32,0,,60,60,60,60,,,,,
5,5,2.5,32,0,,60,60,60,60,,,,,
5,6,2.5,14,0,,60,60,60,60,,,,,
5,7,2,32,0,,60,60,60,60,,,,,
5,8,2.5,32,0,,60,60,60,60,,,,,
5,9,2.2,7,0,,60,60,60,60,,,,,
5,10,1.9,7,0,,60,60,60,60,,,,,
5,11,2,7,0,,60,60,60,60,,,,,
5,12,2.7,32,0,,60,60,60,60,,,,,
5,13,2.4,32,0,,60,60,60,60,,,,,
5,14,2.3,7,0,,60,60,60,60,,,,,
5,15,1.1,7,0,,60,60,60,60,,,,,
5,16,2,7,0,,60,60,60,60,,,,,
5,17,2.7,32,0,,60,60,60,60,,,,,
5,18,3,32,0,,60,60,60,60,,,,,
5,19,2.1,7,0,,60,60,60,60,,,,,
5,20,1.1,7,0,,60,60,60,60,,,,,
5,21,2.5,7,0,,60,60,60,60,,,,,
5,0,35.7,14,1,,60,60,60,60,,,,,
5,1,2.5,32,1,,60,60,60,60,,,,,
5,2,2.5,14,1,,60,60,60,60,,,,,
5,3,2.5,32,1,,60,60,60,60,,,,,
5,4,2.5,32,1,,60,60,60,60,,,,,
5,5,2.5,14,1,,60,60,60,60,,,,,
5,6,2,32,1,,60,60,60,60,,,,,
5,7,2.5,32,1,,60,60,60,60,,,,,
5,8,2.2,7,1,,60,60,60,60,,,,,
5,9,1.9,7,1,,60,60,60,60,,,,,
5,10,2,32,1,,60,60,60,60,,,,,
5,11,2.7,32,1,,60,60,60,60,,,,,
5,12,2.4,7,1,,60,60,60,60,,,,,
5,13,2.3,7,1,,60,60,60,60,,,,,
5,14,1.1,32,1,,60,60,60,60,,,,,
5,15,2,32,1,,60,60,60,60,,,,,
5,16,2.1,7,1,,60,60,60,60,,,,,
5,17,2.2,7,1,,60,60,60,60,,,,,
6,0,0,15,2,,70,70,70,70,,,,,
6,1,1,14,2,,70,70,70,70,,,,,
6,2,2,14,2,,70,70,70,70,,,,,
6,3,2.3,14,2,,70,70,70,70,,,,,
6,4,2.3,14,2,,70,70,70,70,,,,,
6,5,2,14,2,,70,70,70,70,,,,,
6,6,2.3,14,2,,70,70,70,70,,,,,
6,7,2,14,2,,70,70,70,70,,,,,
6,8,34.6,10,2,,70,70,70,70,,,,,
6,9,1,5,2,,70,70,70,70,,,,,
6,10,2,5,2,,70,70,70,70,,,,,
6,11,2,5,2,,70,70,70,70,,,,,
6,12,0.6,7,2,,70,70,70,70,,,,,
6,13,0.6,7,2,,70,70,70,70,,,,,
6,14,0.6,7,2,,70,70,70,70,,,,,
6,0,2,15,3,,70,70,70,70,,,,,
6,1,2,15,3,,70,70,70,70,,,,,
6,2,2,7,3,,70,70,70,70,,,,,
6,3,2,7,3,,70,70,70,70,,,,,
6,4,2,7,3,,70,70,70,70,,,,,
6,5,2,32,3,,70,70,70,70,,,,,
6,6,2,32,3,,70,70,70,70,,,,,
6,7,40,32,3,,70,70,70,70,,,,,
6,8,0.6,7,3,,70,70,70,70,,,,,
6,9,2,5,3,,70,70,70,70,,,,,
6,10,2,5,3,,70,70,70,70,,,,,
6,11,2,5,3,,70,70,70,70,,,,,
6,12,0.5,7,3,,70,70,70,70,,,,,
6,13,0.5,7,3,,70,70,70,70,,,,,
6,14,0.5,7,3,,70,70,70,70,,,,,
6,15,0.5,7,3,,70,70,70,70,,,,,
6,16,2,32,3,,70,70,70,70,,,,,
6,17,2,32,3,,70,70,70,70,,,,,
6,18,0.5,7,3,,70,70,70,70,,,,,
6,19,0.5,32,3,,70,70,70,70,,,,,
6,20,0.5,7,3,,70,70,70,70,,,,,
6,21,0.5,32,3,,70,70,70,70,,,,,
6,22,0.5,7,3,,70,70,70,70,,,,,
6,0,15,14,0,,70,70,70,70,,,,,
6,1,2,14,0,,70,70,70,70,,,,,
6,2,2,14,0,,70,70,70,70,,,,,
6,3,2,14,0,,70,70,70,70,,,,,
6,4,2,14,0,,70,70,70,70,,,,,
6,5,2,14,0,,70,70,70,70,,,,,
6,6,2,14,0,,70,70,70,70,,,,,
6,7,2,14,0,,70,70,70,70,,,,,
6,8,2.2,10,0,,70,70,70,70,,,,,
6,9,2.2,32,0,,70,70,70,70,,,,,
6,10,2.2,32,0,,70,70,70,70,,,,,
6,11,2.2,10,0,,70,70,70,70,,,,,
6,12,2.2,32,0,,70,70,70,70,,,,,
6,13,2.2,32,0,,70,70,70,70,,,,,
6,14,2.2,10,0,,70,70,70,70,,,,,
6,0,16,7,1,,70,70,70,70,,,,,
6,1,2,7,1,,70,70,70,70,,,,,
6,2,2,7,1,,70,70,70,70,,,,,
6,3,1.2,32,1,,70,70,70,70,,,,,
6,4,2.2,10,1,,70,70,70,70,,,,,
6,5,2.2,10,1,,70,70,70,70,,,,,
6,6,2.2,32,1,,70,70,70,70,,,,,
6,7,2.2,10,1,,70,70,70,70,,,,,
6,8,2.2,10,1,,70,70,70,70,,,,,
6,9,2.2,32,1,,70,70,70,70,,,,,
6,10,2.2,10,1,,70,70,70,70,,,,,
6,11,2.2,10,1,,70,70,70,70,,,,,
6,12,2.2,32,1,,70,70,70,70,,,,,
6,13,2.2,10,1,,70,70,70,70,,,,,
7,0,0,15,2,,80,80,80,80,,,,,
7,1,1.4,15,2,,80,80,80,80,,,,,
7,2,2.6,15,2,,80,80,80,80,,,,,
7,3,2.6,15,2,,80,80,80,80,,,,,
7,4,1.4,7,2,,80,80,80,80,,,,,
7,5,1.4,7,2,,80,80,80,80,,,,,
7,6,1.4,7,2,,80,80,80,80,,,,,
7,7,2.5,15,2,,80,80,80,80,,,,,
7,8,23.8,32,2,,80,80,80,80,,,,,
7,9,1.4,10,2,,80,80,80,80,,,,,
7,10,1.4,15,2,,80,80,80,80,,,,,
7,11,1.4,32,2,,80,80,80,80,,,,,
7,12,1.4,32,2,,80,80,80,80,,,,,
7,13,1.4,32,2,,80,80,80,80,,,,,
7,14,1.4,15,2,,80,80,80,80,,,,,
7,15,1.4,32,2,,80,80,80,80,,,,,
7,16,1.4,32,2,,80,80,80,80,,,,,
7,17,1.4,32,2,,80,80,80,80,,,,,
7,18,2.1,15,2,,80,80,80,80,,,,,
7,19,2.1,15,2,,80,80,80,80,,,,,
7,20,2.1,14,2,,80,80,80,80,,,,,
7,21,1.4,14,2,,80,80,80,80,,,,,
7,22,1.4,14,2,,80,80,80,80,,,,,
7,23,1.4,14,2,,80,80,80,80,,,,,
7,24,1.8,15,2,,80,80,80,80,,,,,
7,0,13.8,15,0,,80,80,80,80,,,,,
7,1,1,15,0,,80,80,80,80,,,,,
7,2,1,7,0,,80,80,80,80,,,,,
7,3,1.5,7,0,,80,80,80,80,,,,,
7,4,1,7,0,,80,80,80,80,,,,,
7,5,2,15,0,,80,80,80,80,,,,,
7,6,1.4,10,0,,80,80,80,80,,,,,
7,7,1.4,32,0,,80,80,80,80,,,,,
7,8,1.4,32,0,,80,80,80,80,,,,,
7,9,1.4,32,0,,80,80,80,80,,,,,
7,10,1.4,10,0,,80,80,80,80,,,,,
7,11,2,5,0,,80,80,80,80,,,,,
7,12,1.4,32,0,,80,80,80,80,,,,,
7,13,1.4,32,0,,80,80,80,80,,,,,
7,14,1.4,10,0,,80,80,80,80,,,,,
7,15,1.4,5,0,,80,80,80,80,,,,,
7,16,1.4,10,0,,80,80,80,80,,,,,
7,17,1.4,15,0,,80,80,80,80,,,,,
7,18,1.4,10,0,,80,80,80,80,,,,,
7,19,1.4,32,0,,80,80,80,80,,,,,
7,20,1.4,32,0,,80,80,80,80,,,,,
7,21,1.4,15,0,,80,80,80,80,,,,,
7,22,1.4,10,0,,80,80,80,80,,,,,
7,23,1.4,32,0,,80,80,80,80,,,,,
7,24,1.4,10,0,,80,80,80,80,,,,,
7,0,14,15,1,,80,80,80,80,,,,,
7,1,1,14,1,,80,80,80,80,,,,,
7,2,1.5,14,1,,80,80,80,80,,,,,
7,3,1,14,1,,80,80,80,80,,,,,
7,4,3.2,15,1,,80,80,80,80,,,,,
7,5,1.4,10,1,,80,80,80,80,,,,,
7,6,1.4,5,1,,80,80,80,80,,,,,
7,7,1.4,10,1,,80,80,80,80,,,,,
7,8,1.4,32,1,,80,80,80,80,,,,,
7,9,1.4,32,1,,80,80,80,80,,,,,
7,10,3,32,1,,80,80,80,80,,,,,
7,11,1.4,15,1,,80,80,80,80,,,,,
7,12,1.4,32,1,,80,80,80,80,,,,,
7,13,1.4,32,1,,80,80,80,80,,,,,
8,0,0.5,15,3,,90,90,90,90,,,,,
8,1,1,15,3,,90,90,90,90,,,,,
8,2,1,15,3,,90,90,90,90,,,,,
8,3,1,10,3,,90,90,90,90,,,,,
8,4,1,32,3,,90,90,90,90,,,,,
8,5,1,32,3,,90,90,90,90,,,,,
8,6,1,32,3,,90,90,90,90,,,,,
8,7,1,15,3,,90,90,90,90,,,,,
8,8,1,15,3,,90,90,90,90,,,,,
8,9,1,15,3,,90,90,90,90,,,,,
8,10,1,32,3,,90,90,90,90,,,,,
8,11,1,32,3,,90,90,90,90,,,,,
8,12,1,32,3,,90,90,90,90,,,,,
8,13,1,32,3,,90,90,90,90,,,,,
8,14,1,32,3,,90,90,90,90,,,,,
8,15,1,32,3,,90,90,90,90,,,,,
8,16,29.5,7,3,,90,90,90,90,,,,,
8,17,2,7,3,,90,90,90,90,,,,,
8,18,2,7,3,,90,90,90,90,,,,,
8,19,2,7,3,,90,90,90,90,,,,,
8,20,2,32,3,,90,90,90,90,,,,,
8,21,2,15,3,,90,90,90,90,,,,,
8,22,2,15,3,,90,90,90,90,,,,,
8,23,2,32,3,,90,90,90,90,,,,,
8,24,2,15,3,,90,90,90,90,,,,,
8,25,2,15,3,,90,90,90,90,,,,,
8,26,2,32,3,,90,90,90,90,,,,,
8,0,1,7,1,,90,90,90,90,,,,,
8,1,1,7,1,,90,90,90,90,,,,,
8,2,1,7,1,,90,90,90,90,,,,,
8,3,1,7,1,,90,90,90,90,,,,,
8,4,1,7,1,,90,90,90,90,,,,,
8,5,1,7,1,,90,90,90,90,,,,,
8,6,1,7,1,,90,90,90,90,,,,,
8,7,1,7,1,,90,90,90,90,,,,,
8,8,1,7,1,,90,90,90,90,,,,,
8,9,6,32,1,,90,90,90,90,,,,,
8,10,1.9,32,1,,90,90,90,90,,,,,
8,11,1.9,32,1,,90,90,90,90,,,,,
8,12,1.9,32,1,,90,90,90,90,,,,,
8,13,1.9,32,1,,90,90,90,90,,,,,
8,14,1.9,32,1,,90,90,90,90,,,,,
8,15,1.9,32,1,,90,90,90,90,,,,,
8,16,1.9,15,1,,90,90,90,90,,,,,
8,17,9,15,1,,90,90,90,90,,,,,
8,18,2,15,1,,90,90,90,90,,,,,
8,0,9,15,0,,90,90,90,90,,,,,
8,1,1,15,0,,90,90,90,90,,,,,
8,2,1,32,0,,90,90,90,90,,,,,
8,3,1,32,0,,90,90,90,90,,,,,
8,4,1,32,0,,90,90,90,90,,,,,
8,5,1,32,0,,90,90,90,90,,,,,
8,6,1,32,0,,90,90,90,90,,,,,
8,7,1.9,32,0,,90,90,90,90,,,,,
8,8,1.9,32,0,,90,90,90,90,,,,,
