wave,no,time,enemy_id,gate,gold,health,time_auto_next_wave,time_show_button_next,tower_lock,rate_3_star,rate_2_star
3,13,2,7,1,,,,,,,
3,14,1.9,7,1,,,,,,,
3,15,2,7,1,,,,,,,
3,0,2.7,5,2,,,,,,,
3,1,4,5,2,,,,,,,
3,2,4.6,5,2,,,,,,,
3,3,4.8,5,2,,,,,,,
3,4,4.3,5,2,,,,,,,
3,5,4.7,5,2,,,,,,,
3,6,3.8,5,2,,,,,,,
3,7,3.9,5,2,,,,,,,
3,8,2,5,2,,,,,,,
3,9,2,5,2,,,,,,,
3,10,2,5,2,,,,,,,
3,11,2,5,2,,,,,,,
3,12,2,5,2,,,,,,,
3,13,2,5,2,,,,,,,
3,14,2,5,2,,,,,,,
3,0,33.8,7,0,,,,,,,
3,1,2,7,0,,,,,,,
3,2,2,7,0,,,,,,,
3,3,2,7,0,,,,,,,
3,4,2,7,0,,,,,,,
3,5,2,7,0,,,,,,,
3,6,2,7,0,,,,,,,
3,7,2,7,0,,,,,,,
3,8,0,3,0,,,,,,,
3,9,1.8,3,0,,,,,,,
3,10,1.8,3,0,,,,,,,
3,11,1.8,10,0,,,,,,,
3,12,1.8,10,0,,,,,,,
3,13,1.8,10,0,,,,,,,
3,14,1.8,10,0,,,,,,,
3,15,1.8,10,0,,,,,,,
3,16,1.8,3,0,,,,,,,
3,17,1.8,3,0,,,,,,,
3,18,1.8,3,0,,,,,,,
3,19,1.8,10,0,,,,,,,
3,20,1.8,10,0,,,,,,,
3,21,1.8,10,0,,,,,,,
3,22,1.8,10,0,,,,,,,
3,23,1.8,10,0,,,,,,,
3,24,1.8,3,0,,,,,,,
3,25,1.8,3,0,,,,,,,
3,26,1.8,3,0,,,,,,,
3,27,1.8,10,0,,,,,,,
3,28,1.8,10,0,,,,,,,
3,29,1.8,10,0,,,,,,,
3,30,1.8,10,0,,,,,,,
4,0,0,14,1,,,,,,,
4,1,2.6,14,1,,,,,,,
4,2,2.6,14,1,,,,,,,
4,3,2.6,14,1,,,,,,,
4,4,2.6,14,1,,,,,,,
4,5,2.6,14,1,,,,,,,
4,6,2.6,14,1,,,,,,,
4,7,2.6,14,1,,,,,,,
4,8,2.6,14,1,,,,,,,
4,9,2.6,14,1,,,,,,,
4,10,33.3,15,1,,,,,,,
4,11,2.6,15,1,,,,,,,
4,12,2.6,7,1,,,,,,,
4,13,2.8,7,1,,,,,,,
4,14,2.9,7,1,,,,,,,
4,0,1.3,14,2,,,,,,,
4,1,2.6,14,2,,,,,,,
4,2,2.6,14,2,,,,,,,
4,3,2.6,14,2,,,,,,,
4,4,2.6,14,2,,,,,,,
4,5,2.6,14,2,,,,,,,
4,6,2.6,14,2,,,,,,,
4,7,2.6,14,2,,,,,,,
4,8,2.6,14,2,,,,,,,
4,9,1.3,15,2,,,,,,,
4,10,1.4,15,2,,,,,,,
4,11,1.4,15,2,,,,,,,
4,12,1.4,15,2,,,,,,,
4,13,1.4,3,2,,,,,,,
4,14,1.4,3,2,,,,,,,
4,15,1.4,3,2,,,,,,,
4,16,1.4,6,2,,,,,,,
4,17,1.4,6,2,,,,,,,
4,18,1.4,6,2,,,,,,,
4,19,1.4,6,2,,,,,,,
4,20,1.4,6,2,,,,,,,
4,21,1.4,6,2,,,,,,,
4,22,1.4,15,2,,,,,,,
4,23,1.4,15,2,,,,,,,
4,24,1.4,15,2,,,,,,,
4,25,1.4,3,2,,,,,,,
4,26,1.4,3,2,,,,,,,
4,27,1.4,4,2,,,,,,,
4,28,1.4,4,2,,,,,,,
4,29,1.4,4,2,,,,,,,
4,30,1.4,6,2,,,,,,,
4,31,1.4,6,2,,,,,,,
4,32,1.4,6,2,,,,,,,
4,0,55.6,15,0,,,,,,,
4,1,2.6,15,0,,,,,,,
4,2,2.8,7,0,,,,,,,
4,3,2.8,7,0,,,,,,,
4,4,3,7,0,,,,,,,
4,5,2.7,7,0,,,,,,,
5,0,0,15,1,,,,,,,
5,1,2.5,15,1,,,,,,,
5,2,3,7,1,,,,,,,
5,3,2.7,7,1,,,,,,,
5,4,3,7,1,,,,,,,
5,5,2.1,7,1,,,,,,,
5,6,3,7,1,,,,,,,
5,7,2.9,7,1,,,,,,,
5,8,1.9,5,1,,,,,,,
5,9,1.4,5,1,,,,,,,
5,10,1.4,10,1,,,,,,,
5,11,1.4,10,1,,,,,,,
5,12,1.4,5,1,,,,,,,
5,13,0.7,5,1,,,,,,,
5,14,1.4,10,1,,,,,,,
5,15,1.4,10,1,,,,,,,
5,16,1.4,10,1,,,,,,,
5,17,1.4,5,1,,,,,,,
5,18,1.4,10,1,,,,,,,
5,19,1.4,10,1,,,,,,,
5,20,1.7,10,1,,,,,,,
5,21,16.2,5,1,,,,,,,
5,22,1.2,3,1,,,,,,,
5,23,1.2,3,1,,,,,,,
5,24,1.2,3,1,,,,,,,
5,25,1.2,5,1,,,,,,,
5,26,1.2,3,1,,,,,,,
5,27,1.2,3,1,,,,,,,
5,28,1.2,3,1,,,,,,,
5,29,1.2,5,1,,,,,,,
5,30,1.2,3,1,,,,,,,
5,31,1.2,3,1,,,,,,,
5,32,1.2,3,1,,,,,,,
5,0,1.6,15,0,,,,,,,
5,1,3,15,0,,,,,,,
5,2,2.8,7,0,,,,,,,
5,3,2.9,7,0,,,,,,,
5,4,2.8,7,0,,,,,,,
5,5,2.3,7,0,,,,,,,
5,6,3,7,0,,,,,,,
5,7,2.7,7,0,,,,,,,
5,8,17.4,14,0,,,,,,,
5,9,1,14,0,,,,,,,
5,10,1,14,0,,,,,,,
5,11,1,14,0,,,,,,,
5,12,1,14,0,,,,,,,
5,13,1,14,0,,,,,,,
5,14,1,14,0,,,,,,,
5,15,1,14,0,,,,,,,
5,16,1,14,0,,,,,,,
5,17,1,14,0,,,,,,,
5,18,1,14,0,,,,,,,
5,19,1,14,0,,,,,,,
5,20,1,14,0,,,,,,,
5,21,1,14,0,,,,,,,
5,22,1,14,0,,,,,,,
5,0,21.8,5,2,,,,,,,
5,1,1.4,10,2,,,,,,,
5,2,1.4,10,2,,,,,,,
5,3,1.4,10,2,,,,,,,
5,4,2.1,5,2,,,,,,,
5,5,1.4,10,2,,,,,,,
5,6,1.4,10,2,,,,,,,
5,7,1.4,5,2,,,,,,,
5,8,1.4,5,2,,,,,,,
5,9,1.4,10,2,,,,,,,
5,10,1.4,10,2,,,,,,,
6,0,0,15,0,,,,,,,
6,1,4,15,0,,,,,,,
6,2,4,4,0,,,,,,,
6,3,4,15,0,,,,,,,
6,4,4,15,0,,,,,,,
6,5,4,4,0,,,,,,,
6,6,4,15,0,,,,,,,
6,7,4,15,0,,,,,,,
6,8,2,4,0,,,,,,,
6,9,2.7,10,0,,,,,,,
6,10,2.6,10,0,,,,,,,
6,11,3.2,10,0,,,,,,,
6,12,2.7,3,0,,,,,,,
6,13,2.6,3,0,,,,,,,
6,14,3,10,0,,,,,,,
6,15,18.4,5,0,,,,,,,
6,16,1.5,5,0,,,,,,,
6,17,2,5,0,,,,,,,
6,18,1,7,0,,,,,,,
6,19,1,7,0,,,,,,,
6,20,1,7,0,,,,,,,
6,21,1,7,0,,,,,,,
6,22,1,7,0,,,,,,,
6,23,1,7,0,,,,,,,
6,24,1,5,0,,,,,,,
6,25,2,5,0,,,,,,,
6,26,2,5,0,,,,,,,
6,27,1,7,0,,,,,,,
6,28,1,7,0,,,,,,,
6,29,1,7,0,,,,,,,
6,30,1,7,0,,,,,,,
6,31,1,7,0,,,,,,,
6,32,1,5,0,,,,,,,
6,33,2,5,0,,,,,,,
6,34,1,7,0,,,,,,,
6,35,1,7,0,,,,,,,
6,36,1,7,0,,,,,,,
6,0,2,15,1,,,,,,,
6,1,4,4,1,,,,,,,
6,2,4,4,1,,,,,,,
6,3,4,15,1,,,,,,,
6,4,4,4,1,,,,,,,
6,5,4,4,1,,,,,,,
6,6,4,15,1,,,,,,,
6,7,4,4,1,,,,,,,
6,8,1.5,5,1,,,,,,,
6,9,2.4,10,1,,,,,,,
6,10,3.2,10,1,,,,,,,
6,11,2.9,5,1,,,,,,,
6,12,2.4,3,1,,,,,,,
6,13,3.2,10,1,,,,,,,
6,14,2.4,10,1,,,,,,,
6,0,48,5,2,,,,,,,
6,1,1.8,5,2,,,,,,,
6,2,1.2,3,2,,,,,,,
6,3,1.2,3,2,,,,,,,
6,4,1.4,10,2,,,,,,,
6,5,1.8,10,2,,,,,,,
6,6,1.2,10,2,,,,,,,
6,7,1.8,5,2,,,,,,,
6,8,1.2,3,2,,,,,,,
6,9,1.2,3,2,,,,,,,
6,10,1.4,3,2,,,,,,,
6,11,1.8,10,2,,,,,,,
6,12,1.2,10,2,,,,,,,
6,13,25.5,5,2,,,,,,,
6,14,1.5,5,2,,,,,,,
6,15,1.5,5,2,,,,,,,
6,16,1.5,5,2,,,,,,,
6,17,1.5,5,2,,,,,,,
7,0,0,6,1,,,,,,,
7,1,0.7,6,1,,,,,,,
7,2,0.7,6,1,,,,,,,
7,3,0.7,6,1,,,,,,,
7,4,0.7,6,1,,,,,,,
7,5,0.7,6,1,,,,,,,
7,6,0.7,6,1,,,,,,,
7,7,0.7,6,1,,,,,,,
7,8,0.7,6,1,,,,,,,
7,9,0.7,6,1,,,,,,,
7,10,6,6,1,,,,,,,
7,11,1,6,1,,,,,,,
7,12,1,6,1,,,,,,,
7,13,1,6,1,,,,,,,
7,14,1,6,1,,,,,,,
7,15,1,6,1,,,,,,,
7,16,1,6,1,,,,,,,
7,17,1,6,1,,,,,,,
7,18,1,6,1,,,,,,,
7,19,1.8,5,1,,,,,,,
7,20,3.6,10,1,,,,,,,
7,21,3.6,10,1,,,,,,,
7,22,3.6,10,1,,,,,,,
7,23,3.6,10,1,,,,,,,
7,24,2,5,1,,,,,,,
7,25,2,10,1,,,,,,,
7,26,2,10,1,,,,,,,
7,27,2,10,1,,,,,,,
7,28,1,15,1,,,,,,,
7,29,2,15,1,,,,,,,
7,30,2,15,1,,,,,,,
7,31,2,3,1,,,,,,,
7,32,2,3,1,,,,,,,
7,33,2,3,1,,,,,,,
7,34,2,3,1,,,,,,,
7,35,2,3,1,,,,,,,
7,36,2,10,1,,,,,,,
7,37,2,10,1,,,,,,,
7,38,2,10,1,,,,,,,
7,39,2,10,1,,,,,,,
7,40,2,10,1,,,,,,,
7,41,2,10,1,,,,,,,
7,0,6.3,5,2,,,,,,,
7,1,2,5,2,,,,,,,
7,2,2,5,2,,,,,,,
7,3,2,5,2,,,,,,,
7,4,34.2,14,2,,,,,,,
7,5,2,14,2,,,,,,,
7,6,2,14,2,,,,,,,
7,7,2,14,2,,,,,,,
7,8,2,14,2,,,,,,,
7,9,2,14,2,,,,,,,
7,10,2,14,2,,,,,,,
7,11,2,14,2,,,,,,,
7,12,2,14,2,,,,,,,
7,13,2,14,2,,,,,,,
7,14,2,14,2,,,,,,,
7,15,2,14,2,,,,,,,
7,16,2,14,2,,,,,,,
7,17,1,5,2,,,,,,,
7,18,2,5,2,,,,,,,
7,19,2,5,2,,,,,,,
7,20,2,5,2,,,,,,,
7,21,2,5,2,,,,,,,
7,22,1.6,10,2,,,,,,,
7,23,1.6,10,2,,,,,,,
7,24,1.6,10,2,,,,,,,
7,25,1.6,10,2,,,,,,,
7,26,1.6,10,2,,,,,,,
7,0,20.3,5,0,,,,,,,
7,1,3.6,5,0,,,,,,,
7,2,3.6,10,0,,,,,,,
7,3,3.6,10,0,,,,,,,
7,4,3.6,10,0,,,,,,,
7,5,2.8,5,0,,,,,,,
7,6,2,5,0,,,,,,,
7,7,2,10,0,,,,,,,
7,8,2,10,0,,,,,,,
7,9,2,10,0,,,,,,,
8,0,1.6,10,2,,,,,,,
8,1,1,7,2,,,,,,,
8,2,1.4,7,2,,,,,,,
8,3,2.4,7,2,,,,,,,
8,4,2.3,7,2,,,,,,,
8,5,2.3,7,2,,,,,,,
8,6,2.5,7,2,,,,,,,
8,7,3.2,7,2,,,,,,,
8,8,2,7,2,,,,,,,
8,9,2,7,2,,,,,,,
8,10,2,7,2,,,,,,,
8,11,2.2,7,2,,,,,,,
8,12,2.4,7,2,,,,,,,
8,13,2.4,7,2,,,,,,,
8,14,3.6,14,2,,,,,,,
8,15,2.4,14,2,,,,,,,
8,16,2.2,14,2,,,,,,,
8,17,2,14,2,,,,,,,
8,18,2,14,2,,,,,,,
8,19,2,14,2,,,,,,,
8,20,2,14,2,,,,,,,
8,21,2,14,2,,,,,,,
8,22,2.2,14,2,,,,,,,
8,23,1.2,14,2,,,,,,,
8,24,2.4,14,2,,,,,,,
8,25,2.4,14,2,,,,,,,
8,26,23,7,2,,,,,,,
8,27,1.3,7,2,,,,,,,
8,28,1,7,2,,,,,,,
8,29,1.3,7,2,,,,,,,
8,30,1,7,2,,,,,,,
8,31,1,7,2,,,,,,,
8,32,1,7,2,,,,,,,
8,33,1.3,7,2,,,,,,,
8,34,1.2,7,2,,,,,,,
8,35,1.5,7,2,,,,,,,
8,36,1.5,7,2,,,,,,,
8,37,1.5,7,2,,,,,,,
8,38,1.5,7,2,,,,,,,
8,39,1.5,7,2,,,,,,,
8,40,1.5,7,2,,,,,,,
8,41,1.5,7,2,,,,,,,
8,42,1.5,7,2,,,,,,,
8,43,1.5,7,2,,,,,,,
8,44,1.5,7,2,,,,,,,
8,0,1.6,5,0,,,,,,,
8,1,1.4,5,0,,,,,,,
8,2,1.5,5,0,,,,,,,
8,3,2.5,5,0,,,,,,,
8,4,2.4,5,0,,,,,,,
8,5,2.6,5,0,,,,,,,
8,6,2.9,5,0,,,,,,,
8,7,2.8,5,0,,,,,,,
8,8,2,5,0,,,,,,,
8,9,2,5,0,,,,,,,
8,10,2,5,0,,,,,,,
8,11,2.4,5,0,,,,,,,
8,12,2.4,5,0,,,,,,,
8,13,2.4,5,0,,,,,,,
8,14,1.2,14,0,,,,,,,
8,15,2.4,14,0,,,,,,,
8,16,2.4,14,0,,,,,,,
8,17,2,14,0,,,,,,,
8,18,2,14,0,,,,,,,
8,19,2,14,0,,,,,,,
8,20,2,14,0,,,,,,,
8,21,2,14,0,,,,,,,
8,22,2,14,0,,,,,,,
8,23,3.6,14,0,,,,,,,
8,24,2.4,14,0,,,,,,,
8,25,30.8,5,0,,,,,,,
8,26,1.5,5,0,,,,,,,
8,27,1.5,10,0,,,,,,,
8,28,1.5,10,0,,,,,,,
8,29,1.5,10,0,,,,,,,
8,30,1.5,10,0,,,,,,,
8,31,1.5,10,0,,,,,,,
8,32,1.5,10,0,,,,,,,
8,33,1.5,5,0,,,,,,,
8,34,1.5,5,0,,,,,,,
8,35,1.5,10,0,,,,,,,
8,36,1.5,10,0,,,,,,,
8,0,56.1,5,1,,,,,,,
8,1,1.3,5,1,,,,,,,
8,2,1,5,1,,,,,,,
8,3,1.3,5,1,,,,,,,
8,4,1,3,1,,,,,,,
8,5,1.3,3,1,,,,,,,
8,6,1,3,1,,,,,,,
8,7,1.3,10,1,,,,,,,
8,8,1,10,1,,,,,,,
8,9,1.3,10,1,,,,,,,
8,10,1,5,1,,,,,,,
8,11,1.3,5,1,,,,,,,
8,12,1,5,1,,,,,,,
8,13,1.3,5,1,,,,,,,
8,14,1,3,1,,,,,,,
8,15,1.3,3,1,,,,,,,
8,16,1,3,1,,,,,,,
8,17,1.3,10,1,,,,,,,
8,18,1,10,1,,,,,,,
8,19,1.3,10,1,,,,,,,
9,0,0,14,0,,,,,,,
9,1,2.4,15,0,,,,,,,
9,2,2.4,15,0,,,,,,,
9,3,2.4,15,0,,,,,,,
9,4,2.4,15,0,,,,,,,
9,5,2.4,15,0,,,,,,,
9,6,2.4,3,0,,,,,,,
9,7,2.4,3,0,,,,,,,
9,8,2.2,3,0,,,,,,,
9,9,2,15,0,,,,,,,
9,10,2,15,0,,,,,,,
9,11,2,15,0,,,,,,,
9,12,2,3,0,,,,,,,
9,13,2,3,0,,,,,,,
9,14,2,3,0,,,,,,,
9,15,12.5,14,0,,,,,,,
9,16,1.5,14,0,,,,,,,
9,17,1.5,14,0,,,,,,,
9,18,1.5,14,0,,,,,,,
9,19,1.5,14,0,,,,,,,
9,20,1.5,14,0,,,,,,,
9,21,1.5,14,0,,,,,,,
9,22,1.5,14,0,,,,,,,
9,23,1,15,0,,,,,,,
9,24,4,15,0,,,,,,,
9,25,4,15,0,,,,,,,
9,26,3,3,0,,,,,,,
9,27,2,3,0,,,,,,,
9,28,2,3,0,,,,,,,
9,29,2,3,0,,,,,,,
9,30,2,3,0,,,,,,,
9,31,9,14,0,,,,,,,
9,32,1.2,14,0,,,,,,,
9,33,1.2,14,0,,,,,,,
9,34,1.2,14,0,,,,,,,
9,35,1.3,14,0,,,,,,,
9,36,1.4,14,0,,,,,,,
9,37,1.4,14,0,,,,,,,
9,38,1.4,14,0,,,,,,,
9,39,1.4,14,0,,,,,,,
9,40,2.1,14,0,,,,,,,
9,41,2.1,14,0,,,,,,,
9,42,2.1,14,0,,,,,,,
9,43,2.1,14,0,,,,,,,
9,44,2.1,14,0,,,,,,,
9,45,2.1,14,0,,,,,,,
9,46,2.1,14,0,,,,,,,
9,0,1.2,5,1,,,,,,,
9,1,2.4,5,1,,,,,,,
9,2,2.4,5,1,,,,,,,
9,3,2.4,6,1,,,,,,,
9,4,2.4,6,1,,,,,,,
9,5,2.4,6,1,,,,,,,
9,6,2.4,6,1,,,,,,,
9,7,2.4,6,1,,,,,,,
9,8,2,3,1,,,,,,,
9,9,2,6,1,,,,,,,
9,10,22.5,10,1,,,,,,,
9,11,1.5,10,1,,,,,,,
9,12,1.5,10,1,,,,,,,
9,13,1.5,10,1,,,,,,,
9,14,1.5,10,1,,,,,,,
9,15,1.5,10,1,,,,,,,
9,16,1.5,10,1,,,,,,,
9,17,1.5,10,1,,,,,,,
9,18,19,10,1,,,,,,,
9,19,1.2,10,1,,,,,,,
9,20,1.2,10,1,,,,,,,
9,21,1.2,10,1,,,,,,,
9,22,1.2,10,1,,,,,,,
9,23,1.2,10,1,,,,,,,
9,24,1.2,10,1,,,,,,,
9,25,1.2,5,1,,,,,,,
9,26,1.2,5,1,,,,,,,
9,27,1.2,5,1,,,,,,,
9,28,1.2,5,1,,,,,,,
9,29,6.8,5,1,,,,,,,
9,30,1.4,7,1,,,,,,,
9,31,2.1,7,1,,,,,,,
9,32,2.1,7,1,,,,,,,
9,33,2.1,7,1,,,,,,,
9,34,2.1,7,1,,,,,,,
9,35,2.1,7,1,,,,,,,
9,36,2.1,7,1,,,,,,,
9,37,2.1,7,1,,,,,,,
9,0,24,5,2,,,,,,,
9,1,2,10,2,,,,,,,
9,2,2,10,2,,,,,,,
9,3,2,10,2,,,,,,,
9,4,2,10,2,,,,,,,
9,5,0,7,2,,,,,,,
9,6,1,7,2,,,,,,,
9,7,0.5,7,2,,,,,,,
9,8,1,7,2,,,,,,,
9,9,0.5,7,2,,,,,,,
9,10,1,7,2,,,,,,,
9,11,0.5,7,2,,,,,,,
9,12,1,7,2,,,,,,,
9,13,0.5,7,2,,,,,,,
9,14,1,7,2,,,,,,,
9,15,0.5,7,2,,,,,,,
9,16,1,7,2,,,,,,,
9,17,0.5,7,2,,,,,,,
9,18,1,7,2,,,,,,,
9,19,0.5,7,2,,,,,,,
9,20,1,7,2,,,,,,,
9,21,13.5,15,2,,,,,,,
9,22,4,15,2,,,,,,,
9,23,4,15,2,,,,,,,
9,24,2,3,2,,,,,,,
9,25,2,3,2,,,,,,,
9,26,2,3,2,,,,,,,
9,27,2,3,2,,,,,,,
9,28,1.6,7,2,,,,,,,
9,29,1.2,7,2,,,,,,,
9,30,1.2,7,2,,,,,,,
9,31,1.2,7,2,,,,,,,
9,32,1.2,7,2,,,,,,,
9,33,1.2,7,2,,,,,,,
9,34,1.2,7,2,,,,,,,
9,35,5.4,10,2,,,,,,,
9,36,1.4,10,2,,,,,,,
9,37,1.4,10,2,,,,,,,
9,38,1.4,10,2,,,,,,,
9,39,3.5,5,2,,,,,,,
9,40,2.1,5,2,,,,,,,
9,41,2.1,5,2,,,,,,,
9,42,2.1,5,2,,,,,,,
9,43,2.1,5,2,,,,,,,
9,44,2.1,5,2,,,,,,,
9,45,2.1,5,2,,,,,,,
9,46,2.1,5,2,,,,,,,
