wave,no,time,enemy_id,gate,loop,health_increment,damage_increment,armor_increment,resistance_increment,move_increment,gold,health,time_auto_next_wave,time_show_button_next
1,11,2.6,4,1,,,,,,,,,,
1,12,2.6,4,1,,,,,,,,,,
1,0,29.5,5,3,,,,,,,,,,
1,1,5,5,3,,,,,,,,,,
1,2,4,7,3,,,,,,,,,,
1,3,3.2,6,3,,,,,,,,,,
1,4,3.2,6,3,,,,,,,,,,
1,5,3.2,6,3,,,,,,,,,,
1,6,3.2,6,3,,,,,,,,,,
1,7,3.2,6,3,,,,,,,,,,
1,8,3.2,6,3,,,,,,,,,,
1,9,1.6,4,3,,,,,,,,,,
1,10,2.6,4,3,,,,,,,,,,
1,11,2.6,4,3,,,,,,,,,,
1,12,2.6,4,3,,,,,,,,,,
2,0,0,3,2,,,,,,,,,,
2,1,2.5,3,2,,,,,,,,,,
2,2,2.5,3,2,,,,,,,,,,
2,3,0.7,3,2,,,,,,,,,,
2,4,1.2,3,2,,,,,,,,,,
2,5,1.2,3,2,,,,,,,,,,
2,6,1.2,3,2,,,,,,,,,,
2,7,1.2,10,2,,,,,,,,,,
2,8,1.2,10,2,,,,,,,,,,
2,9,1.2,10,2,,,,,,,,,,
2,10,1.2,10,2,,,,,,,,,,
2,11,1.2,10,2,,,,,,,,,,
2,12,1.2,10,2,,,,,,,,,,
2,13,1.2,10,2,,,,,,,,,,
2,14,35,3,2,,,,,,,,,,
2,15,1.7,3,2,,,,,,,,,,
2,16,1.7,3,2,,,,,,,,,,
2,17,1.7,3,2,,,,,,,,,,
2,18,1.7,3,2,,,,,,,,,,
2,19,2.5,10,2,,,,,,,,,,
2,20,2.5,10,2,,,,,,,,,,
2,21,2.5,10,2,,,,,,,,,,
2,22,2.5,10,2,,,,,,,,,,
2,23,2.5,10,2,,,,,,,,,,
2,24,2.5,10,2,,,,,,,,,,
2,0,17.7,3,3,,,,,,,,,,
2,1,2.5,3,3,,,,,,,,,,
2,2,2.5,3,3,,,,,,,,,,
2,3,2.5,3,3,,,,,,,,,,
2,4,2.5,3,3,,,,,,,,,,
2,5,2.5,3,3,,,,,,,,,,
2,6,2.5,3,3,,,,,,,,,,
2,7,2.5,10,3,,,,,,,,,,
2,8,2.5,10,3,,,,,,,,,,
2,9,2.5,10,3,,,,,,,,,,
2,10,2.5,10,3,,,,,,,,,,
2,11,2.5,10,3,,,,,,,,,,
2,12,2.5,10,3,,,,,,,,,,
2,13,2.5,10,3,,,,,,,,,,
2,14,2.5,10,3,,,,,,,,,,
2,15,24.3,3,3,,,,,,,,,,
2,16,2.5,3,3,,,,,,,,,,
2,17,2.5,3,3,,,,,,,,,,
2,18,2.5,3,3,,,,,,,,,,
2,19,0,3,3,,,,,,,,,,
2,20,1.7,3,3,,,,,,,,,,
2,21,1.7,10,3,,,,,,,,,,
2,22,1.7,10,3,,,,,,,,,,
2,23,1.7,10,3,,,,,,,,,,
2,24,2,10,3,,,,,,,,,,
2,25,2,10,3,,,,,,,,,,
2,26,2,10,3,,,,,,,,,,
2,27,2,10,3,,,,,,,,,,
2,28,2,10,3,,,,,,,,,,
2,29,2,10,3,,,,,,,,,,
3,0,0,5,1,,,,,,,,,,
3,1,4,5,1,,,,,,,,,,
3,2,4,7,1,,,,,,,,,,
3,3,3.3,7,1,,,,,,,,,,
3,4,2.2,7,1,,,,,,,,,,
3,5,2.4,7,1,,,,,,,,,,
3,6,2.2,7,1,,,,,,,,,,
3,7,1.1,7,1,,,,,,,,,,
3,8,2.5,7,1,,,,,,,,,,
3,9,2.1,5,1,,,,,,,,,,
3,10,2.5,5,1,,,,,,,,,,
3,11,2,7,1,,,,,,,,,,
3,12,2.6,7,1,,,,,,,,,,
3,13,0.8,7,1,,,,,,,,,,
3,14,1.6,7,1,,,,,,,,,,
3,15,1.6,7,1,,,,,,,,,,
3,16,1.6,7,1,,,,,,,,,,
3,17,1.6,7,1,,,,,,,,,,
3,18,1.6,7,1,,,,,,,,,,
3,19,1.6,7,1,,,,,,,,,,
3,20,1.6,7,1,,,,,,,,,,
3,21,1.6,7,1,,,,,,,,,,
3,22,1.6,7,1,,,,,,,,,,
3,23,1.6,7,1,,,,,,,,,,
3,24,1.6,7,1,,,,,,,,,,
3,25,1.6,7,1,,,,,,,,,,
3,26,1.6,7,1,,,,,,,,,,
3,0,2,5,2,,,,,,,,,,
3,1,4,5,2,,,,,,,,,,
3,2,4,7,2,,,,,,,,,,
3,3,2.5,7,2,,,,,,,,,,
3,4,2.1,7,2,,,,,,,,,,
3,5,2.5,7,2,,,,,,,,,,
3,6,3.4,7,2,,,,,,,,,,
3,7,2.2,5,2,,,,,,,,,,
3,8,2.4,5,2,,,,,,,,,,
3,9,2.2,7,2,,,,,,,,,,
3,10,2.4,7,2,,,,,,,,,,
3,0,30.9,7,0,,,,,,,,,,
3,1,1.6,7,0,,,,,,,,,,
3,2,1.6,7,0,,,,,,,,,,
3,3,1.6,7,0,,,,,,,,,,
3,4,1.6,7,0,,,,,,,,,,
3,5,1.6,7,0,,,,,,,,,,
3,6,1.6,7,0,,,,,,,,,,
3,7,1.6,7,0,,,,,,,,,,
3,8,1.6,7,0,,,,,,,,,,
3,9,1.6,7,0,,,,,,,,,,
3,10,1.6,7,0,,,,,,,,,,
3,11,1.6,7,0,,,,,,,,,,
3,12,1.6,7,0,,,,,,,,,,
3,13,1.6,7,0,,,,,,,,,,
3,14,1.6,7,0,,,,,,,,,,
4,0,0,3,0,,,,,,,,,,
4,1,1.2,15,0,,,,,,,,,,
4,2,1.5,3,0,,,,,,,,,,
4,3,1.2,15,0,,,,,,,,,,
4,4,1.6,3,0,,,,,,,,,,
4,5,1.2,15,0,,,,,,,,,,
4,6,1.7,3,0,,,,,,,,,,
4,7,1.7,10,0,,,,,,,,,,
4,8,1.2,3,0,,,,,,,,,,
4,9,1.5,10,0,,,,,,,,,,
4,10,1.5,3,0,,,,,,,,,,
4,11,1.8,10,0,,,,,,,,,,
4,12,1.4,3,0,,,,,,,,,,
4,13,1.6,10,0,,,,,,,,,,
4,14,1.3,3,0,,,,,,,,,,
4,15,1.4,10,0,,,,,,,,,,
4,16,1.8,3,0,,,,,,,,,,
4,17,1.5,10,0,,,,,,,,,,
4,18,1,3,0,,,,,,,,,,
4,19,1,10,0,,,,,,,,,,
4,0,27.1,4,1,,,,,,,,,,
4,1,0.7,4,1,,,,,,,,,,
4,2,0.8,4,1,,,,,,,,,,
4,3,1,4,1,,,,,,,,,,
4,4,1,4,1,,,,,,,,,,
4,5,1,6,1,,,,,,,,,,
4,6,1,4,1,,,,,,,,,,
4,7,1,6,1,,,,,,,,,,
4,8,1,4,1,,,,,,,,,,
4,9,1,6,1,,,,,,,,,,
4,10,1,6,1,,,,,,,,,,
4,11,1,6,1,,,,,,,,,,
4,12,1,6,1,,,,,,,,,,
4,13,1,6,1,,,,,,,,,,
4,14,1,6,1,,,,,,,,,,
4,15,1,6,1,,,,,,,,,,
4,16,1,6,1,,,,,,,,,,
4,17,1,6,1,,,,,,,,,,
4,18,1,6,1,,,,,,,,,,
4,19,1,7,1,,,,,,,,,,
4,20,1,7,1,,,,,,,,,,
4,21,1,7,1,,,,,,,,,,
4,22,1,7,1,,,,,,,,,,
4,23,1,7,1,,,,,,,,,,
4,24,1,7,1,,,,,,,,,,
4,25,1,7,1,,,,,,,,,,
4,26,1,7,1,,,,,,,,,,
4,27,1,7,1,,,,,,,,,,
4,28,1,7,1,,,,,,,,,,
4,29,1,7,1,,,,,,,,,,
4,30,1,7,1,,,,,,,,,,
4,31,1,7,1,,,,,,,,,,
4,32,1,7,1,,,,,,,,,,
5,0,0,14,3,,,,,,,,,,
5,1,1.8,14,3,,,,,,,,,,
5,2,1.8,14,3,,,,,,,,,,
5,3,2,14,3,,,,,,,,,,
5,4,2,14,3,,,,,,,,,,
5,5,1.8,14,3,,,,,,,,,,
5,6,2.2,14,3,,,,,,,,,,
5,7,2.1,14,3,,,,,,,,,,
5,8,2,14,3,,,,,,,,,,
5,9,2,14,3,,,,,,,,,,
5,10,1.8,14,3,,,,,,,,,,
5,11,2.2,14,3,,,,,,,,,,
5,12,1.3,14,3,,,,,,,,,,
5,13,2.6,14,3,,,,,,,,,,
5,14,2.6,14,3,,,,,,,,,,
5,15,2.6,14,3,,,,,,,,,,
5,16,2.6,14,3,,,,,,,,,,
5,17,2.6,14,3,,,,,,,,,,
5,18,2.6,7,3,,,,,,,,,,
5,0,1.3,5,0,,,,,,,,,,
5,1,1.7,5,0,,,,,,,,,,
5,2,1.9,5,0,,,,,,,,,,
5,3,2.2,7,0,,,,,,,,,,
5,4,1.7,7,0,,,,,,,,,,
5,5,2.1,7,0,,,,,,,,,,
5,6,2.3,7,0,,,,,,,,,,
5,7,1.9,7,0,,,,,,,,,,
5,8,1.9,7,0,,,,,,,,,,
5,9,2,7,0,,,,,,,,,,
5,10,2,7,0,,,,,,,,,,
5,11,0.7,5,0,,,,,,,,,,
5,12,2.6,6,0,,,,,,,,,,
5,13,2.6,5,0,,,,,,,,,,
5,14,2.6,7,0,,,,,,,,,,
5,15,2.6,7,0,,,,,,,,,,
5,16,2.6,7,0,,,,,,,,,,
5,17,2.6,7,0,,,,,,,,,,
5,0,38.6,15,1,,,,,,,,,,
5,1,1.3,15,1,,,,,,,,,,
5,2,1.3,15,1,,,,,,,,,,
5,3,1.3,15,1,,,,,,,,,,
5,4,1.3,15,1,,,,,,,,,,
5,5,1.3,15,1,,,,,,,,,,
5,6,1.3,15,1,,,,,,,,,,
5,7,1.3,10,1,,,,,,,,,,
5,8,1.3,10,1,,,,,,,,,,
5,9,1.3,10,1,,,,,,,,,,
5,10,1.3,10,1,,,,,,,,,,
5,11,1.3,10,1,,,,,,,,,,
5,12,1.3,10,1,,,,,,,,,,
5,13,1.3,10,1,,,,,,,,,,
5,14,1.3,10,1,,,,,,,,,,
6,0,0,15,2,,,,,,,,,,
6,1,2,15,2,,,,,,,,,,
6,2,2,15,2,,,,,,,,,,
6,3,2,15,2,,,,,,,,,,
6,4,2,15,2,,,,,,,,,,
6,5,8,15,2,,,,,,,,,,
6,6,2,15,2,,,,,,,,,,
6,7,2,15,2,,,,,,,,,,
6,8,2,15,2,,,,,,,,,,
6,9,9.4,15,2,,,,,,,,,,
6,10,2,15,2,,,,,,,,,,
6,11,2,15,2,,,,,,,,,,
6,12,2,15,2,,,,,,,,,,
6,13,2,15,2,,,,,,,,,,
6,14,2,15,2,,,,,,,,,,
6,0,9.5,3,3,,,,,,,,,,
6,1,1.5,3,3,,,,,,,,,,
6,2,1.5,3,3,,,,,,,,,,
6,3,1.5,3,3,,,,,,,,,,
6,4,9.5,3,3,,,,,,,,,,
6,5,1.5,3,3,,,,,,,,,,
6,6,1.5,3,3,,,,,,,,,,
6,7,1.5,3,3,,,,,,,,,,
6,8,1.4,3,3,,,,,,,,,,
6,9,12,3,3,,,,,,,,,,
6,10,1.1,3,3,,,,,,,,,,
6,11,1.5,3,3,,,,,,,,,,
6,12,1.1,3,3,,,,,,,,,,
6,13,1.7,3,3,,,,,,,,,,
6,14,0.9,3,3,,,,,,,,,,
6,15,1.9,3,3,,,,,,,,,,
6,16,0.9,3,3,,,,,,,,,,
6,17,2.9,10,3,,,,,,,,,,
6,18,2.8,10,3,,,,,,,,,,
6,19,2.5,10,3,,,,,,,,,,
6,20,3,10,3,,,,,,,,,,
6,21,2.7,10,3,,,,,,,,,,
6,22,3,15,3,,,,,,,,,,
6,23,2.1,15,3,,,,,,,,,,
6,24,3,15,3,,,,,,,,,,
6,25,2.9,15,3,,,,,,,,,,
6,0,52.6,10,1,,,,,,,,,,
6,1,2.7,10,1,,,,,,,,,,
6,2,2.5,10,1,,,,,,,,,,
6,3,3,10,1,,,,,,,,,,
6,4,2.8,10,1,,,,,,,,,,
6,5,2.9,15,1,,,,,,,,,,
6,6,2.8,15,1,,,,,,,,,,
6,7,2.3,15,1,,,,,,,,,,
6,8,3,15,1,,,,,,,,,,
6,9,2.7,15,1,,,,,,,,,,
7,0,0,14,0,,,,,,,,,,
7,1,1.5,14,0,,,,,,,,,,
7,2,1.8,14,0,,,,,,,,,,
7,3,1.5,14,0,,,,,,,,,,
7,4,1.8,14,0,,,,,,,,,,
7,5,1.5,14,0,,,,,,,,,,
7,6,1.8,14,0,,,,,,,,,,
7,7,1.5,14,0,,,,,,,,,,
7,8,1.8,14,0,,,,,,,,,,
7,9,1.5,14,0,,,,,,,,,,
7,10,1.8,14,0,,,,,,,,,,
7,11,1.5,14,0,,,,,,,,,,
7,12,1.8,14,0,,,,,,,,,,
7,13,1.5,14,0,,,,,,,,,,
7,14,1.5,14,0,,,,,,,,,,
7,15,1.4,14,0,,,,,,,,,,
7,16,1.5,14,0,,,,,,,,,,
7,17,1.6,14,0,,,,,,,,,,
7,18,1.2,14,0,,,,,,,,,,
7,19,1.9,14,0,,,,,,,,,,
7,20,1.8,14,0,,,,,,,,,,
7,0,32.2,15,1,,,,,,,,,,
7,1,1.6,15,1,,,,,,,,,,
7,2,1.6,15,1,,,,,,,,,,
7,3,1.6,15,1,,,,,,,,,,
7,4,1.6,15,1,,,,,,,,,,
7,5,1.6,15,1,,,,,,,,,,
7,6,1.6,15,1,,,,,,,,,,
7,7,1.6,15,1,,,,,,,,,,
7,8,1.6,15,1,,,,,,,,,,
7,9,1.6,15,1,,,,,,,,,,
7,10,1.6,15,1,,,,,,,,,,
7,11,0.8,6,1,,,,,,,,,,
7,12,0.5,6,1,,,,,,,,,,
7,13,0.5,6,1,,,,,,,,,,
7,14,0.5,6,1,,,,,,,,,,
7,15,0.5,6,1,,,,,,,,,,
7,16,0.5,6,1,,,,,,,,,,
7,17,0.5,6,1,,,,,,,,,,
7,18,0.5,6,1,,,,,,,,,,
7,19,0.5,6,1,,,,,,,,,,
7,20,0.5,6,1,,,,,,,,,,
7,21,0.5,6,1,,,,,,,,,,
7,22,0.5,6,1,,,,,,,,,,
7,23,0.5,6,1,,,,,,,,,,
7,0,33,7,3,,,,,,,,,,
7,1,1.6,7,3,,,,,,,,,,
7,2,1.6,7,3,,,,,,,,,,
7,3,1.6,7,3,,,,,,,,,,
7,4,1.6,7,3,,,,,,,,,,
7,5,1.6,7,3,,,,,,,,,,
7,6,1.6,7,3,,,,,,,,,,
7,7,1.6,7,3,,,,,,,,,,
7,8,1.6,7,3,,,,,,,,,,
7,9,1.6,7,3,,,,,,,,,,
7,10,1.6,7,3,,,,,,,,,,
8,0,0,5,2,,,,,,,,,,
8,1,2,5,2,,,,,,,,,,
8,2,2,5,2,,,,,,,,,,
8,3,2,5,2,,,,,,,,,,
8,4,2,10,2,,,,,,,,,,
8,5,2,10,2,,,,,,,,,,
8,6,2,10,2,,,,,,,,,,
8,7,2,10,2,,,,,,,,,,
8,8,2,10,2,,,,,,,,,,
8,9,2,10,2,,,,,,,,,,
8,10,2,10,2,,,,,,,,,,
8,11,2,10,2,,,,,,,,,,
8,12,2,10,2,,,,,,,,,,
8,13,2,10,2,,,,,,,,,,
8,14,2,10,2,,,,,,,,,,
8,0,28,5,1,,,,,,,,,,
8,1,1.7,5,1,,,,,,,,,,
8,2,1.5,5,1,,,,,,,,,,
8,3,1.2,5,1,,,,,,,,,,
8,4,1.2,10,1,,,,,,,,,,
8,5,1.4,10,1,,,,,,,,,,
8,6,1.8,10,1,,,,,,,,,,
8,7,1.4,10,1,,,,,,,,,,
8,8,1.5,10,1,,,,,,,,,,
8,9,0.9,15,1,,,,,,,,,,
8,10,1.8,15,1,,,,,,,,,,
8,11,1.8,15,1,,,,,,,,,,
8,12,1.8,15,1,,,,,,,,,,
8,13,1.8,10,1,,,,,,,,,,
8,14,1.8,10,1,,,,,,,,,,
8,15,1.8,10,1,,,,,,,,,,
8,16,1.8,15,1,,,,,,,,,,
8,17,1.8,15,1,,,,,,,,,,
8,18,1.8,15,1,,,,,,,,,,
8,0,41.5,15,0,,,,,,,,,,
8,1,1.8,15,0,,,,,,,,,,
8,2,1.8,15,0,,,,,,,,,,
8,3,1.8,10,0,,,,,,,,,,
8,4,1.8,10,0,,,,,,,,,,
8,5,1.8,10,0,,,,,,,,,,
8,6,1.8,10,0,,,,,,,,,,
8,7,1.8,15,0,,,,,,,,,,
8,8,1.8,15,0,,,,,,,,,,
9,0,0,5,3,,,,,,,,,,
9,1,2,5,3,,,,,,,,,,
9,2,2,5,3,,,,,,,,,,
9,3,2,5,3,,,,,,,,,,
9,4,2,5,3,,,,,,,,,,
9,5,2,3,3,,,,,,,,,,
9,6,2,3,3,,,,,,,,,,
9,7,2,3,3,,,,,,,,,,
9,8,2,3,3,,,,,,,,,,
9,9,2,3,3,,,,,,,,,,
9,10,2,3,3,,,,,,,,,,
9,11,2,3,3,,,,,,,,,,
9,12,2,3,3,,,,,,,,,,
9,13,2,3,3,,,,,,,,,,
9,14,2,10,3,,,,,,,,,,
9,15,2,10,3,,,,,,,,,,
9,0,1,8,2,,,,,,,,,,
9,1,2,3,2,,,,,,,,,,
9,2,2,3,2,,,,,,,,,,
9,3,2,3,2,,,,,,,,,,
9,4,2,3,2,,,,,,,,,,
9,5,2,10,2,,,,,,,,,,
9,6,2,10,2,,,,,,,,,,
9,7,2,10,2,,,,,,,,,,
9,8,2,10,2,,,,,,,,,,
9,9,2,10,2,,,,,,,,,,
9,10,2,15,2,,,,,,,,,,
9,11,2,15,2,,,,,,,,,,
9,12,2,15,2,,,,,,,,,,
9,13,2,15,2,,,,,,,,,,
9,14,2,15,2,,,,,,,,,,
9,15,2,15,2,,,,,,,,,,
9,0,32,10,1,,,,,,,,,,
9,1,2,15,1,,,,,,,,,,
9,2,4,15,1,,,,,,,,,,
9,3,4,15,1,,,,,,,,,,
9,4,3,10,1,,,,,,,,,,
9,5,2,10,1,,,,,,,,,,
9,6,2,10,1,,,,,,,,,,
9,7,2,15,1,,,,,,,,,,
9,8,2,15,1,,,,,,,,,,
9,9,3,15,1,,,,,,,,,,
9,10,1,15,1,,,,,,,,,,
9,0,32,15,0,,,,,,,,,,
9,1,4,15,0,,,,,,,,,,
9,2,4,15,0,,,,,,,,,,
9,3,4,15,0,,,,,,,,,,
9,4,2,10,0,,,,,,,,,,
9,5,2,10,0,,,,,,,,,,
9,6,2,10,0,,,,,,,,,,
9,7,2,15,0,,,,,,,,,,
9,8,2,15,0,,,,,,,,,,
9,9,2,15,0,,,,,,,,,,
10,0,0,5,3,,,,,,,,,,
10,1,1.8,5,3,,,,,,,,,,
10,2,1.8,5,3,,,,,,,,,,
10,3,1.8,10,3,,,,,,,,,,
10,4,1.8,10,3,,,,,,,,,,
10,5,1.8,10,3,,,,,,,,,,
10,6,1.8,10,3,,,,,,,,,,
10,7,1.8,10,3,,,,,,,,,,
10,8,1.8,10,3,,,,,,,,,,
10,9,1.8,10,3,,,,,,,,,,
10,10,14,5,3,,,,,,,,,,
10,11,1.6,5,3,,,,,,,,,,
10,12,1.6,5,3,,,,,,,,,,
10,13,1.6,5,3,,,,,,,,,,
10,14,1.6,5,3,,,,,,,,,,
10,15,1.6,15,3,,,,,,,,,,
10,16,1.6,15,3,,,,,,,,,,
10,17,1.6,15,3,,,,,,,,,,
10,18,1.6,15,3,,,,,,,,,,
10,19,1.6,5,3,,,,,,,,,,
10,20,1.6,5,3,,,,,,,,,,
10,21,1.6,5,3,,,,,,,,,,
10,22,1.6,15,3,,,,,,,,,,
10,23,1.6,15,3,,,,,,,,,,
10,24,1.6,15,3,,,,,,,,,,
10,25,1.6,15,3,,,,,,,,,,
10,0,16.2,5,1,,,,,,,,,,
10,1,2.5,5,1,,,,,,,,,,
10,2,2.5,5,1,,,,,,,,,,
10,3,1.5,10,1,,,,,,,,,,
10,4,1.5,10,1,,,,,,,,,,
10,5,1.5,10,1,,,,,,,,,,
10,6,1.5,10,1,,,,,,,,,,
10,7,1.5,10,1,,,,,,,,,,
10,8,1.5,10,1,,,,,,,,,,
10,0,31,14,2,,,,,,,,,,
10,1,1.6,14,2,,,,,,,,,,
10,2,1.6,14,2,,,,,,,,,,
10,3,1.6,14,2,,,,,,,,,,
10,4,1.6,14,2,,,,,,,,,,
10,5,1.6,14,2,,,,,,,,,,
10,6,1.6,14,2,,,,,,,,,,
10,7,1.6,14,2,,,,,,,,,,
10,8,1.6,14,2,,,,,,,,,,
10,9,1.6,14,2,,,,,,,,,,
10,10,1.6,14,2,,,,,,,,,,
10,11,1.6,14,2,,,,,,,,,,
10,12,1.6,14,2,,,,,,,,,,
10,13,1.6,14,2,,,,,,,,,,
10,14,1.6,14,2,,,,,,,,,,
10,15,1.6,14,2,,,,,,,,,,
11,0,0,5,0,,,,,,,,,,
11,1,1.4,5,0,,,,,,,,,,
11,2,1.5,5,0,,,,,,,,,,
11,3,2.5,5,0,,,,,,,,,,
11,4,2.4,5,0,,,,,,,,,,
11,5,2.6,5,0,,,,,,,,,,
11,6,2.9,5,0,,,,,,,,,,
11,7,2.8,5,0,,,,,,,,,,
11,8,2,5,0,,,,,,,,,,
11,9,2,5,0,,,,,,,,,,
11,10,2,5,0,,,,,,,,,,
11,11,2.4,5,0,,,,,,,,,,
11,12,2.4,5,0,,,,,,,,,,
11,13,2.4,5,0,,,,,,,,,,
11,0,1,7,2,,,,,,,,,,
11,1,1.4,7,2,,,,,,,,,,
11,2,2.4,7,2,,,,,,,,,,
11,3,2.3,7,2,,,,,,,,,,
11,4,2.3,7,2,,,,,,,,,,
11,5,2.5,7,2,,,,,,,,,,
11,6,3.2,7,2,,,,,,,,,,
11,7,2,7,2,,,,,,,,,,
11,8,2,7,2,,,,,,,,,,
11,9,2,7,2,,,,,,,,,,
11,10,2.2,7,2,,,,,,,,,,
11,11,2.4,7,2,,,,,,,,,,
11,12,2.4,7,2,,,,,,,,,,
11,0,29.3,14,1,,,,,,,,,,
11,1,1.6,14,1,,,,,,,,,,
11,2,1.6,14,1,,,,,,,,,,
11,3,1.6,14,1,,,,,,,,,,
11,4,1.6,14,1,,,,,,,,,,
11,5,1.6,14,1,,,,,,,,,,
11,6,1.6,14,1,,,,,,,,,,
11,7,1.6,14,1,,,,,,,,,,
11,8,1.6,14,1,,,,,,,,,,
11,9,1.6,14,1,,,,,,,,,,
11,10,1.6,14,1,,,,,,,,,,
11,11,1.6,14,1,,,,,,,,,,
11,12,1.6,14,1,,,,,,,,,,
11,0,30.1,15,3,,,,,,,,,,
11,1,1.6,15,3,,,,,,,,,,
11,2,1.6,15,3,,,,,,,,,,
11,3,1.6,15,3,,,,,,,,,,
11,4,1.6,15,3,,,,,,,,,,
11,5,1.6,15,3,,,,,,,,,,
11,6,1.6,15,3,,,,,,,,,,
11,7,1.6,15,3,,,,,,,,,,
11,8,1.6,15,3,,,,,,,,,,
11,9,1.6,15,3,,,,,,,,,,
11,10,1.6,15,3,,,,,,,,,,
11,11,1.6,15,3,,,,,,,,,,
12,0,0,4,1,,,,,,,,,,
12,1,1.2,4,1,,,,,,,,,,
12,2,1.2,4,1,,,,,,,,,,
12,3,1.2,6,1,,,,,,,,,,
12,4,1.2,6,1,,,,,,,,,,
12,5,1.2,4,1,,,,,,,,,,
12,6,1.2,4,1,,,,,,,,,,
12,7,1.2,4,1,,,,,,,,,,
12,8,1.2,6,1,,,,,,,,,,
12,9,1.2,6,1,,,,,,,,,,
12,0,0.6,4,2,,,,,,,,,,
12,1,1.2,4,2,,,,,,,,,,
12,2,1.2,6,2,,,,,,,,,,
12,3,1.2,6,2,,,,,,,,,,
12,4,1.2,6,2,,,,,,,,,,
12,5,1.2,4,2,,,,,,,,,,
12,6,1.2,4,2,,,,,,,,,,
12,7,1.2,6,2,,,,,,,,,,
12,8,1.2,6,2,,,,,,,,,,
12,9,1.2,6,2,,,,,,,,,,
12,10,0,7,2,,,,,,,,,,
12,11,2,7,2,,,,,,,,,,
12,12,1,7,2,,,,,,,,,,
12,13,2,7,2,,,,,,,,,,
12,14,1.3,7,2,,,,,,,,,,
12,15,1.3,7,2,,,,,,,,,,
12,16,1.3,7,2,,,,,,,,,,
12,17,1.3,7,2,,,,,,,,,,
12,18,1.2,7,2,,,,,,,,,,
12,19,1.5,7,2,,,,,,,,,,
12,20,1.5,7,2,,,,,,,,,,
12,21,1.5,7,2,,,,,,,,,,
12,22,1.5,7,2,,,,,,,,,,
