wave,no,time,enemy_id,gate,lane,gold,health,time_auto_next_wave,time_show_button_next,tower_lock,rate_3_star,rate_2_star
1,35,0,32,5,2,,,,,,,
2,0,0,24,2,1,,,,,,,
2,1,0,24,2,2,,,,,,,
2,2,2,32,2,1,,,,,,,
2,3,0,32,2,2,,,,,,,
2,4,2,32,2,1,,,,,,,
2,5,0,32,2,2,,,,,,,
2,6,3,24,2,1,,,,,,,
2,7,0,24,2,2,,,,,,,
2,8,2,32,2,1,,,,,,,
2,9,0,32,2,2,,,,,,,
2,10,2,32,2,1,,,,,,,
2,11,0,32,2,2,,,,,,,
2,12,3,24,2,1,,,,,,,
2,13,0,24,2,2,,,,,,,
2,14,2,32,2,1,,,,,,,
2,15,0,32,2,2,,,,,,,
2,16,2,32,2,1,,,,,,,
2,17,0,32,2,2,,,,,,,
2,0,3,24,1,1,,,,,,,
2,1,0,24,1,2,,,,,,,
2,2,2,32,1,1,,,,,,,
2,3,0,32,1,2,,,,,,,
2,4,2,32,1,1,,,,,,,
2,5,0,32,1,2,,,,,,,
2,6,3,24,1,1,,,,,,,
2,7,0,24,1,2,,,,,,,
2,8,2,32,1,1,,,,,,,
2,9,0,32,1,2,,,,,,,
2,10,2,32,1,1,,,,,,,
2,11,0,32,1,2,,,,,,,
2,12,3,24,1,1,,,,,,,
2,13,0,24,1,2,,,,,,,
2,14,2,32,1,1,,,,,,,
2,15,0,32,1,2,,,,,,,
2,16,2,32,1,1,,,,,,,
2,17,0,32,1,2,,,,,,,
2,0,15,26,4,1,,,,,,,
2,1,0,26,4,2,,,,,,,
2,2,1.2,0,4,1,,,,,,,
2,3,0,0,4,2,,,,,,,
2,4,1.2,0,4,1,,,,,,,
2,5,0,0,4,2,,,,,,,
2,8,2.5,26,4,1,,,,,,,
2,9,0,26,4,2,,,,,,,
2,10,1.2,0,4,1,,,,,,,
2,11,0,0,4,2,,,,,,,
2,12,1.2,0,4,1,,,,,,,
2,13,0,0,4,2,,,,,,,
2,0,8,27,5,1,,,,,,,
2,1,0,27,5,2,,,,,,,
2,2,1.2,1,5,1,,,,,,,
2,3,0,1,5,2,,,,,,,
2,4,1.2,1,5,1,,,,,,,
2,5,0,1,5,2,,,,,,,
2,8,2.5,27,5,1,,,,,,,
2,9,0,27,5,2,,,,,,,
2,10,1.2,1,5,1,,,,,,,
2,11,0,1,5,2,,,,,,,
2,12,1.2,1,5,1,,,,,,,
2,13,0,1,5,2,,,,,,,
3,0,0,27,5,1,,,,,,,
3,1,0,27,5,2,,,,,,,
3,2,1.2,32,5,1,,,,,,,
3,3,0,32,5,2,,,,,,,
3,4,1.2,32,5,1,,,,,,,
3,5,0,32,5,2,,,,,,,
3,6,2,27,5,1,,,,,,,
3,7,0,27,5,2,,,,,,,
3,8,1.2,32,5,1,,,,,,,
3,9,0,32,5,2,,,,,,,
3,10,1.2,32,5,1,,,,,,,
3,11,0,32,5,2,,,,,,,
3,12,2,27,5,1,,,,,,,
3,13,0,27,5,2,,,,,,,
3,14,1.2,32,5,1,,,,,,,
3,15,0,32,5,2,,,,,,,
3,16,1.2,32,5,1,,,,,,,
3,17,0,32,5,2,,,,,,,
3,0,10,26,4,1,,,,,,,
3,1,0,26,4,2,,,,,,,
3,2,1.2,32,4,1,,,,,,,
3,3,0,32,4,2,,,,,,,
3,4,1.2,32,4,1,,,,,,,
3,5,0,32,4,2,,,,,,,
3,6,2.5,26,4,1,,,,,,,
3,7,0,26,4,2,,,,,,,
3,8,1.2,32,4,1,,,,,,,
3,9,0,32,4,2,,,,,,,
3,10,1.2,32,4,1,,,,,,,
3,11,0,32,4,2,,,,,,,
3,12,2.5,26,4,1,,,,,,,
3,13,0,26,4,2,,,,,,,
3,14,1.2,32,4,1,,,,,,,
3,15,0,32,4,2,,,,,,,
3,16,1.2,32,4,1,,,,,,,
3,17,0,32,4,2,,,,,,,
3,0,5,28,2,1,,,,,,,
3,1,0,28,2,2,,,,,,,
3,2,0.5,31,2,1,,,,,,,
3,3,0,31,2,2,,,,,,,
3,4,0.5,31,2,1,,,,,,,
3,5,0,31,2,2,,,,,,,
3,6,2.5,28,2,1,,,,,,,
3,7,0,28,2,2,,,,,,,
3,8,0.5,31,2,1,,,,,,,
3,9,0,31,2,2,,,,,,,
3,10,0.5,31,2,1,,,,,,,
3,11,0,31,2,2,,,,,,,
3,12,2.5,28,2,1,,,,,,,
3,13,0,28,2,2,,,,,,,
3,14,0.5,31,2,1,,,,,,,
3,15,0,31,2,2,,,,,,,
3,16,0.5,31,2,1,,,,,,,
3,17,0,31,2,2,,,,,,,
3,0,15,28,1,1,,,,,,,
3,1,0,28,1,2,,,,,,,
3,2,0.5,31,1,1,,,,,,,
3,3,0,31,1,2,,,,,,,
3,4,0.5,31,1,1,,,,,,,
3,5,0,31,1,2,,,,,,,
3,6,2.5,28,1,1,,,,,,,
3,7,0,28,1,2,,,,,,,
3,8,0.5,31,1,1,,,,,,,
3,9,0,31,1,2,,,,,,,
3,10,0.5,31,1,1,,,,,,,
3,11,0,31,1,2,,,,,,,
4,0,0,26,1,1,,,,,,,
4,1,0,26,1,2,,,,,,,
4,2,0.8,32,1,1,,,,,,,
4,3,0,32,1,2,,,,,,,
4,4,0.8,32,1,1,,,,,,,
4,5,0,32,1,2,,,,,,,
4,6,2.5,26,1,1,,,,,,,
4,7,0,26,1,2,,,,,,,
4,8,0.8,32,1,1,,,,,,,
4,9,0,32,1,2,,,,,,,
4,10,0.8,32,1,1,,,,,,,
4,11,0,32,1,2,,,,,,,
4,12,2.5,26,1,1,,,,,,,
4,13,0,26,1,2,,,,,,,
4,14,0.8,32,1,1,,,,,,,
4,15,0,32,1,2,,,,,,,
4,16,0.8,32,1,1,,,,,,,
4,17,0,32,1,2,,,,,,,
4,0,15,26,2,1,,,,,,,
4,1,0,26,2,2,,,,,,,
4,2,0.8,32,2,1,,,,,,,
4,3,0,32,2,2,,,,,,,
4,4,0.8,32,2,1,,,,,,,
4,5,0,32,2,2,,,,,,,
4,6,2.5,26,2,1,,,,,,,
4,7,0,26,2,2,,,,,,,
4,8,0.8,32,2,1,,,,,,,
4,9,0,32,2,2,,,,,,,
4,10,0.8,32,2,1,,,,,,,
4,11,0,32,2,2,,,,,,,
4,12,2.5,26,2,1,,,,,,,
4,13,0,26,2,2,,,,,,,
4,14,0.8,32,2,1,,,,,,,
4,15,0,32,2,2,,,,,,,
4,16,0.8,32,2,1,,,,,,,
4,17,0,32,2,2,,,,,,,
4,0,3,28,4,0,,,,,,,
4,1,0,28,4,1,,,,,,,
4,2,0,28,4,2,,,,,,,
4,3,0.8,31,4,0,,,,,,,
4,4,0,31,4,1,,,,,,,
4,5,0,31,4,2,,,,,,,
4,6,0.8,31,4,0,,,,,,,
4,7,0,31,4,1,,,,,,,
4,8,0,31,4,2,,,,,,,
4,9,0.8,32,4,0,,,,,,,
4,10,0,32,4,1,,,,,,,
4,11,0,32,4,2,,,,,,,
4,12,5,28,4,0,,,,,,,
4,13,0,28,4,1,,,,,,,
4,14,0,28,4,2,,,,,,,
4,15,0.8,31,4,0,,,,,,,
4,16,0,31,4,1,,,,,,,
4,17,0,31,4,2,,,,,,,
4,18,0.8,31,4,0,,,,,,,
4,19,0,31,4,1,,,,,,,
4,20,0,31,4,2,,,,,,,
4,21,0.8,32,4,0,,,,,,,
4,22,0,32,4,1,,,,,,,
4,23,0,32,4,2,,,,,,,
4,0,6,28,5,0,,,,,,,
4,1,0,28,5,1,,,,,,,
4,2,0,28,5,2,,,,,,,
4,3,0.8,31,5,0,,,,,,,
4,4,0,31,5,1,,,,,,,
4,5,0,31,5,2,,,,,,,
4,6,0.8,31,5,0,,,,,,,
4,7,0,31,5,1,,,,,,,
4,8,0,31,5,2,,,,,,,
4,9,0.8,32,5,0,,,,,,,
4,10,0,32,5,1,,,,,,,
4,11,0,32,5,2,,,,,,,
4,12,5,28,5,0,,,,,,,
4,13,0,28,5,1,,,,,,,
4,14,0,28,5,2,,,,,,,
4,15,0.8,31,5,0,,,,,,,
4,16,0,31,5,1,,,,,,,
4,17,0,31,5,2,,,,,,,
4,18,0.8,31,5,0,,,,,,,
4,19,0,31,5,1,,,,,,,
4,20,0,31,5,2,,,,,,,
4,21,0.8,32,5,0,,,,,,,
4,22,0,32,5,1,,,,,,,
4,23,0,32,5,2,,,,,,,
5,0,8,26,5,0,,,,,,,
5,1,0,26,5,2,,,,,,,
5,2,1.2,32,5,0,,,,,,,
5,3,0,32,5,1,,,,,,,
5,4,0,32,5,2,,,,,,,
5,5,3,26,5,0,,,,,,,
5,6,0,26,5,1,,,,,,,
5,7,1.2,32,5,0,,,,,,,
5,8,0,32,5,1,,,,,,,
5,9,0,32,5,2,,,,,,,
5,10,3,26,5,0,,,,,,,
5,11,0,26,5,2,,,,,,,
5,12,1.2,32,5,0,,,,,,,
5,13,0,32,5,1,,,,,,,
5,14,0,32,5,2,,,,,,,
5,15,5,26,5,0,,,,,,,
5,16,0,26,5,1,,,,,,,
5,17,1.2,32,5,0,,,,,,,
5,18,0,32,5,1,,,,,,,
5,19,0,32,5,2,,,,,,,
5,20,3,26,5,0,,,,,,,
5,21,0,26,5,2,,,,,,,
5,22,1.2,32,5,0,,,,,,,
5,23,0,32,5,1,,,,,,,
5,24,0,32,5,2,,,,,,,
5,0,7,32,2,1,,,,,,,
5,1,0,32,2,2,,,,,,,
5,2,2,27,2,0,,,,,,,
5,3,0,32,2,1,,,,,,,
5,4,0,32,2,2,,,,,,,
5,5,2,27,2,0,,,,,,,
5,6,0,32,2,1,,,,,,,
5,7,0,32,2,2,,,,,,,
5,8,2,27,2,0,,,,,,,
5,9,0,32,2,1,,,,,,,
5,10,0,32,2,2,,,,,,,
5,0,0,32,3,1,,,,,,,
5,1,0,32,3,2,,,,,,,
5,2,2,24,3,0,,,,,,,
5,3,0,32,3,1,,,,,,,
5,4,0,32,3,2,,,,,,,
5,5,2,24,3,0,,,,,,,
5,6,0,32,3,1,,,,,,,
5,7,0,32,3,2,,,,,,,
5,8,2,24,3,0,,,,,,,
5,9,0,32,3,1,,,,,,,
5,10,0,32,3,2,,,,,,,
6,0,0,32,0,-1,,,,,,,
6,1,0.8,32,0,-1,,,,,,,
6,2,1,24,0,-1,,,,,,,
6,3,1.2,32,0,-1,,,,,,,
6,4,1.2,32,0,-1,,,,,,,
6,5,0.8,24,0,-1,,,,,,,
6,6,2,32,0,-1,,,,,,,
6,7,0.8,32,0,-1,,,,,,,
6,8,2,32,0,-1,,,,,,,
6,9,1.2,24,0,-1,,,,,,,
6,10,1.2,32,0,-1,,,,,,,
6,11,1.2,32,0,-1,,,,,,,
6,12,1.2,24,0,-1,,,,,,,
6,13,1,32,0,-1,,,,,,,
6,14,2,32,0,-1,,,,,,,
6,0,5,24,4,0,,,,,,,
6,1,0,24,4,1,,,,,,,
6,2,1.5,27,4,0,,,,,,,
6,3,0,27,4,2,,,,,,,
6,4,0.8,32,4,-1,,,,,,,
6,5,1,32,4,-1,,,,,,,
6,6,0.8,32,4,-1,,,,,,,
6,7,2,24,4,0,,,,,,,
6,8,0,24,4,1,,,,,,,
6,9,1.5,27,4,0,,,,,,,
6,10,0,27,4,2,,,,,,,
6,11,0.8,32,4,-1,,,,,,,
6,12,1,32,4,-1,,,,,,,
6,13,0.8,32,4,-1,,,,,,,
6,14,2,24,4,0,,,,,,,
6,15,0,24,4,1,,,,,,,
6,16,1.5,27,4,0,,,,,,,
6,17,0,27,4,2,,,,,,,
6,18,0.8,32,4,-1,,,,,,,
6,19,1,32,4,-1,,,,,,,
6,20,0.8,32,4,-1,,,,,,,
6,21,2,24,4,0,,,,,,,
6,22,0,24,4,1,,,,,,,
6,23,1.5,27,4,0,,,,,,,
6,24,0,27,4,2,,,,,,,
6,25,0.8,32,4,-1,,,,,,,
6,26,1,32,4,-1,,,,,,,
6,27,0.8,32,4,-1,,,,,,,
6,0,10,32,1,-1,,,,,,,
6,1,1.2,32,1,-1,,,,,,,
6,2,1.2,26,1,-1,,,,,,,
6,3,1.2,32,1,-1,,,,,,,
6,4,1.2,26,1,-1,,,,,,,
6,5,1.2,32,1,-1,,,,,,,
6,6,1.2,32,1,-1,,,,,,,
6,7,1.2,26,1,-1,,,,,,,
6,8,1.2,32,1,-1,,,,,,,
6,9,1.2,32,1,-1,,,,,,,
7,0,0,32,1,1,,,,,,,
7,1,0,32,1,2,,,,,,,
7,2,0.5,26,1,0,,,,,,,
7,3,1.8,32,1,1,,,,,,,
7,4,0,32,1,2,,,,,,,
7,5,0.5,26,1,0,,,,,,,
7,6,1.8,32,1,1,,,,,,,
7,7,0,32,1,2,,,,,,,
7,8,0.5,26,1,0,,,,,,,
7,9,1.8,32,1,1,,,,,,,
7,10,0,32,1,2,,,,,,,
7,11,0.5,26,1,0,,,,,,,
7,12,1.8,32,1,1,,,,,,,
7,13,0,32,1,2,,,,,,,
7,14,0.5,26,1,0,,,,,,,
7,0,5,24,4,0,,,,,,,
7,1,0,24,4,1,,,,,,,
7,2,1.5,23,4,0,,,,,,,
7,3,0,23,4,2,,,,,,,
7,4,1.5,32,4,-1,,,,,,,
7,5,1,32,4,-1,,,,,,,
7,6,1.5,32,4,-1,,,,,,,
7,7,1.5,26,4,0,,,,,,,
7,8,0,26,4,1,,,,,,,
7,9,1.5,23,4,0,,,,,,,
7,10,0,23,4,2,,,,,,,
7,11,1.5,32,4,-1,,,,,,,
7,12,1,32,4,-1,,,,,,,
7,13,1.5,32,4,-1,,,,,,,
7,14,1.5,26,4,0,,,,,,,
7,15,0,26,4,1,,,,,,,
7,16,1.5,23,4,0,,,,,,,
7,17,0,23,4,2,,,,,,,
7,18,1.5,32,4,-1,,,,,,,
7,19,1,32,4,-1,,,,,,,
7,20,1.5,32,4,-1,,,,,,,
7,21,1.5,26,4,0,,,,,,,
7,22,0,26,4,1,,,,,,,
7,23,1.5,23,4,0,,,,,,,
7,24,0,23,4,2,,,,,,,
7,25,1.5,32,4,-1,,,,,,,
7,26,1,32,4,-1,,,,,,,
7,27,0.8,32,4,-1,,,,,,,
7,0,8,32,0,-1,,,,,,,
7,1,1.5,32,0,-1,,,,,,,
7,2,0,32,0,-1,,,,,,,
7,3,0.8,32,0,-1,,,,,,,
7,4,1,32,0,-1,,,,,,,
7,5,1,32,0,-1,,,,,,,
7,6,1,32,0,-1,,,,,,,
7,7,0,32,0,-1,,,,,,,
7,8,1.5,32,0,-1,,,,,,,
7,9,0,32,0,-1,,,,,,,
7,10,0,32,0,-1,,,,,,,
7,11,1,32,0,-1,,,,,,,
7,12,0.8,32,0,-1,,,,,,,
7,13,2,32,0,-1,,,,,,,
7,14,0,32,0,-1,,,,,,,
7,15,1.5,32,0,-1,,,,,,,
8,0,0,28,1,1,,,,,,,
8,1,0,28,1,2,,,,,,,
8,2,2,31,1,1,,,,,,,
8,3,0,31,1,2,,,,,,,
8,4,1.2,31,1,1,,,,,,,
8,5,0,31,1,2,,,,,,,
8,6,3,28,1,1,,,,,,,
8,7,0,28,1,2,,,,,,,
8,8,2,31,1,1,,,,,,,
8,9,0,31,1,2,,,,,,,
8,10,1.2,31,1,1,,,,,,,
8,11,0,31,1,2,,,,,,,
8,12,3,28,1,1,,,,,,,
8,13,0,28,1,2,,,,,,,
8,14,2,31,1,1,,,,,,,
8,15,0,31,1,2,,,,,,,
8,16,1.2,31,1,1,,,,,,,
8,17,0,31,1,2,,,,,,,
8,0,1,28,2,1,,,,,,,
8,1,0,28,2,2,,,,,,,
8,2,2,31,2,1,,,,,,,
8,3,0,31,2,2,,,,,,,
8,4,1.2,31,2,1,,,,,,,
8,5,0,31,2,2,,,,,,,
8,6,3,28,2,1,,,,,,,
8,7,0,28,2,2,,,,,,,
8,8,2,31,2,1,,,,,,,
8,9,0,31,2,2,,,,,,,
8,10,1.2,31,2,1,,,,,,,
8,11,0,31,2,2,,,,,,,
8,12,3,28,2,1,,,,,,,
8,13,0,28,2,2,,,,,,,
8,14,2,31,2,1,,,,,,,
8,15,0,31,2,2,,,,,,,
8,16,1.2,31,2,1,,,,,,,
8,17,0,31,2,2,,,,,,,
8,0,5,32,5,-1,,,,,,,
8,1,0.8,32,5,-1,,,,,,,
8,2,0.2,28,5,-1,,,,,,,
8,3,0.2,32,5,-1,,,,,,,
8,4,0.8,32,5,-1,,,,,,,
8,5,3.5,32,5,-1,,,,,,,
8,6,0.8,32,5,-1,,,,,,,
8,7,0.2,28,5,-1,,,,,,,
8,8,0.2,32,5,-1,,,,,,,
8,9,0.8,32,5,-1,,,,,,,
8,10,3.5,32,5,-1,,,,,,,
8,11,0.8,32,5,-1,,,,,,,
8,12,0.2,28,5,-1,,,,,,,
8,13,0.2,32,5,-1,,,,,,,
8,14,0.8,32,5,-1,,,,,,,
8,0,8,23,0,-1,,,,,,,
8,1,1.8,23,0,-1,,,,,,,
8,2,1.8,23,0,-1,,,,,,,
8,3,1.8,23,0,-1,,,,,,,
8,4,1.8,23,0,-1,,,,,,,
8,5,1.8,23,0,-1,,,,,,,
8,6,1.8,23,0,-1,,,,,,,
8,7,1.8,23,0,-1,,,,,,,
8,8,1.8,23,0,-1,,,,,,,
8,9,1.8,23,0,-1,,,,,,,
8,0,8,23,3,-1,,,,,,,
8,1,1.8,23,3,-1,,,,,,,
8,2,1.8,23,3,-1,,,,,,,
8,3,1.8,23,3,-1,,,,,,,
8,4,1.8,23,3,-1,,,,,,,
8,5,1.8,23,3,-1,,,,,,,
8,6,1.8,23,3,-1,,,,,,,
8,7,1.8,23,3,-1,,,,,,,
8,8,1.8,23,3,-1,,,,,,,
8,9,1.8,23,3,-1,,,,,,,
8,0,12,32,4,1,,,,,,,
8,1,0.8,32,4,2,,,,,,,
8,2,0.2,28,4,0,,,,,,,
8,3,0.2,32,4,1,,,,,,,
8,4,0.8,32,4,2,,,,,,,
8,5,3.5,32,4,0,,,,,,,
8,6,0.8,32,4,1,,,,,,,
8,7,0.2,28,4,2,,,,,,,
8,8,0.2,32,4,0,,,,,,,
8,9,0.8,32,4,1,,,,,,,
8,10,3.5,32,4,2,,,,,,,
8,11,0.8,32,4,0,,,,,,,
8,12,0.2,28,4,1,,,,,,,
8,13,0.2,32,4,2,,,,,,,
8,14,0.8,32,4,0,,,,,,,
9,0,0,26,4,0,,,,,,,
9,1,0,26,4,1,,,,,,,
9,2,1.5,23,4,0,,,,,,,
9,3,0,23,4,2,,,,,,,
9,4,3,26,4,0,,,,,,,
9,5,0,26,4,1,,,,,,,
9,6,1.5,23,4,0,,,,,,,
9,7,0,23,4,2,,,,,,,
9,8,3,26,4,0,,,,,,,
9,9,0,26,4,1,,,,,,,
9,10,1.5,23,4,0,,,,,,,
9,11,0,23,4,2,,,,,,,
9,12,3,26,4,0,,,,,,,
9,13,0,26,4,1,,,,,,,
9,14,1.5,23,4,0,,,,,,,
9,15,0,23,4,2,,,,,,,
9,0,3,32,0,1,,,,,,,
9,1,0,32,0,2,,,,,,,
9,2,1.5,28,0,0,,,,,,,
9,3,2,32,0,1,,,,,,,
9,4,0,32,0,2,,,,,,,
9,5,1.5,28,0,0,,,,,,,
9,6,2,32,0,1,,,,,,,
9,7,0,32,0,2,,,,,,,
9,8,6,28,0,0,,,,,,,
9,9,2,32,0,1,,,,,,,
9,10,0,32,0,2,,,,,,,
9,11,1.5,28,0,0,,,,,,,
9,12,2,32,0,1,,,,,,,
9,13,0,32,0,2,,,,,,,
9,14,1.5,28,0,0,,,,,,,
9,0,3,32,3,1,,,,,,,
9,1,0,32,3,2,,,,,,,
9,2,1.5,28,3,0,,,,,,,
9,3,2,32,3,1,,,,,,,
9,4,0,32,3,2,,,,,,,
9,5,1.5,28,3,0,,,,,,,
9,6,2,32,3,1,,,,,,,
9,7,0,32,3,2,,,,,,,
9,8,1.5,28,3,0,,,,,,,
9,9,2,32,3,1,,,,,,,
9,10,0,32,3,2,,,,,,,
9,11,1.5,28,3,0,,,,,,,
9,0,9,26,5,0,,,,,,,
9,1,0,26,5,1,,,,,,,
9,2,1.5,23,5,0,,,,,,,
9,3,0,23,5,2,,,,,,,
9,4,3,26,5,0,,,,,,,
9,5,0,26,5,1,,,,,,,
9,6,1.5,23,5,0,,,,,,,
9,7,0,23,5,2,,,,,,,
9,8,3,26,5,0,,,,,,,
9,9,0,26,5,1,,,,,,,
9,10,1.5,23,5,0,,,,,,,
9,11,0,23,5,2,,,,,,,
9,0,8,23,1,-1,,,,,,,
9,1,2.2,23,1,-1,,,,,,,
9,2,2.2,23,1,-1,,,,,,,
9,3,2.2,23,1,-1,,,,,,,
9,4,2.2,23,1,-1,,,,,,,
9,5,2.2,23,1,-1,,,,,,,
9,6,2.2,23,1,-1,,,,,,,
9,7,2.2,23,1,-1,,,,,,,
9,8,2.2,23,1,-1,,,,,,,
9,9,2.2,23,1,-1,,,,,,,
9,0,12,23,2,-1,,,,,,,
9,1,2.2,23,2,-1,,,,,,,
9,2,2.2,23,2,-1,,,,,,,
9,3,2.2,23,2,-1,,,,,,,
9,4,2.2,23,2,-1,,,,,,,
9,5,2.2,23,2,-1,,,,,,,
9,6,2.2,23,2,-1,,,,,,,
9,7,2.2,23,2,-1,,,,,,,
9,8,2.2,23,2,-1,,,,,,,
9,9,2.2,23,2,-1,,,,,,,
10,0,3,32,4,1,,,,,,,
10,1,0,32,4,2,,,,,,,
10,2,1.5,28,4,0,,,,,,,
10,3,2,32,4,1,,,,,,,
10,4,0,32,4,2,,,,,,,
10,5,1.5,28,4,0,,,,,,,
10,6,2,32,4,1,,,,,,,
10,7,0,32,4,2,,,,,,,
10,8,1.5,28,4,0,,,,,,,
10,9,2,32,4,1,,,,,,,
10,10,0,32,4,2,,,,,,,
10,11,1.5,28,4,0,,,,,,,
10,12,6,32,4,1,,,,,,,
